id,payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,payload_inner,wrapper_detected,strip_depth,a_type,a_db,a_signals,c_type,c_db,c_signals
28744,4ode5ista,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,4ode5ista,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28745,ban_quera,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,ban_quera,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28746,hotta,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,hotta,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28747,"plaza minayo, 2",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"plaza minayo, 2",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28748,sixto,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,sixto,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28749,jiinshuh,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,jiinshuh,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28750,servitje areggiani,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,servitje areggiani,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28751,pastukhov@pecher.iq,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,pastukhov@pecher.iq,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28752,cnico,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,cnico,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28753,7.93075E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,7.93075E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28754,nagaraja,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,nagaraja,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
