id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
34744,SELECT sudden FROM cause UNION SELECT hospital FROM straw ORDER BY pleasure,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
34745,SELECT shorter FROM long UNION ALL SELECT move FROM easily ORDER BY party,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
34746,"SELECT root,nice FROM fourth WHERE both = 'very' UNION SELECT habit, war FROM fast",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
34747,"SELECT COUNT ( near ) , light FROM whose BY person",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34748,"SELECT Employees.examine, COUNT ( Orders.tailID ) AS cellFROM ( OrdersINNER JOIN teeth ON Orders.fenceID = Employees.cageID )",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34749,SELECT * FROM congress FETCH FIRST 50 PERCENT ROWS ONLY,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34750,SELECT chamber,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34751,SELECT * FROM order,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34752,SELECT chart FROM empty,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34753,SELECT DISTINCT statement FROM swam,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34754,SELECT COUNT ( DISTINCT father ) FROM castle,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34755,SELECT Count ( * ) AS wish,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34756,FROM ( SELECT DISTINCT famous FROM there ),benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34757,SELECT * FROM pupil,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34758,zebra,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34759,SELECT * FROM design WHERE every = 'line',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34760,SELECT * FROM lunch WHERE him = joy,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34761,closely' AND City = 'willing,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34762,passage' OR physical = 'jet,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34763,however' OR identity = 'hungry,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34764,SELECT * FROM live WHERE NOT pilot = 'cake',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34765,SELECT * FROM port WHERE sent = 'root' AND ( laid = 'rays' OR point = 'against' ),benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34766,SELECT * FROM farther WHERE NOT determine = 'began' AND NOT sink = 'fully',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34767,SELECT * FROM beside ORDER BY yesterday,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34768,SELECT * FROM population ORDER BY development DESC,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34769,"SELECT * FROM extra ORDER BY outside, hospital",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
