id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
27419,villacastn,benign,generic,0.9,Signals: 'cast'. Payload length: 10 chars.,2
27430,castellanos de moriscos,benign,generic,0.9,Signals: 'cast'. Payload length: 23 chars.,2
27456,villalgordo del marquesado,benign,mysql,0.9,Signals: 'ord'; DB: mysql. Payload length: 26 chars.,2
27483,milani4@beautifulbody.sh,benign,mysql,0.9,Signals: 'if'; DB: mysql. Payload length: 24 chars.,2
27344,calle bendicion 160,benign,generic,0.5,. Payload length: 19 chars.,2
27345,docken.carmi@soyrojo.so,benign,generic,0.5,. Payload length: 23 chars.,2
27346,depp@rpdkorea.il,benign,generic,0.5,. Payload length: 16 chars.,2
27347,av. vigo 144 2?h,benign,generic,0.5,. Payload length: 16 chars.,2
27348,arganza,benign,generic,0.5,. Payload length: 7 chars.,2
27349,2el6s,benign,generic,0.5,. Payload length: 5 chars.,2
27350,pettinge,benign,generic,0.5,. Payload length: 8 chars.,2
27351,5.79858E+15,benign,generic,0.5,. Payload length: 11 chars.,2
27354,thibaut,benign,generic,0.5,. Payload length: 7 chars.,2
27355,rgiva,benign,generic,0.5,. Payload length: 5 chars.,2
27356,trombn,benign,generic,0.5,. Payload length: 6 chars.,2
27357,4.79638E+15,benign,generic,0.5,. Payload length: 11 chars.,2
27358,parilli cresta,benign,generic,0.5,. Payload length: 14 chars.,2
27359,"c/ salvatella, 98 11?h",benign,generic,0.5,. Payload length: 22 chars.,2
27360,wailing@mariposasentudia.je,benign,generic,0.5,. Payload length: 27 chars.,2
27361,7.71458E+15,benign,generic,0.5,. Payload length: 11 chars.,2
27362,chuanhsi,benign,generic,0.5,. Payload length: 8 chars.,2
27363,calle rafael bravo gomez 179 5?h,benign,generic,0.5,. Payload length: 32 chars.,2
27364,elnore,benign,generic,0.5,. Payload length: 6 chars.,2
27365,rix.piljeckaja@waterflyesp.be,benign,generic,0.5,. Payload length: 29 chars.,2
27367,basiano,benign,generic,0.5,. Payload length: 7 chars.,2
27368,dicaprio,benign,generic,0.5,. Payload length: 8 chars.,2
27369,revelante,benign,generic,0.5,. Payload length: 9 chars.,2
27370,moll aybar,benign,generic,0.5,. Payload length: 10 chars.,2
27371,"calle doctor jose manuel pascual y pascual 146, 4?c",benign,generic,0.5,. Payload length: 51 chars.,2
27372,jaquith,benign,generic,0.5,. Payload length: 7 chars.,2
27373,koolwine,benign,generic,0.5,. Payload length: 8 chars.,2
27374,causa,benign,generic,0.5,. Payload length: 5 chars.,2
27375,buitrago pontigo,benign,generic,0.5,. Payload length: 16 chars.,2
27376,joudrey,benign,generic,0.5,. Payload length: 7 chars.,2
