id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
34544,SELECT job ( s ) FROM solar UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34545,SELECT notice ( s ) FROM again SELECT group FROM however,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34546,SELECT cattle FROM look UNION SELECT adjective FROM piano ORDER BY family,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
34547,SELECT hat FROM felt UNION ALL SELECT rich FROM last ORDER BY create,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
34548,"SELECT instrument,pet FROM usually WHERE think = 'whose' UNION SELECT paper, free FROM larger",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
34549,"SELECT COUNT ( means ) , tent FROM cause BY make",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34550,"SELECT Employees.answer, COUNT ( Orders.soilID ) AS chooseFROM ( OrdersINNER JOIN neighborhood ON Orders.occurID = Employees.pondID )",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34551,SELECT * FROM have FETCH FIRST 50 PERCENT ROWS ONLY,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34552,SELECT castle,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34553,SELECT * FROM citizen,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34554,SELECT hall FROM hour,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34555,SELECT DISTINCT herd FROM wire,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34556,SELECT COUNT ( DISTINCT climate ) FROM direction,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34557,SELECT Count ( * ) AS lay,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34558,FROM ( SELECT DISTINCT radio FROM iron ),benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34559,SELECT * FROM blind,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34560,birds,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34561,summer,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34562,SELECT * FROM radio WHERE means = suppose,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34563,mine' AND City = 'well,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34564,cutting' OR cover = 'effort,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34565,pound' OR darkness = 'remember,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34566,SELECT * FROM cent WHERE NOT bound = 'memory',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34567,SELECT * FROM spider WHERE express = 'improve' AND ( wonderful = 'battle' OR gradually = 'west' ),benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34568,SELECT * FROM return WHERE NOT song = 'construction' AND NOT willing = 'cap',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34569,SELECT * FROM sudden ORDER BY useful,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34570,SELECT * FROM outline ORDER BY given DESC,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34571,"SELECT * FROM art ORDER BY carried, herself",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34572,"SELECT * FROM root ORDER BY electric ASC, remarkable DESC",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34573,"INSERT INTO command ( trap, equal, classroom, solution, mirror, know ) VALUES ( 'border', 'wave'. share', 'tropical', 'soap', 'first', 'country' )",second_order,generic,0.65,Signal match: insert\s+into.*values → second_order (P10); DB: generic,1
34574,"INSERT INTO son ( observe, leaving, powder ) VALUES ( 'greatest', 'apart', 'sure' )",second_order,generic,0.65,Signal match: insert\s+into.*values → second_order (P10); DB: generic,1
34575,"SELECT pick, thumb, vessels FROM horn WHERE wooden IS NULL",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34576,"SELECT dog, angry, whetherFROM swam WHERE chart IS NOT NULL",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34577,"UPDATE call SET member = 'fifteen', City = 'roar' WHERE first = spend",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34578,UPDATE doing SET die = 'damage'WHERE harbor = 'heat',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34579,SELECT * FROM writer,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34580,DELETE FROM discuss WHERE cook = 'basic',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34581,DELETE FROM silence,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34582,SELECT become ( s ) FROM imagine,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34583,SELECT * FROM ( SELECT youth FROM few ),benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34584,SELECT TOP 3 * FROM individual,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34585,SELECT * FROM thus 3,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34586,SELECT * FROM country FETCH FIRST 3 ROWS ONLY,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34587,SELECT TOP 50 PERCENT * FROM wagon,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34588,SELECT * FROM gather FETCH FIRST 50 PERCENT ROWS ONLY,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34589,SELECT TOP 3 * FROM popular WHERE blow = 'scared',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34590,SELECT * FROM blue WHERE free = 'officer' LIMIT 3,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34591,SELECT * FROM equator WHERE quickly = 'cloth' FETCH FIRST 3 ROWS ONLY,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
