id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
30544,calle juan agui 97 9-e,unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30545,26562587w,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30546,av. carlos marx s/n,unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30547,huelva,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30548,completorio,unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30549,"concejo de alzuza, 47,",unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30550,grajera sampol,benign,generic,0.95,No SQL injection attack signals detected (confidence: 0.95),1
30551,sendra rull,benign,generic,0.95,No SQL injection attack signals detected (confidence: 0.95),1
30552,pimienta rosas,benign,generic,0.95,No SQL injection attack signals detected (confidence: 0.95),1
30553,"c/ ciudadela 188, 4?f",unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30554,mata hita,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30555,sowry,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30556,valls barri,benign,generic,0.95,No SQL injection attack signals detected (confidence: 0.95),1
30557,santa catalina 81,benign,generic,0.95,No SQL injection attack signals detected (confidence: 0.95),1
30558,open3,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30559,con79lecimie91o,benign,generic,0.95,No SQL injection attack signals detected (confidence: 0.95),1
30560,cijuela,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30561,karchevs,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30562,91553356q,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30563,briant,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30564,clar gabarri,benign,generic,0.95,No SQL injection attack signals detected (confidence: 0.95),1
30565,73107657h,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30566,"aljaraque 196, 11d",unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30567,musi@inmobiliariahangar.vn,unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30568,nurit,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30569,adalino,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30570,4.59244E+15,unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30571,"calle diamante, 57",unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30572,agatn,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30573,thieu,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30574,gault-lovett@lunch.com.ga,unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30575,oroz-betelu,unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30576,serratosa@yiutuve.pe,unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30577,handal hach,unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30578,esser,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30579,kubrick.blessed@suardistec.ee,unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30580,canciano,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30581,85510378n,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30582,piols padilla,benign,generic,0.95,No SQL injection attack signals detected (confidence: 0.95),1
30583,8l077ra,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30584,4.4334E+15,unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30585,cubillos del sil,benign,generic,0.95,No SQL injection attack signals detected (confidence: 0.95),1
30586,oxendine,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30587,kalila,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30588,"camio da mina, 175,",unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30589,winifred5,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30590,alegra,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30591,bayarri bach,benign,generic,0.95,No SQL injection attack signals detected (confidence: 0.95),1
30592,valdehorna,unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30593,2446e8t6da,benign,generic,0.95,No SQL injection attack signals detected (confidence: 0.95),1
30594,4.61189E+15,unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30595,sadoc,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30596,calle regimineto del sol 48 10e,benign,generic,0.95,No SQL injection attack signals detected (confidence: 0.95),1
30597,revesa,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30598,strucak@cortell.cat,unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30599,5a69io99t3,benign,generic,0.95,No SQL injection attack signals detected (confidence: 0.95),1
30600,dolores ibarruri 75,unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30601,yalile,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30602,48748000y,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30603,colls messegu,benign,generic,0.95,No SQL injection attack signals detected (confidence: 0.95),1
30604,6.75986E+15,unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30605,sazarina_logue@gay-tantra.lc,unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30606,"infantes de carrion, 122",unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30607,nacer,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
