id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
30144,68203466w,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30145,hermanos barral 61,benign,generic,0.95,No SQL injection attack signals detected (confidence: 0.95),1
30146,ombra,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30147,aloguer,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30148,"calle godelleta, s/n",unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30149,oliveira,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30150,07077546d,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30151,cetraro,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30152,casademonts,benign,generic,0.95,No SQL injection attack signals detected (confidence: 0.95),1
30153,38747118f,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30154,rubio,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30155,grodecki,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30156,bat3an,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30157,"c/ reina del cielo 136, 8-d",unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30158,villarrasa,benign,generic,0.95,No SQL injection attack signals detected (confidence: 0.95),1
30159,pereda barrio,benign,generic,0.95,No SQL injection attack signals detected (confidence: 0.95),1
30160,"antonio asenjo, 178, 6?h",unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30161,57757963h,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30162,alins,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
30163,legarreta sant,benign,generic,0.95,No SQL injection attack signals detected (confidence: 0.95),1
30164,maduric@biosoftware.th,unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30165,"puerta del sol 124, 8?h",unknown,generic,0.50,Insufficient data to classify (confidence: 0.5),1
30166,afoscarse,benign,generic,0.70,No SQL injection attack signals detected (confidence: 0.7),1
