id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
35144,SELECT * FROM else FETCH FIRST 50 PERCENT ROWS ONLY,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
35145,SELECT half,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
35146,SELECT * FROM principle,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
35147,SELECT connected FROM flat,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
35148,SELECT DISTINCT positive FROM fallen,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
35149,SELECT COUNT ( DISTINCT missing ) FROM future,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
35150,SELECT Count ( * ) AS completely,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
35151,FROM ( SELECT DISTINCT bare FROM although ),benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
35152,SELECT * FROM inch,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
35153,SELECT * FROM principal WHERE case = 'poor',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
35154,build,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35155,SELECT * FROM heat WHERE slight = activity,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
35156,beyond' AND City = 'saddle,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35157,real' OR shadow = 'cry,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35158,beside' OR involved = 'common,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35159,SELECT * FROM double WHERE NOT wheel = 'knew',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
35160,SELECT * FROM art WHERE duty = 'glass' AND ( my = 'nervous' OR least = 'in' ),benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
