id,payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,payload_inner,wrapper_detected,strip_depth,a_type,a_db,a_signals,c_type,c_db,c_signals
30544,calle juan agui 97 9-e,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,calle juan agui 97 9-e,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30545,26562587w,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,26562587w,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
30546,av. carlos marx s/n,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,av. carlos marx s/n,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30547,huelva,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,huelva,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30548,completorio,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,completorio,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30549,"concejo de alzuza, 47,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"concejo de alzuza, 47,",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30550,grajera sampol,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,grajera sampol,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30551,sendra rull,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,sendra rull,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30552,pimienta rosas,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,pimienta rosas,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30553,"c/ ciudadela 188, 4?f",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ ciudadela 188, 4?f",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30554,mata hita,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,mata hita,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30555,sowry,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,sowry,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30556,valls barri,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,valls barri,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30557,santa catalina 81,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,santa catalina 81,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30558,open3,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,open3,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30559,con79lecimie91o,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,con79lecimie91o,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30560,cijuela,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,cijuela,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30561,karchevs,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,karchevs,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30562,91553356q,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,91553356q,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
30563,briant,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,briant,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30564,clar gabarri,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,clar gabarri,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30565,73107657h,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,73107657h,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
30566,"aljaraque 196, 11d",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"aljaraque 196, 11d",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30567,musi@inmobiliariahangar.vn,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,musi@inmobiliariahangar.vn,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30568,nurit,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,nurit,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30569,adalino,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,adalino,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30570,4.59244E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,4.59244E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30571,"calle diamante, 57",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"calle diamante, 57",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30572,agatn,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,agatn,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30573,thieu,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,thieu,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30574,gault-lovett@lunch.com.ga,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,gault-lovett@lunch.com.ga,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30575,oroz-betelu,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,oroz-betelu,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30576,serratosa@yiutuve.pe,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,serratosa@yiutuve.pe,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30577,handal hach,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,handal hach,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30578,esser,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,esser,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30579,kubrick.blessed@suardistec.ee,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,kubrick.blessed@suardistec.ee,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30580,canciano,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,canciano,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30581,85510378n,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,85510378n,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
30582,piols padilla,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,piols padilla,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30583,8l077ra,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,8l077ra,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30584,4.4334E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,4.4334E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30585,cubillos del sil,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,cubillos del sil,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30586,oxendine,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,oxendine,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30587,kalila,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,kalila,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30588,"camio da mina, 175,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"camio da mina, 175,",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30589,winifred5,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,winifred5,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
