id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
35544,SELECT yard FROM twelve UNION ALL SELECT health FROM friendly ORDER BY food,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35545,"SELECT partly,field FROM slide WHERE why = 'country' UNION SELECT no, replace FROM youth",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35546,SELECT ancient ( s ) FROM wood UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35547,SELECT rich ( s ) FROM sail UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35548,SELECT silence FROM caught UNION SELECT upward FROM except ORDER BY one,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35549,SELECT writer FROM party UNION ALL SELECT truth FROM upon ORDER BY train,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35550,"SELECT nearest,feathers FROM paint WHERE score = 'require' UNION SELECT liquid, young FROM together",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35551,SELECT invented ( s ) FROM pool UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35552,SELECT review ( s ) FROM powder UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35553,SELECT west FROM dinner UNION SELECT task FROM jar ORDER BY wheel,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35554,SELECT compare FROM sitting UNION ALL SELECT born FROM combination ORDER BY hurt,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35555,"SELECT separate,this FROM gone WHERE island = 'zero' UNION SELECT promised, block FROM disappear",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35556,SELECT * FROM wild WHERE NOT sleep = 'halfway' AND NOT union = 'create',unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35557,SELECT town ( s ) FROM whom UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35558,SELECT blood ( s ) FROM ate UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35559,SELECT wait FROM choose UNION SELECT correct FROM available ORDER BY opposite,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35560,SELECT flew FROM couple UNION ALL SELECT wrapped FROM turn ORDER BY yesterday,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35561,"SELECT ready,original FROM roof WHERE atmosphere = 'green' UNION SELECT chose, younger FROM finish",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35562,SELECT ask ( s ) FROM official UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35563,SELECT whole ( s ) FROM dry UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35564,SELECT wealth FROM poem UNION SELECT taken FROM various ORDER BY blew,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35565,SELECT business FROM word UNION ALL SELECT desk FROM exactly ORDER BY fear,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35566,"SELECT automobile,large FROM sleep WHERE extra = 'biggest' UNION SELECT sheet, had FROM rabbit",union_based,mysql,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: mysql,1
35567,SELECT chest ( s ) FROM line UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35568,SELECT save ( s ) FROM fairly UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35569,SELECT solve FROM popular UNION SELECT find FROM helpful ORDER BY wheel,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35570,SELECT origin FROM method UNION ALL SELECT principle FROM battle ORDER BY one,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35571,"SELECT gray,path FROM monkey WHERE drive = 'driver' UNION SELECT anywhere, instance FROM above",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35572,SELECT hidden ( s ) FROM rest UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35573,SELECT search ( s ) FROM he UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35574,SELECT label FROM still UNION SELECT search FROM actually ORDER BY two,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35575,SELECT every FROM directly UNION ALL SELECT merely FROM indeed ORDER BY furniture,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35576,"SELECT news,parallel FROM away WHERE victory = 'little' UNION SELECT putting, applied FROM step",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35577,SELECT division ( s ) FROM satisfied UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35578,SELECT once ( s ) FROM afraid UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35579,SELECT hearing FROM local UNION SELECT short FROM film ORDER BY show,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35580,SELECT tower FROM four UNION ALL SELECT stop FROM allow ORDER BY memory,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35581,"SELECT bad,raw FROM spread WHERE current = 'thank' UNION SELECT subject, grow FROM parts",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35582,SELECT hunter ( s ) FROM tea UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35583,SELECT trade ( s ) FROM official UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35584,SELECT plus FROM plural UNION SELECT education FROM opposite ORDER BY shinning,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35585,SELECT too FROM particularly UNION ALL SELECT bit FROM plan ORDER BY nature,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35586,"SELECT pond,row FROM native WHERE hold = 'threw' UNION SELECT buffalo, force FROM she",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35587,SELECT golden ( s ) FROM citizen UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35588,SELECT apple ( s ) FROM egg UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35589,SELECT comfortable FROM zoo UNION SELECT allow FROM life ORDER BY fed,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35590,SELECT church FROM field UNION ALL SELECT model FROM watch ORDER BY joy,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35591,"SELECT arrangement,worse FROM soft WHERE wrong = 'wet' UNION SELECT rubbed, appearance FROM through",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35592,SELECT camp ( s ) FROM chose UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35593,SELECT swam ( s ) FROM diagram UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35594,SELECT about FROM together UNION SELECT tool FROM opinion ORDER BY series,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35595,SELECT smaller FROM please UNION ALL SELECT weather FROM pattern ORDER BY course,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35596,"SELECT coffee,band FROM tonight WHERE willing = 'sale' UNION SELECT merely, carbon FROM extra",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35597,knife' AND City = 'cell,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35598,SELECT distant ( s ) FROM establish UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
