id,payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,payload_inner,wrapper_detected,strip_depth,a_type,a_db,a_signals,c_type,c_db,c_signals
26144,lurlene,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,lurlene,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26145,"c/ elvas 112, 13-a",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ elvas 112, 13-a",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26146,"de canoves 13,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"de canoves 13,",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26147,hembrick,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,hembrick,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26148,1.76488E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,1.76488E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26149,darcy@google-movil.dz,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,darcy@google-movil.dz,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26150,katia,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,katia,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26151,lenya@fbi-criminal-network.com.mil,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,lenya@fbi-criminal-network.com.mil,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26152,3.81894E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,3.81894E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26153,penarroya ingla,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,penarroya ingla,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26154,6.65741E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,6.65741E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26155,"calle artigako haritza, s/n 8?d",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"calle artigako haritza, s/n 8?d",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26156,kiyohara,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,kiyohara,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26157,iracema,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,iracema,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26158,recabdador,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,recabdador,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26159,bernadet,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,bernadet,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26160,76150645z,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,76150645z,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
26161,nehemiah,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,nehemiah,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26162,reiji,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,reiji,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26163,"plaa gabriela mistral, 140",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"plaa gabriela mistral, 140",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26164,mirabel,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,mirabel,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26165,sanidad,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,sanidad,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26166,arriharn espinet,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,arriharn espinet,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26167,alguer murillo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,alguer murillo,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26168,swearing,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,swearing,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26169,lightfie,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,lightfie,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26170,epnimo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,epnimo,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26171,guillen,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,guillen,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26172,mahbeer,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,mahbeer,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26173,zohar@pablobracamonte.bh,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,zohar@pablobracamonte.bh,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26174,azarshah,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,azarshah,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26175,m7124v3,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,m7124v3,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
