id,payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,payload_inner,wrapper_detected,strip_depth,a_type,a_db,a_signals,c_type,c_db,c_signals
32744,5.37091E+14,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,5.37091E+14,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32745,boys@muebetuweb.mu,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,boys@muebetuweb.mu,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32746,6.74855E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,6.74855E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32747,ntpadmin,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,ntpadmin,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32748,escal,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,escal,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32749,maycel,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,maycel,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32750,latin,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,latin,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32751,bisad,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,bisad,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32752,( ||6 ),boolean_blind,generic,0.8,sql_injection,RELABEL,reasoning too short (13 chars),boolean_blind,generic,( ||6 ),False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32753,grant connect to name; grant resource to name;,stacked_queries,oracle,0.7,sql_injection,RELABEL,reasoning too short (13 chars),stacked_queries,oracle,grant connect to name; grant resource to name;,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32754,hi or a = a,boolean_blind,generic,0.8,sql_injection,RELABEL,reasoning too short (13 chars),boolean_blind,generic,hi or a = a,False,0,boolean_blind,generic,generic SQL keywords without specific signal,benign,generic,no SQLi signal in heuristic check
32755,handler,stacked_queries,generic,0.7,sql_injection,RELABEL,reasoning too short (13 chars),stacked_queries,generic,handler,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32756,to_timestamp_tz,time_blind,oracle,0.7,sql_injection,RELABEL,reasoning too short (13 chars),time_blind,oracle,to_timestamp_tz,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32757,tz_offset,time_blind,oracle,0.7,sql_injection,RELABEL,reasoning too short (13 chars),time_blind,oracle,tz_offset,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32758,3.10E+17,error_based,generic,0.7,sql_injection,RELABEL,reasoning too short (13 chars),error_based,generic,3.10E+17,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32759,0x77616974666F722064656C61792027303A303A313027 ...,error_based,generic,0.7,sql_injection,RELABEL,reasoning too short (13 chars),error_based,generic,0x77616974666F722064656C61792027303A303A313027 ...,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
32760,69 47164 F6 reply F6 1568 0 csdf1123mVwbHk = 9 134 e_qna eng modify 38 22747 22747 3945 556 V gallery2 view 366 3 F1 read F1 8628 80 sub0204 photo OPTOMA 218 30 02_01 1091 wr_datetime asc 2 sub0203 photo e_qna eng 8 18489 bbs338 12 view 132,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,69 47164 F6 reply F6 1568 0 csdf1123mVwbHk = 9 134 e_qna eng modify 38 22747 22747 3945 556 V gallery2 view 366 3 F1 read F1 8628 80 sub0204 photo OPTOMA 218 30 02_01 1091 wr_datetime asc 2 sub0203 photo e_qna eng 8 18489 bbs338 12 view 132,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32761,"com"" style = ""max-width:450px;float:left;padding:10px 10px 10px 0px;border:0px;""> As type buying selling turn 2145 215 22 220 540 543 544473 buy omnicef diners club store 544473""> buy omnicef diners club store </a> 544473""]buy omnicef diners club store[/url] 9ArATgxuN99s5bw1e@V$K@JrLjlTnn1aFZqEw2cH@V$K@1d2RRER7vmuzdd4nPCz@V$K@/CkclyEqatPpZvNr </methodCall> </methodCall> 482 </params> <?xml version = ""1",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"com"" style = ""max-width:450px;float:left;padding:10px 10px 10px 0px;border:0px;""> As type buying selling turn 2145 215 22 220 540 543 544473 buy omnicef diners club store 544473""> buy omnicef diners club store </a> 544473""]buy omnicef diners club store[/url] 9ArATgxuN99s5bw1e@V$K@JrLjlTnn1aFZqEw2cH@V$K@1d2RRER7vmuzdd4nPCz@V$K@/CkclyEqatPpZvNr </methodCall> </methodCall> 482 </params> <?xml version = ""1",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32762,"0"" encoding = ""utf-8"" ?> <_filter> <![CDATA[insert]]> </_filter> <_filter> <![CDATA[signup]]> </_filter> <_filter> <![CDATA[widget_login]]> </_filter> <a href = ""http://caritaskinshasa",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"0"" encoding = ""utf-8"" ?> <_filter> <![CDATA[insert]]> </_filter> <_filter> <![CDATA[signup]]> </_filter> <_filter> <![CDATA[widget_login]]> </_filter> <a href = ""http://caritaskinshasa",False,0,boolean_blind,generic,generic SQL keywords without specific signal,polyglot,generic,contains HTML tag or javascript: scheme
32763,"org/?option = com_k2 <a href = ""http://corfopym",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"org/?option = com_k2 <a href = ""http://corfopym",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32764,"com/?option = com_k2 <act> <![CDATA[procMemberInsert]]> </act> <act> <![CDATA[procMemberLogin]]> </act> <allow_comment> <![CDATA[]]> </allow_comment> <allow_trackback> <![CDATA[]]> </allow_trackback> <birthday> <![CDATA[19850616]]> </birthday> <content> <![CDATA[ <img src = ""http://media2",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"com/?option = com_k2 <act> <![CDATA[procMemberInsert]]> </act> <act> <![CDATA[procMemberLogin]]> </act> <allow_comment> <![CDATA[]]> </allow_comment> <allow_trackback> <![CDATA[]]> </allow_trackback> <birthday> <![CDATA[19850616]]> </birthday> <content> <![CDATA[ <img src = ""http://media2",False,0,benign,generic,no attack signal detected,polyglot,generic,contains HTML tag or javascript: scheme
32765,com/is?-WZx-uhyLezKNiYLvAbKL3W4oh5F749nr2KUmFFjZOU <email_address> <![CDATA[elwoodbuckley@freenet,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,com/is?-WZx-uhyLezKNiYLvAbKL3W4oh5F749nr2KUmFFjZOU <email_address> <![CDATA[elwoodbuckley@freenet,False,0,benign,generic,no attack signal detected,polyglot,generic,contains HTML tag or javascript: scheme
