id,payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,payload_inner,wrapper_detected,strip_depth,a_type,a_db,a_signals,c_type,c_db,c_signals
27544,barcones,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,barcones,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27545,89c3via,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,89c3via,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27546,2.94331E+14,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,2.94331E+14,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27547,nuez de balboa 131 2-f,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,nuez de balboa 131 2-f,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27548,59bi8ari7o,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,59bi8ari7o,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27549,aventada,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,aventada,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27550,pilocarpina,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,pilocarpina,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27551,"cami son anglada, s/n",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"cami son anglada, s/n",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27552,37655511a,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,37655511a,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
27553,diffring9@discon.cv,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,diffring9@discon.cv,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27554,zemanek,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,zemanek,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27555,entrala,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,entrala,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27556,7.81237E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,7.81237E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27557,6.80379E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,6.80379E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27558,charlot@ringringrent.rw,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,charlot@ringringrent.rw,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27559,yamasaki@multaspendientes.eg,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,yamasaki@multaspendientes.eg,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27560,cmitre,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,cmitre,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27561,navarredonda de la rinconada,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,navarredonda de la rinconada,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27562,piggott@firstchoicecoffee.gq,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,piggott@firstchoicecoffee.gq,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27563,confirmar,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,confirmar,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27564,shangtia,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,shangtia,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27565,mucientes,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,mucientes,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27566,2.88508E+14,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,2.88508E+14,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
