id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
34144,SELECT hard ( s ) FROM off FULL OUTER JOIN,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34145,"SELECT column_name ( s ) FROM remember,remain",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34146,SELECT respect ( s ) FROM same UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34147,SELECT government ( s ) FROM repeat SELECT vegetable ( s ),benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34148,SELECT bent ( s ) FROM individual UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34149,SELECT fed ( s ) FROM increase SELECT reader FROM myself,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34150,SELECT income FROM oxygen UNION SELECT therefore FROM courage ORDER BY stronger,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
34151,SELECT far FROM where UNION ALL SELECT situation FROM sides ORDER BY separate,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
34152,"SELECT fellow,fact FROM manufacturing WHERE handsome = 'better' UNION SELECT fireplace, result FROM lamp",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
34153,"SELECT COUNT ( everywhere ) , smoke FROM total BY degree",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34154,"SELECT Employees.means, COUNT ( Orders.actuallyID ) AS hurryFROM ( OrdersINNER JOIN effort ON Orders.appliedID = Employees.tankID )",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34155,SELECT * FROM careful FETCH FIRST 50 PERCENT ROWS ONLY,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34156,SELECT strong,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34157,SELECT * FROM frame,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34158,SELECT those FROM rear,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34159,SELECT DISTINCT river FROM she,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34160,SELECT COUNT ( DISTINCT light ) FROM weigh,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34161,SELECT Count ( * ) AS imagine,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34162,FROM ( SELECT DISTINCT seen FROM once ),benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34163,SELECT * FROM president,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34164,breathe,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34165,SELECT * FROM list WHERE tin = 'toy',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34166,SELECT * FROM sitting WHERE come = cotton,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34167,pleasant' AND City = 'breathe,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34168,his' OR enough = 'indeed,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34169,position' OR former = 'city,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34170,SELECT * FROM standard WHERE NOT nature = 'anyway',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34171,SELECT * FROM influence WHERE effort = 'copper' AND ( sun = 'until' OR brick = 'standard' ),benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34172,SELECT * FROM sheet WHERE NOT third = 'mean' AND NOT sort = 'likely',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34173,SELECT * FROM quietly ORDER BY air,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34174,SELECT * FROM within ORDER BY came DESC,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34175,"SELECT * FROM certain ORDER BY judge, dinner",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34176,"SELECT * FROM carry ORDER BY long ASC, mathematics DESC",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34177,"INSERT INTO chicken ( belt, bad, guess, perhaps, girl, part ) VALUES ( 'feature', 'hidden'. surprise', 'shown', 'wind', 'minute', 'bet' )",second_order,generic,0.65,Signal match: insert\s+into.*values → second_order (P10); DB: generic,1
34178,"INSERT INTO brass ( eight, current, pull ) VALUES ( 'mostly', 'held', 'without' )",second_order,generic,0.65,Signal match: insert\s+into.*values → second_order (P10); DB: generic,1
34179,"SELECT pleasant, affect, even FROM zoo WHERE meet IS NULL",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34180,"SELECT melted, safe, tuneFROM around WHERE ready IS NOT NULL",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34181,"UPDATE explore SET section = 'lot', City = 'forgot' WHERE equator = eaten",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34182,UPDATE new SET silver = 'slabs'WHERE headed = 'shoe',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34183,SELECT * FROM stream,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34184,DELETE FROM clothes WHERE string = 'sail',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34185,DELETE FROM colony,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34186,SELECT darkness ( s ) FROM bottom,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34187,SELECT * FROM ( SELECT bear FROM walk ),benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34188,SELECT TOP 3 * FROM truth,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34189,SELECT * FROM worse 3,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34190,SELECT * FROM pool FETCH FIRST 3 ROWS ONLY,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34191,SELECT TOP 50 PERCENT * FROM angry,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34192,SELECT * FROM solid FETCH FIRST 50 PERCENT ROWS ONLY,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34193,SELECT TOP 3 * FROM page WHERE chest = 'author',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34194,SELECT * FROM hollow WHERE tonight = 'couple' LIMIT 3,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34195,SELECT * FROM judge WHERE energy = 'toy' FETCH FIRST 3 ROWS ONLY,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34196,SELECT MIN ( explain ) AS wrote FROM eight,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34197,SELECT MIN ( brush ) AS unknown FROM meat,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34198,SELECT * FROM ( SELECT almost FROM rabbit ),benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34199,SELECT TOP 3 * FROM rhythm SELECT * FROM purpose 3SELECT * FROM supply,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34200,SELECT * FROM large 3 SELECT * FROM stone,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34201,SELECT * FROM triangle FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM anybody,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34202,SELECT TOP 50 PERCENT * FROM deal SELECT * FROM himself FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM feed,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34203,SELECT * FROM serve FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM honor,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34204,SELECT TOP 3 * FROM teacher WHERE soap = 'tail' SELECT * FROM facing,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34205,SELECT * FROM passage WHERE closely = 'special' LIMIT 3,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34206,SELECT * FROM highest WHERE loose = 'still' FETCH FIRST 3 ROWS ONLY,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34207,SELECT AVG ( hardly ) FROM by,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34208,SELECT * FROM medicine WHERE government NOT LIKE '[feed]%',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34209,SELECT AVG ( raw ) FROM to SELECT SUM ( small ),benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34210,SELECT AVG ( our ) FROM wise SELECT SUM ( outer ),benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34211,SELECT AVG ( east ) FROM smell SELECT SUM ( string ),benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34212,SELECT COUNT ( nobody ) FROM coffee,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
