id,payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,payload_inner,wrapper_detected,strip_depth,a_type,a_db,a_signals,c_type,c_db,c_signals
26944,augur,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,augur,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26945,taburete,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,taburete,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26946,cancela arce,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,cancela arce,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26947,rufino@citycvs.as,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,rufino@citycvs.as,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26948,talonera,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,talonera,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26949,badajoz,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,badajoz,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26950,dekeyser@creacionwebs.bn,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,dekeyser@creacionwebs.bn,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26951,sisante,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,sisante,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26952,denno,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,denno,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26953,"c/ de las violetas, 104,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ de las violetas, 104,",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26954,marla,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,marla,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26955,decuir,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,decuir,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26956,14973109v,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,14973109v,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
26957,luczka graciot,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,luczka graciot,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26958,regir,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,regir,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26959,elois,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,elois,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26960,kalpak,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,kalpak,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26961,duesaiges,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,duesaiges,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26962,6.64228E+14,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,6.64228E+14,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26963,bielat,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,bielat,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26964,abondadamente,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,abondadamente,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26965,reski.kuberskaya@n340magazin.no,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,reski.kuberskaya@n340magazin.no,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26966,24120558k,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,24120558k,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
26967,escalera,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,escalera,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26968,65781436x,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,65781436x,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
26969,94046799y,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,94046799y,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
26970,hinson,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,hinson,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26971,ten.tar,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,ten.tar,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26972,butts@maxtienda.na,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,butts@maxtienda.na,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26973,errol@diseodesoftware.ml,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,errol@diseodesoftware.ml,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26974,77447105x,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,77447105x,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
26975,bizarro,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,bizarro,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26976,vadim,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,vadim,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26977,barcario,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,barcario,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26978,88341714w,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,88341714w,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
26979,3.4285E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,3.4285E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26980,9.00454E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,9.00454E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26981,corsini-vischer@viajesdacapalla.nl,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,corsini-vischer@viajesdacapalla.nl,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26982,carlie,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,carlie,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26983,ashberry,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,ashberry,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26984,inciertamente,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,inciertamente,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26985,ribamontn al mar,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,ribamontn al mar,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26986,"calle sant joan, 123,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"calle sant joan, 123,",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26987,dulcera,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,dulcera,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26988,3.85057E+14,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,3.85057E+14,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26989,32493489d,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,32493489d,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
26990,3.89191E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,3.89191E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26991,lakshmin,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,lakshmin,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26992,kosanovic@discon.cg,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,kosanovic@discon.cg,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26993,terrs triola,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,terrs triola,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26994,59529079l,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,59529079l,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
26995,poca urzagaste,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,poca urzagaste,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26996,empeine,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,empeine,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26997,babasaki,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,babasaki,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26998,patchsqa,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,patchsqa,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
26999,valimir,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,valimir,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27000,graciot ballv,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,graciot ballv,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27001,91394289v,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,91394289v,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
27002,78695182s,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,78695182s,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
27003,6.04089E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,6.04089E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27004,5.22E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,5.22E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27005,cassasola nochez,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,cassasola nochez,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27006,"calle kresaltxu 94, 3?b",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"calle kresaltxu 94, 3?b",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27007,estupian lladonet,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,estupian lladonet,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27008,65340567m,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,65340567m,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
27009,infalibilidad,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,infalibilidad,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27010,56632037b,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,56632037b,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
27011,diy$ambo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,diy$ambo,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27012,valido casademont,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,valido casademont,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27013,pascuet landivar,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,pascuet landivar,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
