id,payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,payload_inner,wrapper_detected,strip_depth,a_type,a_db,a_signals,c_type,c_db,c_signals
27744,hole@chicashumedas.at,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,hole@chicashumedas.at,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27745,pitcavag,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,pitcavag,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27746,62573420b,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,62573420b,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
27747,gaviota 13,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,gaviota 13,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27748,verani@viajesdacapalla.gq,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,verani@viajesdacapalla.gq,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27749,erill,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,erill,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27750,arnaldo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,arnaldo,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27751,conmi5u52,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,conmi5u52,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27752,naguib,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,naguib,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27753,"calle poeta guillen colom, 34, 4?d",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"calle poeta guillen colom, 34, 4?d",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27754,salerno.harmer@nexuspark.li,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,salerno.harmer@nexuspark.li,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27755,chinarro,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,chinarro,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27756,reencar!nacin,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,reencar!nacin,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27757,7.63602E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,7.63602E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27758,0a3ramplar,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,0a3ramplar,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27759,m+ar8ca4,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,m+ar8ca4,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27760,baily,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,baily,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27761,9.7668E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,9.7668E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27762,garner3,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,garner3,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27763,caball,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,caball,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27764,adelina,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,adelina,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27765,ayoroa,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,ayoroa,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27766,monopolizador,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,monopolizador,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27767,75u1al3e,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,75u1al3e,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27768,56597686e,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,56597686e,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
27769,bride,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,bride,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27770,martinez,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,martinez,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27771,langellotti,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,langellotti,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27772,mercado 188,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,mercado 188,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
