id,payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,payload_inner,wrapper_detected,strip_depth,a_type,a_db,a_signals,c_type,c_db,c_signals
33344,"SELECT * FROM Users WHERE Name = ""John Doe"" AND Pass = ""myPass""",benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,John Doe,True,1,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
33345,"SELECT * FROM Users WHERE Name = """" or """" = """" AND Pass = """" or """" = """"",benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,""" or """" = """" AND Pass = """" or """" = """,True,1,boolean_blind,generic,generic SQL keywords without specific signal,benign,generic,no SQLi signal in heuristic check
33346,SELECT * FROM Users; DROP TABLE Suppliers,benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,SELECT * FROM Users; DROP TABLE Suppliers,False,0,stacked_queries,generic,Pattern match: '; drop' → stacked_queries (P8); DB signature: generic,stacked_queries,generic,semicolon followed by DDL/DML/exec
33347,SELECT * FROM Users WHERE UserId = 105; DROP TABLE Suppliers;,benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,SELECT * FROM Users WHERE UserId = 105; DROP TABLE Suppliers;,False,0,stacked_queries,generic,Pattern match: '; drop' → stacked_queries (P8); DB signature: generic,stacked_queries,generic,semicolon followed by DDL/DML/exec
33348,SELECT ProductName FROM Products,benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,SELECT ProductName FROM Products,False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
33349,WHERE ProductID = ALL ( SELECT ProductID FROM OrderDetails WHERE Quantity = 10 ) ;,benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,WHERE ProductID = ALL ( SELECT ProductID FROM OrderDetails WHERE Quantity = 10 ) ;,False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
33350,WHERE ProductID = ANY ( SELECT ProductID FROM OrderDetails WHERE Quantity = 10 ) ;,benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,WHERE ProductID = ANY ( SELECT ProductID FROM OrderDetails WHERE Quantity = 10 ) ;,False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
33351,WHERE ProductID = ANY ( SELECT ProductID FROM OrderDetails WHERE Quantity > 99 ) ;,benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,WHERE ProductID = ANY ( SELECT ProductID FROM OrderDetails WHERE Quantity > 99 ) ;,False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
33352,"SELECT o.OrderID, o.OrderDate, c.CustomerName FROM Customers AS c, Orders AS o WHERE c.CustomerName = ""Around the Horn"" AND c.CustomerID = o.CustomerID;",benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,"SELECT o.OrderID, o.OrderDate, c.CustomerName FROM Customers AS c, Orders AS o WHERE c.CustomerName = ""Around the Horn"" AND c.CustomerID = o.CustomerID;",False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
33353,SELECT * FROM Customers ORDER BY CustomerName ASC;,benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,SELECT * FROM Customers ORDER BY CustomerName ASC;,False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
33354,"SELECT OrderID, Quantity, CASE WHEN Quantity > 30 THEN ""The quantity is greater than 30"" WHEN Quantity = 30 THEN ""The quantity is 30"" ELSE ""The quantity is under 30"" END FROM OrderDetails;",benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,"SELECT OrderID, Quantity, CASE WHEN Quantity > 30 THEN ""The quantity is greater than 30"" WHEN Quantity = 30 THEN ""The quantity is 30"" ELSE ""The quantity is under 30"" END FROM OrderDetails;",False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
33355,"SELECT customername, contactname FROM customers; CREATE INDEX idx_lastname ON Persons ( LastName ) ; CREATE INDEX idx_pname ON Persons ( LastName, FirstName ) ; CREATE UNIQUE INDEX uidx_pid ON Persons ( PersonID ) ; CREATE VIEW [Brazil Customers] AS",benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,"SELECT customername, contactname FROM customers; CREATE INDEX idx_lastname ON Persons ( LastName ) ; CREATE INDEX idx_pname ON Persons ( LastName, FirstName ) ; CREATE UNIQUE INDEX uidx_pid ON Persons ( PersonID ) ; CREATE VIEW [Brazil Customers] AS",False,0,stacked_queries,generic,Pattern match: '; create' → stacked_queries (P8); DB signature: generic,stacked_queries,generic,semicolon followed by DDL/DML/exec
33356,"SELECT CustomerName, ContactName FROM Customers WHERE Country = ""Brazil""; CREATE OR REPLACE VIEW [Brazil Customers] AS",benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,"SELECT CustomerName, ContactName FROM Customers WHERE Country = ""Brazil""; CREATE OR REPLACE VIEW [Brazil Customers] AS",False,0,stacked_queries,generic,Pattern match: '; create' → stacked_queries (P8); DB signature: generic,stacked_queries,generic,semicolon followed by DDL/DML/exec
33357,"SELECT CustomerName, ContactName, City FROM Customers WHERE Country = ""Brazil"";",benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,"SELECT CustomerName, ContactName, City FROM Customers WHERE Country = ""Brazil"";",False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
33358,SELECT * FROM [Brazil Customers]; CREATE PROCEDURE SelectAllCustomers AS,benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,SELECT * FROM [Brazil Customers]; CREATE PROCEDURE SelectAllCustomers AS,False,0,stacked_queries,generic,Pattern match: '; create' → stacked_queries (P8); DB signature: generic,stacked_queries,generic,semicolon followed by DDL/DML/exec
33359,SELECT * FROM Customers GO; EXEC SelectAllCustomers;,benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,SELECT * FROM Customers GO; EXEC SelectAllCustomers;,False,0,stacked_queries,generic,Pattern match: '; exec' → stacked_queries (P8); DB signature: generic,stacked_queries,generic,semicolon followed by DDL/DML/exec
33360,SELECT * FROM [Brazil Customers];,benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,SELECT * FROM [Brazil Customers];,False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
33361,"SELECT CustomerName, ContactName FROM Customers WHERE Country = ""Brazil"";",benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,"SELECT CustomerName, ContactName FROM Customers WHERE Country = ""Brazil"";",False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
33362,SELECT * FROM Customers ORDER BY CustomerName DESC;,benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,SELECT * FROM Customers ORDER BY CustomerName DESC;,False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
33363,WHERE EXISTS ( SELECT ProductName FROM Products WHERE SupplierId = Suppliers.supplierId AND Price < 20 ) ;,benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,WHERE EXISTS ( SELECT ProductName FROM Products WHERE SupplierId = Suppliers.supplierId AND Price < 20 ) ;,False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
33364,WHERE EXISTS ( SELECT ProductName FROM Products WHERE SupplierId = Suppliers.supplierId AND Price = 22 ) ;,benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,WHERE EXISTS ( SELECT ProductName FROM Products WHERE SupplierId = Suppliers.supplierId AND Price = 22 ) ;,False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
33365,SELECT * FROM Customers; DELETE FROM Customers WHERE CustomerName = 'Alfreds Futterkiste';,benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,SELECT * FROM Customers; DELETE FROM Customers WHERE CustomerName = 'Alfreds Futterkiste';,False,0,stacked_queries,generic,Pattern match: '; delete' → stacked_queries (P8); DB signature: generic,stacked_queries,generic,semicolon followed by DDL/DML/exec
33366,SELECT * FROM Customers WHERE CustomerName LIKE 'a_%_%';,benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,SELECT * FROM Customers WHERE CustomerName LIKE 'a_%_%';,False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
33367,SELECT * FROM Customers WHERE ROWNUM < = 3;,benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,SELECT * FROM Customers WHERE ROWNUM < = 3;,False,0,boolean_blind,oracle,generic SQL keywords without specific signal,boolean_blind,oracle,generic SQL structure without strong signal
33368,SELECT * FROM Customers ORDER BY CustomerName;,benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,SELECT * FROM Customers ORDER BY CustomerName;,False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
33369,"SELECT customername, contactname FROM customers; ALTER TABLE Customers ADD Email varchar ( 255 ) ; ALTER TABLE Customers DROP COLUMN Email; DROP TABLE Shippers; TRUNCATE TABLE Categories;",benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,"SELECT customername, contactname FROM customers; ALTER TABLE Customers ADD Email varchar ( 255 ) ; ALTER TABLE Customers DROP COLUMN Email; DROP TABLE Shippers; TRUNCATE TABLE Categories;",False,0,stacked_queries,generic,Pattern match: '; alter' → stacked_queries (P8); DB signature: generic,stacked_queries,generic,semicolon followed by DDL/DML/exec
33370,SELECT * FROM [Brazil Customers]; CREATE OR REPLACE VIEW [Brazil Customers] AS,benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,SELECT * FROM [Brazil Customers]; CREATE OR REPLACE VIEW [Brazil Customers] AS,False,0,stacked_queries,generic,Pattern match: '; create' → stacked_queries (P8); DB signature: generic,stacked_queries,generic,semicolon followed by DDL/DML/exec
33371,"SELECT CustomerName, ContactName, City FROM Customers WHERE Country = ""Brazil""; DROP VIEW [Brazil Customers];",benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,"SELECT CustomerName, ContactName, City FROM Customers WHERE Country = ""Brazil""; DROP VIEW [Brazil Customers];",False,0,stacked_queries,generic,Pattern match: '; drop' → stacked_queries (P8); DB signature: generic,stacked_queries,generic,semicolon followed by DDL/DML/exec
33372,SELECT ASCII ( CustomerName ) AS NumCodeOfFirstChar FROM Customers;,benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,SELECT ASCII ( CustomerName ) AS NumCodeOfFirstChar FROM Customers;,False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
33373,"SELECT CHAR_LENGTH ( ""SQL Tutorial"" ) AS LengthOfString;",benign,mysql,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,mysql,"SELECT CHAR_LENGTH ( ""SQL Tutorial"" ) AS LengthOfString;",False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
