id,sqli_type,db_engine,confidence
4901,error_based,oracle,1.00
4902,error_based,oracle,1.00
4903,error_based,postgresql,1.00
4904,error_based,oracle,1.00
4905,error_based,oracle,1.00
4906,error_based,oracle,1.00
4907,time_blind,mysql,1.00
4908,error_based,oracle,1.00
4909,union_based,generic,1.00
4910,error_based,oracle,1.00
4911,error_based,oracle,1.00
4912,boolean_blind,generic,0.70
4913,error_based,oracle,1.00
4914,boolean_blind,mssql,0.85
4915,error_based,oracle,1.00
4916,boolean_blind,generic,0.70
4917,boolean_blind,mssql,0.85
4918,time_blind,mssql,1.00
4919,boolean_blind,generic,0.70
4920,boolean_blind,generic,0.85
4921,boolean_blind,mysql,0.85
4922,error_based,oracle,1.00
4923,time_blind,mysql,1.00
4924,error_based,oracle,1.00
4925,error_based,mssql,0.85
4926,time_blind,mysql,1.00
4927,time_blind,mysql,0.85
4928,error_based,oracle,1.00
4929,error_based,oracle,1.00
4930,error_based,oracle,1.00
4931,boolean_blind,mssql,0.85
4932,error_based,postgresql,1.00
4933,boolean_blind,mssql,0.85
4934,error_based,postgresql,1.00
4935,boolean_blind,generic,0.70
4936,union_based,generic,1.00
4937,boolean_blind,mysql,0.85
4938,time_blind,mssql,1.00
4939,time_blind,mysql,1.00
4940,boolean_blind,mssql,0.85
4941,error_based,oracle,1.00
4942,union_based,generic,1.00
4943,union_based,generic,1.00
4944,union_based,generic,1.00
4945,error_based,mysql,1.00
4946,error_based,generic,0.85
4947,error_based,oracle,1.00
4948,boolean_blind,generic,0.70
4949,time_blind,mysql,0.85
4950,boolean_blind,mysql,0.85
4951,error_based,oracle,1.00
4952,time_blind,mysql,1.00
4953,boolean_blind,generic,0.70
4954,error_based,oracle,1.00
4955,error_based,oracle,1.00
4956,error_based,oracle,1.00
4957,boolean_blind,generic,0.70
4958,error_based,postgresql,1.00
4959,boolean_blind,generic,0.70
4960,union_based,generic,1.00
4961,error_based,postgresql,1.00
4962,boolean_blind,generic,0.70
4963,error_based,oracle,1.00
4964,error_based,oracle,1.00
4965,boolean_blind,mysql,0.85
4966,error_based,oracle,1.00
4967,union_based,generic,1.00
4968,error_based,oracle,1.00
4969,error_based,oracle,1.00
4970,boolean_blind,generic,0.70
4971,boolean_blind,mysql,0.85
4972,error_based,oracle,1.00
4973,error_based,postgresql,1.00
4974,error_based,oracle,1.00
4975,error_based,oracle,0.85
4976,boolean_blind,generic,0.70
4977,error_based,oracle,1.00
4978,error_based,oracle,1.00
4979,union_based,generic,1.00
4980,time_blind,mysql,1.00
4981,union_based,generic,1.00
4982,error_based,oracle,1.00
4983,union_based,generic,1.00
4984,union_based,generic,1.00
4985,error_based,mysql,1.00
4986,error_based,postgresql,1.00
4987,boolean_blind,oracle,0.85
4988,boolean_blind,generic,0.70
4989,error_based,oracle,1.00
4990,boolean_blind,generic,0.70
4991,boolean_blind,generic,0.70
4992,error_based,oracle,1.00
4993,error_based,postgresql,1.00
4994,boolean_blind,mssql,0.85
4995,error_based,postgresql,1.00
4996,error_based,oracle,1.00
4997,error_based,oracle,1.00
4998,error_based,oracle,1.00
4999,union_based,generic,1.00
5000,error_based,oracle,1.00
