id,sqli_type,db_engine,confidence
4601,error_based,oracle,1.00
4602,boolean_blind,generic,0.70
4603,union_based,generic,1.00
4604,boolean_blind,oracle,0.85
4605,error_based,oracle,1.00
4606,error_based,oracle,0.85
4607,error_based,oracle,1.00
4608,error_based,oracle,1.00
4609,error_based,postgresql,1.00
4610,error_based,oracle,1.00
4611,union_based,mysql,1.00
4612,error_based,postgresql,1.00
4613,error_based,oracle,1.00
4614,error_based,oracle,1.00
4615,union_based,generic,1.00
4616,error_based,postgresql,1.00
4617,error_based,oracle,1.00
4618,error_based,oracle,1.00
4619,error_based,mysql,1.00
4620,boolean_blind,mysql,0.85
4621,error_based,oracle,1.00
4622,time_blind,generic,0.85
4623,error_based,oracle,1.00
4624,boolean_blind,mysql,0.70
4625,union_based,mysql,1.00
4626,boolean_blind,generic,0.85
4627,boolean_blind,generic,0.70
4628,union_based,generic,1.00
4629,error_based,postgresql,1.00
4630,error_based,postgresql,1.00
4631,boolean_blind,mssql,0.85
4632,boolean_blind,generic,0.70
4633,boolean_blind,generic,0.70
4634,error_based,oracle,1.00
4635,time_blind,postgresql,1.00
4636,time_blind,mysql,1.00
4637,boolean_blind,mysql,0.85
4638,error_based,oracle,1.00
4639,boolean_blind,mysql,0.85
4640,error_based,oracle,1.00
4641,error_based,oracle,0.85
4642,error_based,oracle,1.00
4643,error_based,oracle,1.00
4644,error_based,oracle,1.00
4645,boolean_blind,generic,0.70
4646,error_based,postgresql,1.00
4647,time_blind,mysql,1.00
4648,error_based,oracle,1.00
4649,error_based,oracle,1.00
4650,error_based,oracle,1.00
4651,boolean_blind,generic,0.70
4652,error_based,postgresql,1.00
4653,boolean_blind,generic,0.70
4654,boolean_blind,mssql,0.85
4655,error_based,oracle,1.00
4656,union_based,mysql,1.00
4657,error_based,oracle,1.00
4658,boolean_blind,generic,0.70
4659,error_based,oracle,1.00
4660,boolean_blind,generic,0.70
4661,boolean_blind,oracle,0.85
4662,error_based,oracle,1.00
4663,error_based,oracle,1.00
4664,boolean_blind,generic,0.85
4665,time_blind,mysql,1.00
4666,boolean_blind,generic,0.70
4667,time_blind,generic,0.85
4668,time_blind,mysql,1.00
4669,error_based,oracle,1.00
4670,boolean_blind,mysql,0.85
4671,error_based,oracle,1.00
4672,error_based,postgresql,1.00
4673,union_based,generic,1.00
4674,error_based,oracle,1.00
4675,error_based,postgresql,1.00
4676,boolean_blind,generic,0.70
4677,boolean_blind,mysql,0.85
4678,error_based,oracle,0.85
4679,error_based,oracle,1.00
4680,error_based,oracle,1.00
4681,error_based,oracle,0.85
4682,error_based,postgresql,1.00
4683,time_blind,oracle,1.00
4684,union_based,generic,1.00
4685,union_based,generic,1.00
4686,error_based,oracle,1.00
4687,error_based,oracle,1.00
4688,boolean_blind,mysql,0.85
4689,error_based,oracle,1.00
4690,boolean_blind,mssql,0.85
4691,time_blind,mysql,1.00
4692,error_based,oracle,1.00
4693,error_based,mssql,0.85
4694,error_based,oracle,1.00
4695,boolean_blind,generic,0.70
4696,boolean_blind,generic,0.85
4697,boolean_blind,generic,0.85
4698,error_based,oracle,1.00
4699,union_based,mysql,1.00
4700,error_based,oracle,0.85
