row_index,payload_norm,label,sqli_type_hint
28110,SELECT * FROM market WHERE road = 'long' LIMIT 3,0,
28111,SELECT * FROM wagon WHERE fog = 'leather' FETCH FIRST 3 ROWS ONLY,0,
28112,SELECT MIN ( tide ) AS thumb FROM straight,0,
28113,SELECT MIN ( stared ) AS substance FROM easier,0,
28114,SELECT * FROM ( SELECT while FROM kids ),0,
28115,SELECT TOP 3 * FROM creature SELECT * FROM except 3SELECT * FROM only,0,
28116,SELECT * FROM born 3 SELECT * FROM us,0,
28117,SELECT * FROM hand FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM identity,0,
28118,SELECT TOP 50 PERCENT * FROM settle SELECT * FROM blank FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM somehow,0,
28119,SELECT * FROM writing FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM according,0,
28120,SELECT TOP 3 * FROM greatest WHERE western = 'brave' SELECT * FROM record,0,
28121,SELECT * FROM happy WHERE road = 'operation' LIMIT 3,0,
28122,SELECT * FROM read WHERE breathe = 'thus' FETCH FIRST 3 ROWS ONLY,0,
28123,SELECT AVG ( funny ) FROM around,0,
28124,SELECT * FROM tribe WHERE reach NOT LIKE '[owner]%',0,
28125,SELECT AVG ( everywhere ) FROM acres SELECT SUM ( mistake ),0,
28126,SELECT AVG ( last ) FROM tonight SELECT SUM ( make ),0,
28127,SELECT AVG ( policeman ) FROM memory SELECT SUM ( clothes ),0,
28128,SELECT COUNT ( result ) FROM gentle,0,
28129,SELECT COUNT ( son ) FROM remarkable,0,
28130,SELECT AVG ( favorite ) FROM softly,0,
28131,SELECT * FROM go WHERE riding NOT LIKE 'mill%',0,
28132,SELECT * FROM chain WHERE butter LIKE '%way%',0,
28133,SELECT * FROM came WHERE sun NOT LIKE '[column]%',0,
28134,"SELECT * FROM broad WHERE orange IN ( 'coach', 'breakfast', 'respect' )",0,
28135,"SELECT * FROM limited WHERE to NOT IN ( 'struck', 'long', 'machine' )",0,
28136,SELECT * FROM those WHERE pine IN ( SELECT passage FROM verb ),0,
28137,SELECT * FROM vapor WHERE breathe BETWEEN 10 AND 20,0,
28138,SELECT * FROM hair WHERE Price NOT BETWEEN 10 AND 20,0,
28139,SELECT * FROM everywhere WHERE color BETWEEN 'vapor' AND 'silent',0,
