row_index,payload_norm,label,sqli_type_hint
19380,SELECT AVG ( Price ) FROM melted,0,
19381,SELECT * FROM became WHERE term BETWEEN '1996-07-01' AND '1996-07-31',0,
19382,"SELECT birdsID AS ID, suit AS still FROM rubbed",0,
19383,"SELECT shoutID AS ID, provide AS student FROM harder",0,
19384,"SELECT complete AS middle, welcome AS [consist] FROM terrible",0,
19385,"SELECT canal, crew+ ', ' + sent+ ' ' + log+ ', ' + bat AS needed FROM further",0,
19386,SELECT fur ( s ) FROM classroom INNER JOIN,0,
19387,"SELECT after,magic,trunk,principal,proud ( ( jar JOIN can ON orbit.shut = clean.us ) INNER JOIN storyON Orders.develop = consider.worriedID )",0,
19388,SELECT bell ( s ) FROM only LEFT JOIN,0,
19389,"SELECT daughter,plural,human FROM slept LEFT JOIN Orders ON business.layID = too.beside ORDER BY slip.upon",0,
19390,SELECT movie ( s FROM running RIGHT JOIN,0,
19391,"SELECT Orders.roperID, Employees.pitch, Employees.grain FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.headingID ORDER BY Orders.loveID",0,
19392,SELECT so ( s ) FROM love FULL OUTER JOIN,0,
19393,"SELECT column_name ( s ) FROM plain,amount",0,
19394,SELECT everywhere ( s ) FROM also UNION,0,
19395,SELECT outer ( s ) FROM object SELECT waste ( s ),0,
19396,SELECT start ( s ) FROM success UNION ALL,0,
19397,SELECT cheese ( s ) FROM daughter SELECT grass FROM soft,0,
19398,SELECT matter FROM frog UNION SELECT cheese FROM length ORDER BY environment,0,
19399,SELECT themselves FROM riding UNION ALL SELECT might FROM rose ORDER BY dangerous,0,
19400,"SELECT mix,iron FROM least WHERE rear = 'terrible' UNION SELECT railroad, everybody FROM is",0,
19401,"SELECT COUNT ( completely ) , hole FROM experiment BY graph",0,
19402,"SELECT Employees.count, COUNT ( Orders.stepID ) AS fiftyFROM ( OrdersINNER JOIN reason ON Orders.panID = Employees.signalID )",0,
19403,SELECT * FROM piano FETCH FIRST 50 PERCENT ROWS ONLY,0,
19404,SELECT land,0,
19405,SELECT * FROM kitchen,0,
19406,SELECT pass FROM rise,0,
19407,SELECT DISTINCT fuel FROM substance,0,
19408,SELECT COUNT ( DISTINCT national ) FROM good,0,
19409,SELECT Count ( * ) AS health,0,
