row_index,payload_norm,label,sqli_type_hint
21420,SELECT * FROM else WHERE entirely = 'tonight' LIMIT 3,0,
21421,SELECT * FROM climate WHERE done = 'boat' FETCH FIRST 3 ROWS ONLY,0,
21422,SELECT MIN ( piano ) AS voyage FROM experiment,0,
21423,SELECT MIN ( sunlight ) AS shoot FROM quietly,0,
21424,SELECT * FROM ( SELECT porch FROM studied ),0,
21425,SELECT TOP 3 * FROM printed SELECT * FROM watch 3SELECT * FROM believed,0,
21426,SELECT * FROM heat 3 SELECT * FROM whenever,0,
21427,SELECT * FROM master FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM beauty,0,
21428,SELECT TOP 50 PERCENT * FROM officer SELECT * FROM single FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM move,0,
21429,SELECT * FROM oldest FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM field,0,
21430,SELECT TOP 3 * FROM careful WHERE interest = 'beyond' SELECT * FROM fence,0,
21431,SELECT * FROM team WHERE corn = 'lose' LIMIT 3,0,
21432,SELECT * FROM because WHERE happily = 'hunt' FETCH FIRST 3 ROWS ONLY,0,
21433,SELECT AVG ( chemical ) FROM ants,0,
21434,SELECT * FROM yourself WHERE favorite NOT LIKE '[farmer]%',0,
21435,SELECT AVG ( indicate ) FROM composed SELECT SUM ( forty ),0,
21436,SELECT AVG ( mile ) FROM outer SELECT SUM ( fight ),0,
21437,SELECT AVG ( threw ) FROM thing SELECT SUM ( fair ),0,
21438,SELECT COUNT ( major ) FROM sets,0,
21439,SELECT COUNT ( flow ) FROM mouse,0,
21440,SELECT AVG ( mighty ) FROM company,0,
21441,SELECT * FROM plus WHERE several NOT LIKE 'mother%',0,
21442,SELECT * FROM price WHERE choice LIKE '%wrapped%',0,
21443,SELECT * FROM wore WHERE beyond NOT LIKE '[beneath]%',0,
21444,"SELECT * FROM find WHERE barn IN ( 'put', 'war', 'opinion' )",0,
21445,"SELECT * FROM friend WHERE castle NOT IN ( 'recall', 'post', 'four' )",0,
21446,SELECT * FROM ship WHERE giant IN ( SELECT softly FROM first ),0,
21447,SELECT * FROM color WHERE rush BETWEEN 10 AND 20,0,
21448,SELECT * FROM vapor WHERE Price NOT BETWEEN 10 AND 20,0,
21449,SELECT * FROM ever WHERE voyage BETWEEN 'ground' AND 'shelf',0,
