row_index,payload_norm,label,sqli_type_hint
28170,SELECT storm,0,
28171,SELECT * FROM person,0,
28172,SELECT location FROM choice,0,
28173,SELECT DISTINCT announced FROM next,0,
28174,SELECT COUNT ( DISTINCT swam ) FROM produce,0,
28175,SELECT Count ( * ) AS route,0,
28176,FROM ( SELECT DISTINCT house FROM shelf ),0,
28177,SELECT * FROM team WHERE subject = 'unknown',0,
28178,SELECT * FROM sit WHERE teach = 'rock',0,
28179,SELECT * FROM struggle WHERE tea = forest,0,
28180,SELECT * FROM compound WHERE smaller = 'consider' AND City = 'mill',0,
28181,SELECT * FROM highest WHERE draw = 'lion' OR son = 'contrast',0,
28182,SELECT * FROM are WHERE bush = 'particular' OR metal = 'party',0,
28183,SELECT * FROM so WHERE NOT nose = 'exercise',0,
28184,SELECT * FROM college WHERE pink = 'piece' AND ( each = 'cause' OR divide = 'rather' ),0,
28185,SELECT * FROM shoulder WHERE NOT minute = 'appropriate' AND NOT among = 'win',0,
28186,SELECT * FROM most ORDER BY previous,0,
28187,SELECT * FROM furniture ORDER BY improve DESC,0,
28188,"SELECT * FROM rock ORDER BY port, friend",0,
28189,"SELECT * FROM double ORDER BY steam ASC, breeze DESC",0,
28190,"INSERT INTO north ( living, surface, author, desk, straw, sit ) VALUES ( 'fuel', 'strip'. which', 'trick', 'instrument', 'weigh', 'inch' )",0,
28191,"INSERT INTO division ( suggest, build, wire ) VALUES ( 'triangle', 'stopped', 'would' )",0,
28192,"SELECT spin, truth, cotton FROM struggle WHERE whether IS NULL",0,
28193,"SELECT occur, was, castFROM make WHERE outline IS NOT NULL",0,
28194,"UPDATE case SET answer = 'cheese', City = 'party' WHERE social = cannot",0,
28195,UPDATE exercise SET arm = 'location'WHERE stove = 'organized',0,
28196,SELECT * FROM tales,0,
28197,DELETE FROM tomorrow WHERE solar = 'to',0,
28198,DELETE FROM social,0,
28199,SELECT are ( s ) FROM exclaimed,0,
