row_index,payload_norm,label,sqli_type_hint,sqli_type,db_engine,confidence,reasoning,label_source
21900,UPDATE rhythm SET moment = 'purpose'WHERE mice = 'torn',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21901,SELECT * FROM fewer,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21902,DELETE FROM garden WHERE closer = 'entire',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21903,DELETE FROM made,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21904,SELECT characteristic ( s ) FROM hello,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21905,SELECT * FROM ( SELECT birds FROM attached ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21906,SELECT TOP 3 * FROM stage,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21907,SELECT * FROM remember 3,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21908,SELECT * FROM each FETCH FIRST 3 ROWS ONLY,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21909,SELECT TOP 50 PERCENT * FROM run,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21910,SELECT * FROM unhappy FETCH FIRST 50 PERCENT ROWS ONLY,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21911,SELECT TOP 3 * FROM plenty WHERE dawn = 'conversation',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21912,SELECT * FROM hung WHERE fire = 'studied' LIMIT 3,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21913,SELECT * FROM collect WHERE please = 'lesson' FETCH FIRST 3 ROWS ONLY,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21914,SELECT MIN ( size ) AS write FROM met,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21915,SELECT MIN ( occasionally ) AS courage FROM current,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21916,SELECT * FROM ( SELECT explanation FROM spin ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21917,SELECT TOP 3 * FROM stay SELECT * FROM until 3SELECT * FROM bar,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21918,SELECT * FROM curve 3 SELECT * FROM water,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21919,SELECT * FROM distance FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM see,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21920,SELECT TOP 50 PERCENT * FROM floor SELECT * FROM sort FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM snake,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21921,SELECT * FROM hungry FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM range,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21922,SELECT TOP 3 * FROM hard WHERE instead = 'his' SELECT * FROM next,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21923,SELECT * FROM in WHERE behavior = 'heart' LIMIT 3,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21924,SELECT * FROM farmer WHERE replace = 'split' FETCH FIRST 3 ROWS ONLY,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21925,SELECT AVG ( line ) FROM equipment,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21926,SELECT * FROM settlers WHERE prize NOT LIKE '[glass]%',0,,boolean_blind,generic,0.95,LIKE ' detected — boolean_blind injection (priority 8) on generic,rule-based
21927,SELECT AVG ( atom ) FROM entirely SELECT SUM ( worse ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21928,SELECT AVG ( travel ) FROM bus SELECT SUM ( strike ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21929,SELECT AVG ( loud ) FROM chance SELECT SUM ( mice ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
