row_index,payload_norm,label,sqli_type_hint,sqli_type,db_engine,confidence,reasoning,label_source
28380,SELECT * FROM day WHERE NOT practice = 'depth',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28381,SELECT * FROM onto WHERE equally = 'square' AND ( guess = 'snake' OR break = 'bare' ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28382,SELECT * FROM strange WHERE NOT atom = 'has' AND NOT tide = 'twenty',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28383,SELECT * FROM slave ORDER BY wire,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28384,SELECT * FROM century ORDER BY tobacco DESC,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28385,"SELECT * FROM helpful ORDER BY new, new",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28386,"SELECT * FROM dropped ORDER BY bank ASC, fog DESC",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28387,"INSERT INTO voice ( whatever, combine, direct, this, select, mine ) VALUES ( 'widely', 'storm'. child', 'football', 'sun', 'bent', 'scale' )",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28388,"INSERT INTO paper ( plant, potatoes, powder ) VALUES ( 'willing', 'stood', 'ice' )",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28389,"SELECT doubt, sheet, music FROM former WHERE force IS NULL",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28390,"SELECT may, shoot, loseFROM cell WHERE busy IS NOT NULL",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28391,"UPDATE steady SET palace = 'exercise', City = 'trick' WHERE cast = probably",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28392,UPDATE riding SET piano = 'perfectly'WHERE peace = 'such',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28393,SELECT * FROM finest,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28394,DELETE FROM teach WHERE its = 'all',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28395,DELETE FROM push,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28396,SELECT from ( s ) FROM duty,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28397,SELECT * FROM ( SELECT hand FROM wore ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28398,SELECT TOP 3 * FROM musical,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28399,SELECT * FROM discover FETCH FIRST 3 ROWS ONLY,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28400,SELECT TOP 50 PERCENT * FROM yesterday,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28401,SELECT TOP 3 * FROM easily WHERE unless = 'percent',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28402,SELECT * FROM sharp WHERE seed = 'within' LIMIT 3,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28403,SELECT * FROM verb WHERE pay = 'thee' FETCH FIRST 3 ROWS ONLY,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28404,SELECT MIN ( repeat ) AS chemical FROM rain,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28405,SELECT MIN ( partly ) AS usually FROM combination,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28406,SELECT * FROM ( SELECT running FROM possibly ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28407,SELECT TOP 3 * FROM each SELECT * FROM oil 3SELECT * FROM behind,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28408,SELECT * FROM been 3 SELECT * FROM fence,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
28409,SELECT * FROM money FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM forest,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
