row_index,payload_norm,label,sqli_type_hint,sqli_type,db_engine,confidence,reasoning,label_source
19770,SELECT * FROM am WHERE pale NOT BETWEEN 'history' AND 'trouble',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19771,SELECT * FROM bad WHERE baby BETWEEN row09/01/1996moving AND mood15/31/1996development,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19772,SELECT * FROM square WHERE value BETWEEN '1996-07-01' AND '1996-07-31',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19773,SELECT AVG ( stream ) FROM reader SELECT SUM ( drink ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19774,SELECT COUNT ( won ) FROM should,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19775,SELECT COUNT ( moonID ) FROM shoulder,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19776,SELECT AVG ( Price ) FROM physical,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19777,SELECT * FROM bottom WHERE fully BETWEEN '1996-07-01' AND '1996-07-31',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19778,"SELECT improveID AS ID, attack AS eager FROM prevent",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19779,"SELECT pleaseID AS ID, wherever AS uncle FROM boat",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19780,"SELECT his AS available, medicine AS [hope] FROM vegetable",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19781,"SELECT phrase, done+ ', ' + explore+ ' ' + husband+ ', ' + stone AS plural FROM circle",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19782,SELECT thick ( s ) FROM pleasant INNER JOIN,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19783,"SELECT mind,numeral,than,exclaimed,known ( ( guide JOIN coast ON snake.well = magic.snake ) INNER JOIN entireON Orders.observe = underline.viewID )",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19784,SELECT automobile ( s ) FROM while LEFT JOIN,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19785,"SELECT sale,fewer,taught FROM stems LEFT JOIN Orders ON law.bicycleID = fifty.thy ORDER BY rapidly.fastened",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19786,SELECT meet ( s FROM steel RIGHT JOIN,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19787,"SELECT Orders.firstrID, Employees.limited, Employees.path FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.cityID ORDER BY Orders.fruitID",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19788,SELECT period ( s ) FROM allow FULL OUTER JOIN,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19789,"SELECT column_name ( s ) FROM operation,private",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19790,SELECT drive ( s ) FROM bit UNION,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19791,SELECT white ( s ) FROM clearly SELECT excitement ( s ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19792,SELECT observe ( s ) FROM peace UNION ALL,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19793,SELECT closely ( s ) FROM over SELECT basket FROM mission,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19794,SELECT cup FROM last UNION SELECT stay FROM soap ORDER BY outside,0,,union_based,generic,0.95,UNION SELECT detected — union_based injection (priority 7) on generic,rule-based
19795,SELECT blind FROM egg UNION ALL SELECT half FROM closer ORDER BY sheet,0,,union_based,generic,0.95,"UNION ALL SELECT, UNION ALL SELECT detected — union_based injection (priority 7) on generic",rule-based
19796,"SELECT announced,noon FROM beginning WHERE brown = 'cave' UNION SELECT foot, quiet FROM rabbit",0,,union_based,generic,0.95,UNION SELECT detected — union_based injection (priority 7) on generic,rule-based
19797,"SELECT COUNT ( meal ) , wonder FROM primitive BY tall",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19798,"SELECT Employees.asleep, COUNT ( Orders.furID ) AS gentlyFROM ( OrdersINNER JOIN necessary ON Orders.wolfID = Employees.visitID )",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
19799,SELECT * FROM old FETCH FIRST 50 PERCENT ROWS ONLY,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
