row_index,payload_norm,label,sqli_type_hint,sqli_type,db_engine,confidence,reasoning,label_source
18930,SELECT 18 % 4;,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18931,SELECT PI ( ) ;,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18932,"SELECT POW ( 4, 2 ) ;",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18933,"SELECT POW ( 8, 3 ) ;",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18934,"SELECT POWER ( 4, 2 ) ;",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18935,"SELECT POWER ( 8, 3 ) ;",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18936,SELECT RADIANS ( 180 ) ;,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18937,SELECT RADIANS ( -45 ) ;,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18938,SELECT RAND ( ) ;,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18939,SELECT RAND ( 6 ) ;,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18940,SELECT RAND ( ) * ( 10-5 ) +5;,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18941,SELECT FLOOR ( RAND ( ) * ( 10-5+1 ) +5 ) ;,0,,error_based,generic,0.95,FLOOR ( RAND detected — error_based injection (priority 4) on generic,rule-based
18942,"SELECT ROUND ( 135.375, 2 ) ;",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18943,"SELECT ROUND ( 345.156, 0 ) ;",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18944,"SELECT ProductName, Price, ROUND ( Price, 1 ) AS RoundedPrice FROM Products;",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18945,SELECT SIGN ( 255.5 ) ;,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18946,SELECT SIGN ( -12 ) ;,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18947,SELECT SIN ( 2 ) ;,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18948,SELECT SIN ( -1 ) ;,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18949,SELECT SQRT ( 64 ) ;,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18950,SELECT SQRT ( 13 ) ;,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18951,SELECT SUM ( Quantity ) AS TotalItemsOrdered FROM OrderDetails;,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18952,SELECT TAN ( 1.75 ) ;,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18953,SELECT TAN ( -3 ) ;,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18954,"SELECT TRUNCATE ( 135.375, 2 ) ;",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18955,"SELECT TRUNCATE ( 345.156, 0 ) ;",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18956,"SELECT ADDDATE ( ""2017-06-15"", INTERVAL 10 DAY ) ;",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18957,"SELECT ADDDATE ( ""2017-06-15 09:34:21"", INTERVAL 15 MINUTE ) ;",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18958,"SELECT ADDDATE ( ""2017-06-15 09:34:21"", INTERVAL -3 HOUR ) ;",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
18959,"SELECT ADDDATE ( ""2017-06-15"", INTERVAL -2 MONTH ) ;",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
