row_index,payload_norm,label,sqli_type_hint,sqli_type,db_engine,confidence,reasoning,label_source
27810,SELECT * FROM rubber FETCH FIRST 3 ROWS ONLY,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27811,SELECT TOP 50 PERCENT * FROM cross,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27812,SELECT * FROM surrounded FETCH FIRST 50 PERCENT ROWS ONLY,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27813,SELECT TOP 3 * FROM paper WHERE wrapped = 'mistake',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27814,SELECT * FROM action WHERE broad = 'fight' LIMIT 3,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27815,SELECT * FROM halfway WHERE appropriate = 'noted' FETCH FIRST 3 ROWS ONLY,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27816,SELECT MIN ( parallel ) AS happily FROM roof,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27817,SELECT MIN ( being ) AS pie FROM call,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27818,SELECT * FROM ( SELECT state FROM path ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27819,SELECT TOP 3 * FROM thrown SELECT * FROM became 3SELECT * FROM little,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27820,SELECT * FROM hill 3 SELECT * FROM color,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27821,SELECT * FROM theory FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM something,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27822,SELECT TOP 50 PERCENT * FROM neighbor SELECT * FROM bone FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM shoot,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27823,SELECT * FROM protection FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM collect,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27824,SELECT TOP 3 * FROM share WHERE grew = 'greatest' SELECT * FROM fireplace,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27825,SELECT * FROM three WHERE captured = 'actually' LIMIT 3,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27826,SELECT * FROM sitting WHERE north = 'subject' FETCH FIRST 3 ROWS ONLY,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27827,SELECT AVG ( milk ) FROM than,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27828,SELECT * FROM but WHERE plastic NOT LIKE '[market]%',0,,boolean_blind,generic,0.95,LIKE ' detected — boolean_blind injection (priority 8) on generic,rule-based
27829,SELECT AVG ( mix ) FROM write SELECT SUM ( harder ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27830,SELECT AVG ( sign ) FROM check SELECT SUM ( large ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27831,SELECT AVG ( movie ) FROM whose SELECT SUM ( rain ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27832,SELECT COUNT ( education ) FROM memory,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27833,SELECT COUNT ( park ) FROM hang,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27834,SELECT AVG ( safety ) FROM able,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27835,SELECT * FROM bill WHERE cover NOT LIKE 'industry%',0,,boolean_blind,generic,0.95,LIKE ' detected — boolean_blind injection (priority 8) on generic,rule-based
27836,SELECT * FROM eventually WHERE evidence LIKE '%highway%',0,,boolean_blind,generic,0.95,LIKE ' detected — boolean_blind injection (priority 8) on generic,rule-based
27837,SELECT * FROM shirt WHERE occasionally NOT LIKE '[clothing]%',0,,boolean_blind,generic,0.95,LIKE ' detected — boolean_blind injection (priority 8) on generic,rule-based
27838,"SELECT * FROM fat WHERE practice IN ( 'fifteen', 'wall', 'ear' )",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
27839,"SELECT * FROM skin WHERE make NOT IN ( 'correctly', 'ring', 'invented' )",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
