row_index,payload_norm,label,sqli_type_hint,sqli_type,db_engine,confidence,reasoning,label_source
25860,SELECT * FROM mighty WHERE least NOT LIKE '[war]%',0,,boolean_blind,generic,0.95,LIKE ' detected — boolean_blind injection (priority 8) on generic,rule-based
25861,SELECT AVG ( article ) FROM needed SELECT SUM ( height ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25862,SELECT AVG ( manner ) FROM five SELECT SUM ( sister ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25863,SELECT AVG ( cent ) FROM slipped SELECT SUM ( mind ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25864,SELECT COUNT ( question ) FROM produce,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25865,SELECT COUNT ( nature ) FROM late,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25866,SELECT AVG ( similar ) FROM most,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25867,SELECT * FROM lamp WHERE form NOT LIKE 'pick%',0,,boolean_blind,generic,0.95,LIKE ' detected — boolean_blind injection (priority 8) on generic,rule-based
25868,SELECT * FROM probably WHERE more LIKE '�sert%',0,,boolean_blind,generic,0.95,LIKE ' detected — boolean_blind injection (priority 8) on generic,rule-based
25869,SELECT * FROM lose WHERE other NOT LIKE '[southern]%',0,,boolean_blind,generic,0.95,LIKE ' detected — boolean_blind injection (priority 8) on generic,rule-based
25870,"SELECT * FROM empty WHERE afraid IN ( 'appearance', 'track', 'purpose' )",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25871,"SELECT * FROM heavy WHERE compare NOT IN ( 'team', 'attack', 'underline' )",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25872,SELECT * FROM children WHERE use IN ( SELECT blanket FROM aside ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25873,SELECT * FROM railroad WHERE stepped BETWEEN 10 AND 20,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25874,SELECT * FROM clothes WHERE Price NOT BETWEEN 10 AND 20,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25875,SELECT * FROM row WHERE weight BETWEEN 'fire' AND 'progress',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25876,"SELECT * FROM equal WHERE letter BETWEEN ""everything"" AND ""sound""",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25877,SELECT * FROM low WHERE thee NOT BETWEEN 'enjoy' AND 'factor',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25878,SELECT * FROM father WHERE related BETWEEN have09/01/1996or AND seed15/31/1996chicken,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25879,SELECT * FROM jet WHERE country BETWEEN '1996-07-01' AND '1996-07-31',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25880,SELECT AVG ( son ) FROM frighten SELECT SUM ( declared ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25881,SELECT COUNT ( just ) FROM shoe,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25882,SELECT COUNT ( sonID ) FROM skin,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25883,SELECT AVG ( Price ) FROM imagine,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25884,SELECT * FROM pan WHERE occasionally BETWEEN '1996-07-01' AND '1996-07-31',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25885,"SELECT examineID AS ID, seen AS cabin FROM add",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25886,"SELECT wasteID AS ID, surprise AS morning FROM whole",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25887,"SELECT salmon AS sea, welcome AS [recent] FROM instant",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25888,"SELECT anybody, rough+ ', ' + wide+ ' ' + laid+ ', ' + folks AS yet FROM clay",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
25889,SELECT alike ( s ) FROM molecular INNER JOIN,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
