row_index,payload_norm,label,sqli_type_hint,sqli_type,db_engine,confidence,reasoning,label_source
20400,SELECT * FROM chose,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20401,SELECT * FROM afraid WHERE rays = 'roar',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20402,SELECT * FROM court WHERE his = 'perhaps',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20403,SELECT * FROM cause WHERE not = single,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20404,SELECT * FROM brass WHERE straight = 'chemical' AND City = 'recall',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20405,SELECT * FROM sides WHERE including = 'tobacco' OR gone = 'father',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20406,SELECT * FROM particularly WHERE price = 'railroad' OR identity = 'noted',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20407,SELECT * FROM sum WHERE NOT especially = 'opportunity',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20408,SELECT * FROM bell WHERE sheep = 'accurate' AND ( steel = 'drive' OR column = 'mouth' ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20409,SELECT * FROM also WHERE NOT research = 'system' AND NOT basic = 'post',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20410,SELECT * FROM mine ORDER BY so,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20411,SELECT * FROM swung ORDER BY recent DESC,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20412,"SELECT * FROM machine ORDER BY range, eight",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20413,"SELECT * FROM traffic ORDER BY help ASC, essential DESC",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20414,"INSERT INTO statement ( at, search, recall, fun, arrive, rapidly ) VALUES ( 'her', 'task'. point', 'pure', 'terrible', 'verb', 'wife' )",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20415,"INSERT INTO little ( air, slowly, movie ) VALUES ( 'pressure', 'search', 'classroom' )",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20416,"SELECT enjoy, necessary, sentence FROM grain WHERE wrong IS NULL",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20417,"SELECT track, frog, orderFROM bend WHERE prize IS NOT NULL",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20418,"UPDATE hot SET fat = 'wash', City = 'band' WHERE almost = root",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20419,UPDATE shells SET shop = 'serious'WHERE loss = 'process',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20420,SELECT * FROM machinery,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20421,DELETE FROM union WHERE drew = 'gravity',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20422,DELETE FROM fewer,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20423,SELECT out ( s ) FROM afternoon,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20424,SELECT * FROM ( SELECT baseball FROM should ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20425,SELECT TOP 3 * FROM plenty,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20426,SELECT * FROM snow 3,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20427,SELECT * FROM willing FETCH FIRST 3 ROWS ONLY,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20428,SELECT TOP 50 PERCENT * FROM limited,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
20429,SELECT * FROM clean FETCH FIRST 50 PERCENT ROWS ONLY,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
