row_index,payload_norm,label,sqli_type_hint,sqli_type,db_engine,confidence,reasoning,label_source
21240,SELECT COUNT ( apart ) FROM pole,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21241,SELECT COUNT ( continent ) FROM crack,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21242,SELECT AVG ( darkness ) FROM women,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21243,SELECT * FROM distant WHERE silent NOT LIKE 'many%',0,,boolean_blind,generic,0.95,LIKE ' detected — boolean_blind injection (priority 8) on generic,rule-based
21244,SELECT * FROM announced WHERE bite LIKE '%well%',0,,boolean_blind,generic,0.95,LIKE ' detected — boolean_blind injection (priority 8) on generic,rule-based
21245,SELECT * FROM practical WHERE every NOT LIKE '[calm]%',0,,boolean_blind,generic,0.95,LIKE ' detected — boolean_blind injection (priority 8) on generic,rule-based
21246,"SELECT * FROM sudden WHERE express IN ( 'biggest', 'show', 'machinery' )",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21247,"SELECT * FROM wonderful WHERE silly NOT IN ( 'cry', 'character', 'rich' )",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21248,SELECT * FROM engineer WHERE different IN ( SELECT ago FROM strong ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21249,SELECT * FROM important WHERE news BETWEEN 10 AND 20,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21250,SELECT * FROM law WHERE Price NOT BETWEEN 10 AND 20,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21251,SELECT * FROM army WHERE better BETWEEN 'interest' AND 'earn',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21252,"SELECT * FROM whom WHERE wait BETWEEN ""adventure"" AND ""brave""",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21253,SELECT * FROM scientific WHERE year NOT BETWEEN 'where' AND 'yard',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21254,SELECT * FROM afraid WHERE changing BETWEEN body09/01/1996attack AND attention15/31/1996distance,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21255,SELECT * FROM selection WHERE type BETWEEN '1996-07-01' AND '1996-07-31',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21256,SELECT AVG ( nails ) FROM off SELECT SUM ( bicycle ),0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21257,SELECT COUNT ( represent ) FROM purple,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21258,SELECT COUNT ( highestID ) FROM cry,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21259,SELECT AVG ( Price ) FROM clay,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21260,SELECT * FROM hold WHERE pass BETWEEN '1996-07-01' AND '1996-07-31',0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21261,"SELECT substanceID AS ID, instant AS triangle FROM bush",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21262,"SELECT shellsID AS ID, nice AS dangerous FROM travel",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21263,"SELECT shout AS pay, wish AS [breakfast] FROM port",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21264,"SELECT caught, win+ ', ' + seed+ ' ' + machinery+ ', ' + floor AS waste FROM consider",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21265,SELECT vowel ( s ) FROM burn INNER JOIN,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21266,"SELECT modern,decide,dirt,easily,safety ( ( frame JOIN acres ON crew.won = bean.alike ) INNER JOIN ranON Orders.moon = pot.columnID )",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21267,SELECT breakfast ( s ) FROM seems LEFT JOIN,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21268,"SELECT plant,name,earlier FROM space LEFT JOIN Orders ON cut.feltID = taste.beginning ORDER BY tie.put",0,,benign,generic,0.8,No attack signals detected in payload,rule-based
21269,SELECT related ( s FROM rod RIGHT JOIN,0,,benign,generic,0.8,No attack signals detected in payload,rule-based
