row_index,payload_norm,label,sqli_type_hint
27180,SELECT egg ( s ) FROM substance SELECT shot FROM manufacturing,0,
27181,SELECT band FROM pink UNION SELECT throw FROM essential ORDER BY lying,0,
27182,SELECT stepped FROM necessary UNION ALL SELECT suppose FROM start ORDER BY lead,0,
27183,"SELECT leaf,did FROM leave WHERE creature = 'whole' UNION SELECT nor, before FROM written",0,
27184,"SELECT COUNT ( palace ) , important FROM congress BY pool",0,
27185,"SELECT Employees.plates, COUNT ( Orders.burstID ) AS patternFROM ( OrdersINNER JOIN safe ON Orders.youID = Employees.callID )",0,
27186,SELECT * FROM would FETCH FIRST 50 PERCENT ROWS ONLY,0,
27187,SELECT supply,0,
27188,SELECT * FROM yet,0,
27189,SELECT fence FROM coal,0,
27190,SELECT DISTINCT heading FROM grown,0,
27191,SELECT COUNT ( DISTINCT secret ) FROM rough,0,
27192,SELECT Count ( * ) AS seen,0,
27193,FROM ( SELECT DISTINCT lion FROM lower ),0,
27194,SELECT * FROM thy,0,
27195,SELECT * FROM said WHERE slowly = 'lose',0,
27196,SELECT * FROM window WHERE coffee = 'tide',0,
27197,SELECT * FROM studied WHERE edge = bow,0,
27198,SELECT * FROM perfectly WHERE canal = 'sum' AND City = 'belt',0,
27199,SELECT * FROM tales WHERE mark = 'curious' OR out = 'damage',0,
27200,SELECT * FROM command WHERE carry = 'forward' OR properly = 'outer',0,
27201,SELECT * FROM may WHERE NOT find = 'plain',0,
27202,SELECT * FROM pride WHERE pay = 'after' AND ( built = 'safe' OR brain = 'string' ),0,
27203,SELECT * FROM stood WHERE NOT early = 'although' AND NOT dollar = 'sight',0,
27204,SELECT * FROM dance ORDER BY dark,0,
27205,SELECT * FROM case ORDER BY somebody DESC,0,
27206,"SELECT * FROM own ORDER BY highest, improve",0,
27207,"SELECT * FROM possibly ORDER BY concerned ASC, could DESC",0,
27208,"INSERT INTO brick ( corner, fur, struck, green, education, fellow ) VALUES ( 'through', 'age'. cell', 'belong', 'whom', 'story', 'driving' )",0,
27209,"INSERT INTO slowly ( sight, tree, feature ) VALUES ( 'farmer', 'means', 'but' )",0,
