row_index,payload_norm,label,sqli_type_hint
27390,SELECT Count ( * ) AS basket,0,
27391,FROM ( SELECT DISTINCT hill FROM large ),0,
27392,SELECT * FROM process WHERE eight = 'spell',0,
27393,SELECT * FROM origin WHERE bridge = 'sport',0,
27394,SELECT * FROM straight WHERE therefore = direction,0,
27395,SELECT * FROM nice WHERE affect = 'decide' AND City = 'whenever',0,
27396,SELECT * FROM rather WHERE explain = 'known' OR circus = 'thirty',0,
27397,SELECT * FROM shaking WHERE period = 'met' OR field = 'smoke',0,
27398,SELECT * FROM half WHERE NOT paper = 'crack',0,
27399,SELECT * FROM recognize WHERE total = 'double' AND ( than = 'flow' OR tribe = 'beginning' ),0,
27400,SELECT * FROM wood WHERE NOT recent = 'tone' AND NOT wore = 'those',0,
27401,SELECT * FROM yellow ORDER BY saddle,0,
27402,SELECT * FROM gun ORDER BY part DESC,0,
27403,"SELECT * FROM corner ORDER BY join, fastened",0,
27404,"SELECT * FROM property ORDER BY characteristic ASC, sugar DESC",0,
27405,"INSERT INTO grow ( shall, kill, paragraph, spirit, recall, if ) VALUES ( 'goose', 'speed'. spent', 'lesson', 'season', 'many', 'salmon' )",0,
27406,"INSERT INTO give ( road, mighty, excellent ) VALUES ( 'if', 'flow', 'everything' )",0,
27407,"SELECT sound, pleasure, you FROM surface WHERE strength IS NULL",0,
27408,"SELECT since, term, youngFROM crack WHERE bottom IS NOT NULL",0,
27409,"UPDATE syllable SET regular = 'went', City = 'provide' WHERE deeply = swung",0,
27410,UPDATE lost SET capital = 'careful'WHERE them = 'chair',0,
27411,DELETE FROM engine WHERE size = 'straight',0,
27412,DELETE FROM physical,0,
27413,SELECT interest ( s ) FROM still,0,
27414,SELECT * FROM ( SELECT harder FROM hole ),0,
27415,SELECT TOP 3 * FROM review,0,
27416,SELECT * FROM sent 3,0,
27417,SELECT * FROM limited FETCH FIRST 3 ROWS ONLY,0,
27418,SELECT TOP 50 PERCENT * FROM realize,0,
27419,SELECT * FROM strength FETCH FIRST 50 PERCENT ROWS ONLY,0,
