row_index,payload_norm,label,sqli_type_hint
28020,SELECT TOP 50 PERCENT * FROM previous SELECT * FROM sale FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM judge,0,
28021,SELECT * FROM right FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM grow,0,
28022,SELECT TOP 3 * FROM separate WHERE discover = 'solution' SELECT * FROM income,0,
28023,SELECT * FROM cloth WHERE jungle = 'lonely' LIMIT 3,0,
28024,SELECT * FROM chest WHERE room = 'completely' FETCH FIRST 3 ROWS ONLY,0,
28025,SELECT AVG ( primitive ) FROM nobody,0,
28026,SELECT * FROM studying WHERE ought NOT LIKE '[down]%',0,
28027,SELECT AVG ( battle ) FROM shape SELECT SUM ( struggle ),0,
28028,SELECT AVG ( anyone ) FROM shape SELECT SUM ( behind ),0,
28029,SELECT AVG ( object ) FROM shot SELECT SUM ( minerals ),0,
28030,SELECT COUNT ( tears ) FROM might,0,
28031,SELECT COUNT ( aid ) FROM fallen,0,
28032,SELECT AVG ( muscle ) FROM dangerous,0,
28033,SELECT * FROM nature WHERE price NOT LIKE 'angle%',0,
28034,SELECT * FROM lunch WHERE kind LIKE '%think%',0,
28035,SELECT * FROM sitting WHERE cost NOT LIKE '[involved]%',0,
28036,"SELECT * FROM dawn WHERE men IN ( 'determine', 'valuable', 'improve' )",0,
28037,"SELECT * FROM amount WHERE now NOT IN ( 'joy', 'action', 'anyone' )",0,
28038,SELECT * FROM expect WHERE too IN ( SELECT cheese FROM save ),0,
28039,SELECT * FROM iron WHERE trail BETWEEN 10 AND 20,0,
28040,SELECT * FROM greater WHERE Price NOT BETWEEN 10 AND 20,0,
28041,SELECT * FROM queen WHERE riding BETWEEN 'yet' AND 'excitement',0,
28042,"SELECT * FROM until WHERE been BETWEEN ""private"" AND ""piece""",0,
28043,SELECT * FROM church WHERE captured NOT BETWEEN 'invented' AND 'fifty',0,
28044,SELECT * FROM remove WHERE indicate BETWEEN copper09/01/1996them AND easier15/31/1996couple,0,
28045,SELECT * FROM machine WHERE control BETWEEN '1996-07-01' AND '1996-07-31',0,
28046,SELECT AVG ( pattern ) FROM way SELECT SUM ( distant ),0,
28047,SELECT COUNT ( climate ) FROM attack,0,
28048,SELECT COUNT ( tooID ) FROM carried,0,
28049,SELECT AVG ( Price ) FROM sail,0,
